SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_COST_PRICE_AMOUNT,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_AMOUNT,SALE_UNIT_PRICE_AMOUNT,SALE_VAT_VALUE,SALE_TOTAL_VAT_AMOUNT,SALE_TOTAL_DISCOUNT_AMOUNT,SALE_TOTAL_AMOUNT,SALE_DELETED,SALE_PAID_DATE_TK
E2457037-A856-1C30-29A4-8C8E0F14041F,66,349,73,1,62.0,0.94,1.88,0.17,1.71,0.175,18.56,10.49,106.07,0,-340
24B8BDDD-1FB8-C86B-26EB-50B4A4FF73ED,122,645,26,20,79.0,2.43,4.86,0.97,3.89,0.0,0.0,76.79,307.15,0,-387
CFC99FD4-4FC6-90E9-E5C3-70FF5E210232,37,1019,100,8,78.0,1.0,1.99,0.36,1.63,0.2,25.46,27.94,127.28,1,-707
59420361-E7B2-4231-641A-FFA8221D8AB1,112,671,88,11,46.0,1.32,2.63,0.21,2.42,0.0,0.0,9.68,111.3,0,-383
1FC7AE6F-B467-CCD9-5F7C-DF89509A8D9A,197,265,55,4,96.0,1.74,3.47,0.56,2.91,0.175,48.97,53.3,279.82,0,-409
A013565A-9A0F-D48C-F28D-508F7A42E53E,139,47,52,11,89.0,1.84,3.69,0.04,3.65,0.175,56.9,3.28,325.13,0,-140
295ABB1D-CDAD-30AB-4E66-DAC3AB6D653F,58,359,93,4,65.0,1.54,3.07,0.12,2.95,0.0,0.0,7.98,191.57,0,-165
541526D2-BCAF-1A20-B728-AA1A27B37D11,206,893,24,15,60.0,2.33,4.66,0.51,4.15,0.2,49.77,30.76,248.84,0,-135
E6FCFCC0-3A8B-BC58-2CC7-26257300B024,76,927,46,4,54.0,2.43,4.86,0.53,4.33,0.2,46.71,28.87,233.57,0,-172
0F9269E3-3062-1905-EC1A-A25583658D6A,190,18,76,14,15.0,0.9,1.79,0.02,1.77,0.175,4.65,0.27,26.58,0,-441
15C91F89-DE04-280B-D372-88F513C62799,182,1166,14,13,36.0,1.48,2.97,0.48,2.49,0.175,15.72,17.11,89.81,0,-70
88B3CE0A-430A-32B7-346C-26452467EB2D,140,1082,39,3,87.0,1.74,3.47,0.31,3.16,0.175,48.08,27.17,274.72,0,-181
67AF7E53-10CC-D54E-410C-F61655C39C40,172,610,44,12,58.0,2.0,4.0,0.2,3.8,0.05,11.02,11.6,220.4,0,-114
A627865B-55D8-9E9C-4884-4A5CCE641543,46,922,32,4,12.0,2.26,4.53,0.68,3.85,0.175,8.09,8.15,46.21,0,-156
8F0BD71F-BD03-8374-4CAD-D07E22096FA8,45,1147,47,15,32.0,2.29,4.58,0.41,4.17,0.075,10.0,13.19,133.37,0,-288
B52BEA38-9E33-B12B-E104-B438632D9049,77,342,54,11,70.0,2.32,4.64,0.93,3.71,0.2,51.97,64.96,259.84,0,-174
20B1617E-05E6-A178-BB34-9EE40D3D60A1,3,1499,18,6,51.0,1.38,2.77,0.3,2.47,0.075,9.43,15.54,125.73,0,-483
73D076D4-6A36-A887-7B24-167647DAC323,226,195,26,4,18.0,0.5,0.99,0.18,0.81,0.05,0.73,3.21,14.61,0,-39
F4F0486D-0594-0513-405D-DE62045653DA,86,620,26,5,95.0,0.58,1.16,0.12,1.04,0.2,19.84,11.02,99.18,0,-347
BE2DF3A7-1818-D3EC-73EE-C41DFEA2AB8C,85,1198,15,15,89.0,1.42,2.85,0.2,2.65,0.2,47.18,17.76,235.89,1,-547
E40CDB82-D121-9361-DF43-F87544D4F07A,159,140,88,9,43.0,1.48,2.95,0.06,2.89,0.075,9.32,2.54,124.31,0,-619
7C5EFEDD-5312-A879-EC88-4562738F72D4,108,1107,30,19,100.0,2.32,4.64,0.84,3.8,0.05,19.02,83.52,380.48,0,-646
31B8B4A6-D731-9A61-0CE7-B2AD53B94CEF,110,1336,64,11,59.0,2.32,4.65,0.6,4.05,0.175,41.77,35.67,238.68,0,-623
B2F9F43D-C60D-869B-42D5-AD792D3B4A08,109,817,88,8,46.0,1.61,3.22,0.45,2.77,0.075,9.55,20.74,127.38,0,-561
0B5AD158-8CD9-7A14-C5F3-CE5F5320C855,41,1541,17,19,93.0,2.36,4.72,0.05,4.67,0.2,86.91,4.39,434.57,0,-61
C16995C0-4572-BDD8-7010-FACDC715E3C2,144,1171,92,16,68.0,1.34,2.69,0.19,2.5,0.175,29.77,12.8,170.12,1,-248
40F4FCC9-F197-687A-4009-A821355DDC94,123,473,33,10,59.0,0.9,1.79,0.34,1.45,0.2,17.11,20.07,85.54,0,-520
5C591604-C45B-9FF6-5CD1-22BCA2874ED9,292,210,97,19,29.0,1.31,2.62,0.47,2.15,0.05,3.12,13.68,62.3,0,-626
68F869DA-6B74-9D7D-E8F3-BB70C9837DB8,179,1522,49,11,46.0,2.34,4.67,0.09,4.58,0.175,36.84,4.3,210.52,0,-698
47BC1EB8-9C42-5D3E-FC90-E379983657BB,15,1239,2,10,56.0,2.36,4.71,0.47,4.24,0.075,17.8,26.38,237.38,0,-417
5F38996D-9A4D-CF5F-B43F-C52794DE9A19,262,1024,90,14,48.0,1.46,2.91,0.09,2.82,0.075,10.16,4.19,135.49,0,-656
44D46A9B-9975-C455-7E68-A24BBBBB28C9,35,311,69,11,98.0,1.82,3.65,0.33,3.32,0.2,65.1,32.19,325.51,0,-258
4980D03F-D4FA-5DC5-71D2-F45A46B9EF56,225,685,94,14,59.0,1.14,2.28,0.18,2.1,0.075,9.28,10.76,123.76,0,-685
DD762F8D-1D19-0BDB-C397-A1A97411D0A7,13,81,39,7,86.0,1.28,2.57,0.08,2.49,0.075,16.08,6.63,214.39,0,-145
CE86577E-7AB9-2DD1-AC8A-DA753BF39ACA,157,1526,85,14,78.0,0.58,1.16,0.17,0.99,0.2,15.38,13.57,76.91,0,-604
EFE2B3A1-5937-6E8F-5ED3-B596D13BCD29,225,187,69,20,72.0,2.2,4.39,0.66,3.73,0.175,47.02,47.41,268.67,0,-685
520FDA08-AB17-9A92-5E48-BC1B3FD308FD,150,1026,40,16,31.0,1.47,2.94,0.26,2.68,0.0,0.0,8.2,82.94,0,-75
C02AB355-D0B5-9407-2272-646FAA0DB9A8,90,1408,26,9,83.0,2.5,4.99,0.75,4.24,0.0,0.0,62.13,352.04,1,-588
EE2DAD76-F99D-3D4D-B457-A5F5DD5670F6,57,189,72,8,39.0,0.96,1.92,0.13,1.79,0.2,13.93,5.24,69.64,0,-65
C8DCEC67-79ED-00E5-0B4E-7269F61CAE9B,128,121,74,19,72.0,2.2,4.4,0.35,4.05,0.175,51.0,25.34,291.46,0,-78
FDF95F4E-E9F7-1CF4-44BF-37E027EADE46,33,1031,44,18,60.0,1.18,2.37,0.47,1.9,0.175,19.91,28.44,113.76,0,-28
D5EFF64A-30DB-A47B-5FB6-9600152C171A,51,1080,28,4,12.0,1.84,3.67,0.73,2.94,0.05,1.76,8.81,35.23,0,-296
3F48E7E4-D9BE-1511-ED63-C327A0F280B7,163,88,22,7,80.0,1.35,2.7,0.05,2.65,0.075,15.88,4.32,211.68,0,-483
EEE462B1-3DC2-784A-8424-19B9582F24FA,34,1546,10,10,79.0,2.36,4.71,0.52,4.19,0.075,24.84,40.93,331.16,0,-303
DB45B3A5-9DF0-F137-BACF-21169317868A,190,564,31,12,68.0,0.62,1.25,0.14,1.11,0.175,13.24,9.35,75.65,0,-441
382043D2-8D8D-CF53-2C9D-DE112FA96BD3,273,746,98,10,28.0,1.1,2.21,0.04,2.17,0.075,4.55,1.24,60.64,0,-160
41DBCA9F-A4BF-6049-0529-BE25932DE70C,95,1373,85,4,75.0,2.4,4.8,0.91,3.89,0.05,14.58,68.4,291.6,0,-640
23EA9A4A-69A0-FD53-6A58-37B9FA478E9A,160,829,66,5,82.0,2.46,4.91,0.39,4.52,0.175,64.82,32.21,370.41,0,-687
5839F85C-3E19-75E2-E880-73815AF81D2D,25,259,4,6,71.0,2.42,4.85,0.92,3.93,0.075,20.92,65.43,278.92,0,-373
E1F5FC17-2348-70B3-6E2F-2B7FBAF21BDF,11,1079,53,7,46.0,1.43,2.86,0.4,2.46,0.2,22.63,18.42,113.14,0,-653
064F2AE7-328E-6572-4BD0-9214EF06597B,279,985,38,5,43.0,0.66,1.33,0.04,1.29,0.0,0.0,1.72,55.47,0,-696
2DBC037C-53A3-EF20-A29C-743FF753407F,107,157,69,9,65.0,2.46,4.92,0.49,4.43,0.05,14.39,31.98,287.82,0,-421
C0309AEB-2E8C-FC82-3EC6-4C4759B5512B,56,47,53,10,51.0,2.18,4.36,0.09,4.27,0.175,38.13,4.45,217.91,0,-51
C0773295-3E54-3A50-57CA-50A75D0E23B5,222,1081,76,14,77.0,1.21,2.42,0.19,2.23,0.0,0.0,14.91,171.43,0,-490
5FDFBE29-EBD5-82B3-26D6-F00A1B439BFA,29,495,14,20,59.0,0.84,1.69,0.03,1.66,0.2,19.54,1.99,97.72,0,-574
1885813B-6563-74CE-2837-31E5BA704A86,286,1117,55,19,47.0,2.41,4.82,0.77,4.05,0.075,14.27,36.25,190.29,0,-49
C60893FF-64A6-FD61-594D-F7A1BA1EAD80,294,1429,8,1,23.0,0.74,1.47,0.21,1.26,0.075,2.18,4.73,29.08,0,-706
BF5A80FC-B8BE-7D9F-4263-994C60372B2B,23,639,2,12,50.0,0.58,1.16,0.05,1.11,0.175,9.74,2.32,55.68,0,-441
BF7AB910-972F-4175-5EAA-C314252E6418,160,76,52,14,8.0,2.44,4.89,0.78,4.11,0.075,2.46,6.26,32.86,0,-687
11059975-A1A2-BAF9-DFA4-296E3A2B3690,207,78,61,7,60.0,2.4,4.81,0.87,3.94,0.175,41.41,51.95,236.65,0,-496
FD75B337-EB0A-3A51-4E02-BE1FC61E132D,22,1098,84,11,40.0,0.82,1.65,0.25,1.4,0.2,11.22,9.9,56.1,1,-548
95E32177-E5C5-1698-E885-56ACCD59418F,100,86,1,16,75.0,0.96,1.92,0.21,1.71,0.0,0.0,15.84,128.16,0,-683
3255F046-43DB-E93C-D029-76A9F54C2905,49,620,32,2,90.0,2.06,4.11,0.16,3.95,0.075,26.63,14.8,355.1,1,-568
26F5C1BC-B664-05D6-724A-9F4C40830CFD,62,951,81,9,14.0,2.0,4.01,0.64,3.37,0.175,8.25,8.98,47.16,0,-9
53B21E3A-E3BF-C354-3D7D-AFEE8BB449D0,43,1310,20,20,67.0,1.08,2.17,0.09,2.08,0.075,10.47,5.82,139.57,0,-304
51A958C6-59C9-EC7C-1F28-684CE9738095,77,1409,25,13,55.0,2.2,4.39,0.53,3.86,0.2,42.5,28.97,212.48,0,-174
DC0D6676-BF4C-D753-D81A-D0340CFDFF23,176,874,47,13,72.0,1.62,3.24,0.45,2.79,0.05,10.03,32.66,200.62,0,-326
F5D3C029-39B5-07E4-08A0-76DC426C4A7A,211,1007,4,7,22.0,2.02,4.04,0.48,3.56,0.05,3.91,10.67,78.21,1,-637
EC24533E-B3D0-4EA1-F148-848D523164D7,175,1111,88,5,38.0,1.14,2.29,0.07,2.22,0.0,0.0,2.61,84.41,0,-168
1A210277-4D83-66D5-06F7-3217263B3843,232,573,18,6,80.0,1.98,3.97,0.44,3.53,0.05,14.13,34.94,282.66,0,-555
F51F4187-238C-CF42-55A4-F6CF23E803C7,168,793,14,11,77.0,1.62,3.23,0.61,2.62,0.0,0.0,47.25,201.46,0,-215
1ECD1748-5DD0-4560-4E69-B3A9B9F581A9,32,1277,94,17,51.0,0.78,1.56,0.09,1.47,0.05,3.74,4.77,74.79,0,-497
4B6B7F7B-975B-403C-A30B-66026C433471,143,800,37,1,14.0,1.66,3.33,0.47,2.86,0.175,7.02,6.53,40.09,0,-481
213DAC4C-465C-B508-4657-0C1B01BA9B6F,250,320,54,15,92.0,2.38,4.76,0.95,3.81,0.2,70.07,87.58,350.34,0,-151
C1B27421-C6B0-688A-DE57-CB8A1ABD5B13,103,332,65,18,21.0,1.92,3.85,0.15,3.7,0.05,3.88,3.23,77.62,0,-117
C2483382-81EE-E0C3-C788-34A3BB22AE52,130,1312,12,6,3.0,1.43,2.86,0.31,2.55,0.175,1.34,0.94,7.64,0,-617
3E382CB3-3079-8170-3F5F-04D4A9553E10,98,968,87,14,90.0,1.98,3.97,0.24,3.73,0.075,25.19,21.44,335.86,0,-299
0B0698C2-626E-6A12-AB51-D24CD5A6F572,250,1010,13,17,7.0,2.41,4.82,0.87,3.95,0.05,1.38,6.07,27.67,0,-151
0D3BD56A-9CE1-5224-E8DD-79446B90FAF5,272,1336,50,6,35.0,1.18,2.35,0.24,2.12,0.175,12.95,8.22,74.02,0,-665
C069CCD0-8A1E-B7CD-62D5-7A2C4B8533B8,161,1512,99,12,62.0,0.6,1.19,0.24,0.95,0.2,11.8,14.76,59.02,0,-89
ACA96ACE-F92F-059D-8592-243F186EB839,171,131,97,4,38.0,1.82,3.65,0.33,3.32,0.175,22.09,12.48,126.22,0,-508
4B55CC26-FE57-E431-7DBC-7D965E0D3FF9,127,1203,49,17,44.0,2.2,4.41,0.35,4.06,0.175,31.24,15.52,178.52,0,-8
955BD995-F743-6BD1-BA1A-ED7A2B760474,264,459,90,5,66.0,1.06,2.11,0.17,1.94,0.05,6.41,11.14,128.12,0,-188
E319D0A8-F43B-23D2-D560-54E9B7A70207,44,255,20,10,65.0,1.78,3.56,0.32,3.24,0.0,0.0,20.83,210.57,0,-684
C71E82FB-85E6-0F61-9D64-76AEA1A8C33E,234,943,100,8,47.0,0.7,1.4,0.07,1.33,0.175,10.94,3.29,62.51,0,-233
D063748C-1848-4A4D-6B31-6010CE729335,248,346,28,20,65.0,1.55,3.1,0.5,2.6,0.2,33.85,32.24,169.26,0,-174
990FF57D-7DBC-2F74-5B52-9CAE4DD04A66,31,771,59,12,85.0,1.9,3.81,0.19,3.62,0.0,0.0,16.19,307.66,0,-545
3210CEA6-5A77-11C6-6F30-D5035C76A4B7,284,1186,57,2,7.0,2.34,4.69,0.56,4.13,0.175,5.06,3.94,28.89,0,-718
08369535-454C-F14F-B52C-8B966C68F137,68,89,74,5,90.0,1.3,2.6,0.44,2.16,0.175,33.99,39.78,194.22,0,-54
76FD1074-352F-D76F-C1F1-113D5AD3A46E,287,945,29,9,85.0,1.79,3.58,0.29,3.29,0.175,48.99,24.34,279.96,1,-705
9A3A7E59-9DF1-8BD7-2A94-E5679B769739,119,1152,100,7,40.0,1.6,3.19,0.32,2.87,0.075,8.61,12.76,114.84,0,-285
E058A693-47DB-2E66-ADAC-D693FD826B92,40,548,54,7,9.0,2.18,4.36,0.57,3.79,0.05,1.71,5.1,34.14,0,-699
E75E30AA-58DF-BE89-17B9-8710705BEEDB,45,1160,45,19,74.0,2.18,4.37,0.17,4.2,0.0,0.0,12.94,310.44,0,-288
603F2367-AF3F-981A-835A-B8FE749E1921,74,1186,90,15,23.0,1.08,2.15,0.21,1.94,0.075,3.34,4.94,44.5,0,-578
3B32E4F7-B96F-53BE-3100-368AC383D5A7,146,188,39,3,37.0,0.52,1.04,0.15,0.89,0.075,2.48,5.39,33.09,0,-667
46A8E2BE-8C9F-62FB-8BEC-C354836DA183,90,1125,12,10,33.0,1.94,3.88,0.58,3.3,0.175,19.05,19.21,108.83,1,-588
1AE2CCC9-FFD0-42AE-F498-EDDE6F1484FE,225,487,40,19,55.0,1.46,2.92,0.18,2.74,0.075,11.32,9.64,150.96,0,-685
655AD44D-2E26-3665-CC9E-657C89BFB75F,254,1486,85,15,4.0,1.32,2.64,0.32,2.32,0.175,1.63,1.27,9.29,0,-689
3040BE3A-69A5-6FA5-5395-9C8C79861432,255,610,97,17,9.0,1.78,3.56,0.53,3.03,0.0,0.0,4.81,27.23,0,-231
82E347E4-2FCF-5906-7805-4C147B93966D,101,456,74,4,21.0,1.73,3.46,0.24,3.22,0.05,3.38,5.09,67.57,0,-439
541BD35A-6C03-3308-AFDE-D21DBCF4F157,205,45,98,15,15.0,2.25,4.5,0.22,4.28,0.2,12.83,3.37,64.12,0,-545
7260360A-A7B9-50F3-ED53-501AE124513B,168,790,47,3,44.0,0.5,1.01,0.1,0.91,0.05,2.0,4.44,40.0,0,-215
8580107A-1C7B-94A6-8EBE-E2F7EF1A0958,49,1371,63,10,4.0,0.94,1.88,0.24,1.64,0.075,0.49,0.98,6.54,1,-568
6BFEC974-F4C1-E710-5A76-458F2D1116D5,286,495,39,20,9.0,1.32,2.63,0.11,2.52,0.2,4.54,0.95,22.72,0,-49
971AAC85-EF92-7E37-21BB-3E640D2AD991,269,1548,72,19,88.0,2.43,4.86,0.87,3.99,0.075,26.3,76.98,350.7,0,-576
6B1B04EA-04DC-9466-B290-C94F5292E040,102,74,70,6,59.0,2.22,4.43,0.58,3.85,0.05,11.37,33.98,227.39,0,-279
66CFD834-0AAB-3F0C-780E-E6AEC1646FF0,147,1098,76,1,73.0,1.04,2.08,0.08,2.0,0.075,10.93,6.07,145.77,0,-457
E5C77478-5879-D4DF-B59F-3A989AA74569,204,571,58,10,78.0,1.29,2.58,0.23,2.35,0.05,9.16,18.11,183.13,0,-401
4476C348-9276-77F4-B6F2-A430D167CFC3,138,346,3,19,38.0,1.3,2.61,0.47,2.14,0.0,0.0,17.85,81.33,0,-282
E6CB18EF-67EC-FFD1-B420-BAAB72665749,153,569,23,4,27.0,1.54,3.09,0.46,2.63,0.175,12.41,12.51,70.92,0,-497
24A7AA69-E29E-D57C-172C-55D3224F3CEC,81,752,9,5,57.0,2.44,4.89,0.59,4.3,0.2,49.06,33.45,245.28,0,-196
FE516129-0B9D-1400-0FE1-ACE59E166931,257,245,97,9,17.0,1.08,2.16,0.04,2.12,0.075,2.7,0.73,35.99,0,-622
2FC59070-311A-E866-AA7D-B8F71D5FFBB9,208,1,95,8,37.0,1.92,3.84,0.08,3.76,0.075,10.44,2.84,139.24,0,-497
5BC6AF5A-2296-C7E9-2692-935E8BF0BAD8,47,407,28,15,84.0,0.5,0.99,0.16,0.83,0.175,12.22,13.31,69.85,1,-484
3C4ED502-1307-6492-BCCD-87E6D0322509,244,375,83,1,91.0,2.08,4.15,0.46,3.69,0.175,58.82,41.54,336.11,0,-701
5135C93E-775D-796E-D57D-50DCEC6A03C4,10,721,54,18,37.0,2.28,4.57,0.5,4.07,0.0,0.0,18.6,150.49,0,-356
A8EAB65E-691C-6E3D-B8E8-005D462378A7,263,156,33,3,81.0,1.64,3.27,0.1,3.17,0.075,19.27,7.95,256.92,0,-229
20342061-40EC-15F7-0445-EE71B4029BE2,39,264,95,4,55.0,1.12,2.25,0.45,1.8,0.0,0.0,24.75,99.0,1,-504
FBFADA28-E7C1-168F-E7DA-C257F18C2B82,76,1299,62,14,48.0,0.85,1.7,0.22,1.48,0.2,14.2,10.61,70.99,0,-172
03CC34A2-735C-6515-8008-981ABB196D63,76,1392,67,2,8.0,2.02,4.04,0.44,3.6,0.075,2.16,3.56,28.76,0,-172
B7D5EF89-8860-F931-AF9F-38B0A7D617B1,231,1357,37,5,96.0,2.48,4.97,0.6,4.37,0.2,83.97,57.25,419.87,0,-550
95500E3D-DBDC-E77E-50C8-58F70E5FF089,240,6,28,20,47.0,1.4,2.8,0.53,2.27,0.075,7.99,25.0,106.6,0,-386
7F8EA6E1-138E-A05C-6EBE-64B737897771,77,662,51,12,59.0,1.28,2.57,0.31,2.26,0.175,23.35,18.2,133.43,0,-174
6E07B47A-EB6F-D9C3-62B3-E7FAEEC0EA27,250,425,48,20,91.0,1.03,2.06,0.1,1.96,0.075,13.36,9.37,178.09,0,-151
E986A8FC-74C3-2FBC-33E6-D72086198D89,31,213,61,14,13.0,2.3,4.59,0.32,4.27,0.075,4.16,4.18,55.49,0,-545
0BEAE462-FA80-8AF3-954F-5C2B968AF1BC,294,359,92,9,88.0,1.81,3.62,0.29,3.33,0.05,14.65,25.48,293.08,0,-706
E477A880-F94E-70DA-7C34-1C3984057A53,168,855,84,17,48.0,1.63,3.26,0.07,3.19,0.075,11.5,3.13,153.35,0,-215
3281EE2C-4265-3E1E-914B-D70FE7CEEA99,74,5,44,5,69.0,1.57,3.14,0.5,2.64,0.175,31.85,34.67,181.99,0,-578
F0F016BC-FDC5-1094-54BE-B5E263232BD1,63,1015,41,5,58.0,1.03,2.06,0.25,1.81,0.05,5.26,14.34,105.14,0,-388
58C91E62-1F18-350D-305B-BFCBFB9D91DA,85,100,15,15,98.0,0.85,1.7,0.07,1.63,0.075,12.0,6.66,159.94,1,-547
2E2B457E-7E1D-E710-C841-5BD3DDF4BD57,17,1156,50,3,76.0,2.31,4.62,0.18,4.44,0.0,0.0,14.04,337.08,0,-555
83B17A17-457E-046E-F208-CA8F58660163,279,448,91,7,7.0,1.74,3.48,0.14,3.34,0.05,1.17,0.97,23.39,0,-696
413A248C-E8CE-9059-1802-992A77FAA886,297,143,100,17,20.0,2.39,4.78,0.29,4.49,0.2,17.97,5.74,89.86,0,-66
1911A38C-07B6-4BC3-D1D6-D0B2E27835AD,225,1324,30,9,60.0,1.74,3.48,0.31,3.17,0.0,0.0,18.79,190.01,0,-685
555BBE09-E811-3BC0-738B-260F0507EC88,276,862,16,7,26.0,2.04,4.09,0.29,3.8,0.075,7.42,7.44,98.9,0,-579
B89F167E-5841-4741-E2AC-7ECF388C6D21,23,695,32,19,1.0,1.73,3.46,0.45,3.01,0.075,0.23,0.45,3.01,0,-441
D39C3388-0065-B629-4774-FBC6BD5CCC60,16,228,73,17,32.0,2.49,4.98,0.05,4.93,0.075,11.83,1.59,157.77,0,-204
E54AB373-BE59-A9A9-1F2B-96DC081633D3,148,1275,68,2,50.0,0.75,1.5,0.22,1.28,0.175,11.16,11.25,63.75,0,-596
7CDC7CEC-0A82-7887-5929-19C12A259522,179,533,80,13,97.0,1.96,3.92,0.35,3.57,0.0,0.0,34.22,346.02,0,-698
4270D78C-A2F3-1378-DDA1-AF76AFFBFCEC,55,754,65,12,81.0,1.36,2.71,0.14,2.57,0.075,15.64,10.98,208.53,0,-308
8ECB943A-88A6-42C2-4D4C-77779B71E840,66,1356,84,8,33.0,1.75,3.5,0.09,3.41,0.2,22.51,2.97,112.53,0,-340
A143CEEB-3BB6-C782-E907-2ECA290F88B1,259,241,72,2,7.0,2.04,4.08,0.0,4.08,0.075,2.14,0.0,28.56,0,-651
C086458D-2F17-2D0A-A017-C4200B955BE7,292,1244,21,9,64.0,1.37,2.74,0.07,2.67,0.05,8.54,4.48,170.88,0,-626
83DCFBE0-EF76-66E3-8C44-DDD1F3E003C6,10,1305,71,16,78.0,0.98,1.96,0.18,1.78,0.175,24.3,14.04,138.84,0,-356
D0602E16-9AF5-A5D0-079A-19E39F26F638,248,921,78,18,63.0,2.38,4.75,0.02,4.73,0.175,52.15,1.26,297.99,0,-174
1E83B343-C4E3-1769-CC48-CF0966525C39,149,453,45,3,78.0,2.48,4.95,0.19,4.76,0.2,74.26,14.82,371.28,0,-397
E52EB117-3766-E7B6-EEC9-4CADE5E0E103,94,607,47,14,42.0,1.7,3.4,0.15,3.25,0.175,23.89,6.3,136.5,0,-370
9D3404CB-DCB3-490E-6BAD-5C480AB1C757,211,211,6,7,73.0,2.06,4.11,0.19,3.92,0.175,50.08,13.87,286.16,1,-637
B1A973FA-29A2-68C3-FA6A-B5FABDDC2E8E,225,1312,13,14,82.0,0.73,1.46,0.04,1.42,0.05,5.82,3.28,116.44,0,-685
1D4594C7-67D8-B77C-A12B-899060FDF71B,27,848,49,7,65.0,1.67,3.34,0.1,3.24,0.05,10.53,6.5,210.6,0,-646
3AD566A9-AAA8-FBF8-29C8-167CA3EBEAE6,163,1106,18,11,61.0,1.46,2.91,0.09,2.82,0.05,8.6,5.49,172.02,0,-483
5D26A9E9-607A-F8E3-4D17-CBECD24F016A,250,656,42,19,20.0,1.94,3.89,0.1,3.79,0.175,13.26,2.0,75.8,0,-151
3345BECA-E98C-9F66-72EB-2B1D5D8B97A5,208,341,51,14,55.0,0.51,1.02,0.13,0.89,0.2,9.79,7.15,48.95,0,-497
949C2088-AC25-2C9D-6C60-02025A804BAC,80,1556,96,9,52.0,1.74,3.48,0.07,3.41,0.05,8.87,3.64,177.32,0,-150
FF56B878-9AFE-5F60-1076-144307AD7CFD,41,1239,34,12,3.0,2.22,4.43,0.09,4.34,0.075,0.98,0.27,13.02,0,-61
1F7B1288-6E86-D33D-C914-719D5F847852,115,900,58,7,21.0,1.74,3.49,0.17,3.32,0.0,0.0,3.57,69.72,0,-314
CC85FD5D-268A-CE85-DC0F-AC5E00F73D95,125,785,63,3,29.0,1.17,2.34,0.19,2.15,0.175,10.91,5.51,62.35,1,-495
FEB2D393-880E-8DFF-9FA6-A17CC5EA74CF,81,1282,84,17,19.0,1.22,2.44,0.04,2.4,0.2,9.12,0.76,45.6,0,-196
14ABC4C3-FA90-12E4-8E35-253D602195DA,153,1207,64,7,72.0,0.74,1.48,0.02,1.46,0.05,5.26,1.44,105.12,0,-497
164207B0-B3E6-4A4A-4AE7-8B8FC4BD1012,193,1319,60,17,71.0,1.3,2.59,0.09,2.5,0.075,13.31,6.39,177.5,0,-581
310CFFC9-4413-287D-3747-A3CC60B1D3F9,214,926,71,19,37.0,2.0,4.0,0.13,3.87,0.05,7.16,4.81,143.19,0,-405
A0AC28CC-7E66-BDA4-1BC7-F46039060868,48,661,8,6,5.0,0.72,1.45,0.11,1.34,0.075,0.5,0.55,6.7,0,-456
C2D82716-E6BF-768F-1D57-865B0078FC99,162,805,1,9,85.0,1.82,3.64,0.09,3.55,0.2,60.35,7.65,301.75,1,-60
E8080E30-A52F-3174-3282-B05FE501497D,100,522,57,17,33.0,1.41,2.82,0.01,2.81,0.05,4.64,0.33,92.73,0,-683
7A4EE04F-49EB-EA1D-B192-592FB1EF00AF,154,1164,78,2,73.0,1.36,2.71,0.14,2.57,0.05,9.38,10.22,187.61,0,-210
95BAE675-4210-A8B1-A6FC-4D535E52F947,164,1124,23,6,68.0,2.14,4.27,0.12,4.15,0.175,49.38,8.16,282.2,0,-701
275643CB-6E02-6E5A-3A30-FF00F9EE5AFF,66,1233,20,1,88.0,0.76,1.52,0.05,1.47,0.05,6.47,4.4,129.36,0,-340
2448190E-499A-AE3F-BF53-03FAF802ED29,38,310,80,2,16.0,2.28,4.57,0.15,4.42,0.05,3.54,2.4,70.72,0,-629
D06A6D8D-5B36-CC8D-BD47-484EAF86067C,34,1387,15,1,47.0,2.06,4.13,0.12,4.01,0.0,0.0,5.64,188.47,0,-303
90B7B738-2E2D-174E-6DEC-6928E627A128,122,664,40,7,46.0,1.25,2.5,0.02,2.48,0.2,22.82,0.92,114.08,0,-387
B2D640CF-5667-E694-9BF0-17FDFCBBCEE3,242,1509,37,8,69.0,2.43,4.86,0.14,4.72,0.075,24.43,9.66,325.68,0,-262
0AE2981F-3689-C040-926B-7894D4FCD569,122,735,62,4,17.0,1.32,2.63,0.0,2.63,0.0,0.0,0.0,44.71,0,-387
80B728D3-5656-85A1-254F-CF8F861D6AD9,26,714,93,1,77.0,1.68,3.37,0.16,3.21,0.175,43.25,12.32,247.17,0,-580
E17A5C20-328D-F544-5211-82BD46478D70,284,981,22,18,29.0,1.98,3.95,0.0,3.95,0.075,8.59,0.0,114.55,0,-718
E49EA059-6E2E-917D-9985-4E43B09C62B7,20,99,98,6,62.0,0.94,1.89,0.17,1.72,0.175,18.66,10.54,106.64,0,-385
DB1F061E-5A15-3752-4E6E-4E045F14A3AF,145,938,65,11,52.0,0.74,1.47,0.02,1.45,0.0,0.0,1.04,75.4,0,-377
E4AF7396-BE32-E7BC-CA3B-905DFBA0B02D,95,142,48,6,39.0,1.23,2.46,0.12,2.34,0.175,15.97,4.68,91.26,0,-640
A5FA1333-7561-F799-F23B-E06438C75B9A,251,1046,81,10,51.0,0.86,1.71,0.12,1.59,0.05,4.05,6.12,81.09,1,-29
