SALE_ID,INVOICE_TK,PRODUCT_TK,BILLING_ACCOUNT_TK,ASSIGNED_USER_TK,SALE_QUANTITY,SALE_LIST_PRICE_AMOUNT,SALE_DISCOUNT_TYPE,SALE_DISCOUNT_VALUE,SALE_VAT_VALUE
A1FA84D8-18CA-D3C2-8548-7795AB2BC8D4,110,1062,39,20,74,1.06,Amt,1,0.05
846E2172-A593-2899-4920-EC14F2642E44,3,845,28,6,75,1.53,Pct,6,0.05
C1757B83-C104-1484-C7A6-1AA2FB8550C1,113,1462,29,12,25,1.86,Amt,2,0.075
F707E0CF-C0E7-DC23-1589-EA1F94D366FA,23,839,25,4,63,1.8,Pct,12,0.075
E6D43F3A-8451-2EB3-C38B-8934B96F2D41,141,1334,98,13,5,2.72,Pct,11,0.05
1B047880-C571-37BA-DF08-353396E02638,182,1341,29,20,88,4.36,Pct,20,0.075
B2D23AAF-6EF0-9EAD-614E-352DDBB5E87F,188,232,41,15,33,1.68,Pct,3,0.2
F77A492C-EE02-65E2-412D-8ADB5AF950A7,145,1317,8,13,33,2.17,Pct,12,0.075
3B977F18-2439-B934-7D8F-FE8E7C1F0F62,140,117,94,2,21,2.21,Pct,19,0.2
60475BF3-7EDE-7E8C-53B6-AAB7C7457B7B,90,150,63,9,29,4.67,Amt,16,0
72AE05B3-0F8B-6DA7-5712-1F3F4FF16E87,56,102,89,12,70,1.5,Amt,6,0.05
ACA4FA47-45D7-DF6F-B940-A8A95B4568C2,81,553,85,9,58,1.24,Amt,17,0
97DB8735-3D6B-A25D-44D2-BDE4EA315A3F,42,188,54,3,60,4.01,Amt,18,0.2
7EE6B7FF-845B-C84B-84D9-244ACEAA2916,99,73,22,4,47,2.02,Pct,6,0.075
3F34AD8F-3B73-4245-CA1D-1731A023603A,117,1526,42,3,65,4.47,Amt,9,0.175
5B8BE5F0-87E0-82E9-9448-4141A9A99C92,78,1510,15,11,57,1.14,Amt,14,0
367F9702-904A-6F3D-CA09-125C355D8F62,288,766,74,3,73,4.81,Amt,13,0.05
79F89312-D679-4175-372F-B3B3D14BFB02,234,602,13,20,42,4.96,Amt,17,0.05
07C3C891-D699-3B7B-C04D-B93C9C118CF5,266,35,63,4,70,1.44,Amt,17,0.175
F7E87618-3A8C-D714-34C6-5108CF0444ED,9,803,28,1,49,3.63,Pct,17,0.2
1CFDB7BB-8C5B-3629-3EF3-5A73F4F67384,42,387,23,10,23,1.07,Amt,1,0.075
85CA6835-C88D-B4BC-C496-459C3AE67487,137,197,43,5,60,4.07,Pct,4,0.2
0D5C4E10-D722-C3DC-517D-614CFDB3D52F,266,1408,37,15,6,4.98,Amt,1,0.075
D3A7951E-7C3C-6EE6-A3B7-667FE5EEB3B8,272,343,12,2,28,3.36,Amt,3,0.175
3B28051C-0EEF-C1FA-2479-DA92B74F4CBC,199,150,84,7,56,3.41,Pct,17,0.075
F74395D4-4627-CF79-6CA7-6A632300E213,116,152,2,1,12,1.46,Pct,14,0.175
4B65C344-F95D-DB44-2FD4-4DCC6CBD3782,271,107,38,9,68,2.5,Amt,5,0.175
54BC5275-5EB2-2839-566F-71F73131E6BA,277,329,18,12,25,1.08,Amt,13,0.175
F33B1A2A-567C-6A3E-E301-8F560E0F7F4D,291,1200,16,16,30,4.36,Pct,15,0
59773D69-2A7C-8A27-DA10-67F0B36448A3,215,278,96,14,77,2.82,Pct,20,0.2
DCA9BFFE-5F79-EBE6-12F6-96A0402CF85E,174,1461,33,13,14,4.39,Pct,1,0.05
AA8A3F4B-BBEC-EB1E-575E-3DFC1BD4A3C2,22,878,8,6,9,3.6,Pct,10,0.05
788255DE-D2CF-4290-AD60-6560826453F8,96,485,80,3,43,3.77,Amt,18,0.175
21683C19-EEF6-B70F-800C-686C870F8238,3,276,38,7,27,3.47,Pct,4,0.175
3C88B62D-8839-41ED-128E-73A15DA687BD,259,546,28,8,74,1.03,Pct,14,0
24FD9404-8A9D-F7E0-BEFA-974D4EB2F87F,71,608,58,19,18,2.67,Amt,9,0.075
14029F6F-7896-AD74-5325-0061076B25C3,197,1381,88,15,87,3.81,Amt,3,0.2
42F553BD-37AA-953B-9E7A-D9B670C7DC74,219,8,4,7,90,3.8,Amt,11,0.175
CE204273-F95C-1603-197E-D9935DC5B922,296,158,35,2,75,1.21,Pct,7,0
F40A1DC9-ACA1-8AB6-F79C-99CAA0E48C8B,44,621,17,18,2,4.04,Amt,6,0.175
4FA42D82-743E-DD76-9BBC-6FE180AC89E0,290,246,39,2,37,1.5,Pct,14,0.05
ACEC2B99-9A64-3316-B39B-13A19866F56B,240,498,62,1,65,1.81,Pct,13,0.2
AE78EDC2-5834-5968-F5BC-EA883419E0DD,275,830,23,17,17,4.37,Pct,0,0.2
583907E1-DF68-B212-FCDB-2A418842D49B,196,394,55,18,4,2.2,Amt,8,0
98E6F307-5065-1399-4C41-5D0FA2C2D8D9,66,736,77,15,59,1.13,Pct,7,0.175
2437F97F-7CD7-B64A-C3DB-B15BBDA77A0C,37,104,24,7,46,2.99,Amt,17,0
FCEC5ADB-5B81-6181-1CEF-3D6826B4F100,228,591,4,3,44,3.55,Pct,17,0.175
A3C4C3C1-C690-2C04-D17D-E84899FAC1D1,224,973,65,8,56,2.61,Pct,13,0.075
10DC4351-2B9E-1E7F-37C1-740D5779B46D,196,1415,15,16,62,4.61,Pct,1,0.05
5645BCF8-B362-EFA5-8C74-F704E0BCDE15,36,887,39,9,56,1.02,Amt,13,0
4C45B2A8-13C9-C2BE-95EE-B2CCA9D0BF47,204,261,20,4,59,3.85,Pct,3,0.05
0794F1F7-57A8-2F72-1A05-EFA5D82129CF,208,284,61,16,92,3.96,Amt,14,0.075
DF7EB887-6B2F-D9DE-DA89-9BC04E73E0CB,298,1071,78,12,17,4.3,Amt,5,0.175
7772EC42-3895-BC0F-B46C-216F7F99FA7F,170,1311,97,5,7,3.22,Pct,1,0.2
1A1D142C-93C7-CA32-AF40-9A7C1BDA52E0,217,394,23,15,67,4.38,Amt,5,0.2
238C5080-2143-4FD4-36EF-788A5EE633D7,105,580,7,14,42,2.38,Pct,10,0.2
72BC7A90-5559-4586-A8F5-F2D9277A5652,219,1081,22,11,32,1.71,Pct,15,0.175
A5D03B53-EA23-3399-A7BC-710DD7BE535F,296,1424,9,17,22,1.22,Pct,20,0
E1C6D29C-F7CC-D75C-1040-91DCC7E29F8D,299,827,43,10,26,3.32,Amt,9,0
9C72DEF1-ACD8-FDB9-3803-88D7660A870F,121,470,13,20,82,1.65,Amt,19,0
920EF4A6-F439-BCBC-4AF1-D5035CB3A603,48,1541,45,1,83,1.87,Amt,2,0
72444F38-BEE9-B465-48C9-1893ABF7FC2D,182,619,93,11,34,1.22,Pct,10,0.175
97E19FAC-FF86-EF25-ECFA-43C8306706C0,167,841,48,17,49,2.4,Pct,17,0.05
0D35D528-1A88-7EF3-C751-D1BF57FA9228,22,1131,2,13,68,3.79,Amt,6,0.2
AA486DED-D95F-BAA9-EC24-8D2E8912129F,158,973,76,10,14,1.49,Amt,1,0.2
014AA6EA-0600-969E-098D-E0C99AD0A7E9,14,55,82,1,54,2.99,Amt,5,0.175
97593AE4-9148-F000-7D19-03E4352F1CDF,240,173,82,18,48,3.51,Pct,4,0.075
EBDB88B3-15C2-5F65-724C-E50AE8316E60,268,108,13,7,76,1.78,Pct,6,0.075
80636912-76F0-9AC7-3A60-DDCED6DBAD9A,60,631,11,13,53,2.39,Pct,4,0
9185C166-2754-6E7F-73EF-3925B08B5F3F,63,821,73,5,5,4.77,Amt,0,0
925B0BDE-3B0E-4438-1461-B306D3FF59C6,55,306,1,9,59,4.42,Amt,12,0.05
940C1288-BABD-7D11-6E85-0DAFBCD79962,207,497,89,14,59,2.9,Amt,18,0.2
B3B23C47-DFEA-CC87-E947-BF2EBE35A15C,144,40,86,4,100,3.65,Amt,15,0
EDEC74A4-6274-FBF7-8FB5-51E4D063006D,57,353,71,7,54,3.16,Amt,14,0.075
253C61B4-3873-DAE9-54CF-D23FD17A85B6,37,356,87,9,56,1.07,Amt,12,0.05
BBBC1829-5BA9-E219-74D8-89335FE0931D,18,284,14,15,46,3.04,Pct,2,0.075
7AA0D73C-70BC-A62C-AE2D-0A78658A218A,225,1011,45,11,73,2.99,Pct,4,0.05
37F6D186-C379-839D-9AF7-4EE1546C0C75,135,995,58,19,70,2.12,Pct,15,0
D166441B-3BF2-8CD5-A8E9-417A00716BD3,222,653,95,3,87,1.37,Amt,5,0.2
F9E768ED-EC42-18A2-A24B-A024206BAF01,194,1272,35,10,22,4.85,Amt,7,0.2
1AF8164D-F6EE-A5BB-AD78-10E5FB795A34,59,209,5,19,67,1.47,Pct,19,0.2
B3DB5DBD-4382-EEB6-AACD-136B253671BF,228,980,90,9,68,4.83,Amt,11,0
C8BA1973-B397-8AE5-228D-E14C2ECBB6BA,129,1019,55,16,77,4.65,Pct,6,0.2
14BACC3A-890B-C2EA-D7E6-79F17292C72D,282,1036,50,6,86,4.61,Amt,20,0.175
7DB0CD76-42E9-D5B6-21BF-0B6D200E9915,98,501,63,13,57,3.35,Amt,4,0.075
BB9B87F6-FD03-4A26-841D-9E7EF67B4756,171,1439,9,17,35,4.52,Pct,11,0
CFBBCB31-0F72-9D0B-3CB0-57F726CD02AC,103,677,68,6,88,4.65,Amt,9,0.175
95B17419-5C7C-3B4A-9501-E3EA7A2B055A,145,187,45,2,50,3.4,Amt,8,0.175
25CE493A-244A-D8EA-5902-39A427D1CFF2,147,1442,100,13,25,2.46,Pct,18,0.05
81658E93-91CD-131F-465B-52B172360C2C,264,1541,22,16,68,2.86,Amt,12,0.075
0F44A463-CD4F-FDF1-4A3F-41A4DA208D44,52,1233,31,14,80,4.28,Amt,3,0.2
2E844685-0C9F-12E5-B94F-5904141F9B8E,105,158,77,13,1,3.13,Pct,1,0
65DDA39C-E4CB-AC7F-27B1-E0DBAE1AF687,165,806,33,13,89,1.64,Pct,19,0
CE092813-798C-7D76-6747-96482ABB273E,233,1522,12,14,43,2.79,Amt,20,0
C1913479-5859-25B7-88DC-4D9AE12FAE00,144,777,79,15,87,3.68,Pct,9,0.175
09BDFC3E-87B1-DC45-5926-1329367493E7,110,1080,18,9,27,4.81,Pct,17,0
B57FAF09-2261-7B7F-70B7-72045813EE3C,198,878,79,7,53,3,Pct,11,0.2
073FE657-AC82-915A-E50A-5C466F20E327,129,913,31,4,2,2.98,Amt,9,0
CCEBA12B-3DEB-A0E2-DBC6-847CB0092967,176,714,60,13,68,2.79,Pct,5,0.075
C3ADA0D5-6591-6612-93CF-9D2B8C62AC53,33,1219,53,12,30,3.88,Pct,13,0
17E8D45F-D9E0-CA92-EEFC-C9B349591317,86,911,2,18,27,1.71,Amt,14,0.175
7305B098-570D-75A7-B072-16E4CF2CC84F,210,1412,88,5,1,1.55,Pct,13,0.175
0D51494C-FAA0-D207-50A6-28C90B40BB25,58,1298,81,14,88,4.58,Amt,3,0
919E53AA-914E-1B92-3A2C-A77C07C7D514,191,827,64,14,32,3.55,Amt,13,0.05
7B60F788-6124-755D-022F-4CD42B667F06,27,18,74,16,65,3.56,Pct,15,0.2
53C0DC2D-1917-0D66-8177-2F47575B0D36,295,1492,13,8,65,2.65,Pct,5,0.075
A70B6C3A-3428-D18E-95DD-6B459A795643,14,998,64,9,85,4.67,Pct,3,0.2
7096FDE3-F277-96F8-6E0F-09FF6D3FBB45,152,1162,21,10,36,2.68,Pct,1,0.05
B96BE50A-2A14-CFB9-F10F-53664870FDA9,236,1528,15,3,38,2.63,Amt,16,0.2
BF0E4F18-8EA4-FE14-B91E-38423D628121,156,1467,32,1,36,1.59,Amt,8,0.175
E35BC2DB-19A9-10C7-40A3-7190CBBAF544,152,926,62,13,35,2.94,Pct,1,0.05
9345DE39-3EB5-28F7-9D06-9F319F72B88C,80,1071,99,5,76,1.55,Pct,2,0.075
C5AA70DE-3A67-D279-89D5-994A1E143298,269,387,76,3,75,2.8,Amt,7,0
250D4AFF-3559-1947-EFE9-DB14B6B29AD8,68,1542,83,3,83,4.84,Amt,6,0.2
820F0254-093B-DB11-5F36-7C9F3902189E,267,292,93,9,31,4.28,Pct,8,0.075
187C32E2-E257-F3D4-6DC8-4203A584B5EF,116,1349,72,14,27,1.57,Amt,14,0
7A375B9F-5035-8FF8-124E-513CADEBBD27,214,933,59,7,4,3.03,Pct,7,0.05
1E557EC8-A273-81B9-A4BF-23CF2779F9BD,232,839,51,12,40,4.13,Pct,15,0.175
D9E1964F-691D-C3F7-8737-B0CB510ECD15,54,1241,99,14,51,2.92,Amt,16,0.075
B995F3BA-4F91-C36A-CC08-72FA8D753F3A,44,552,67,4,77,2.66,Amt,15,0
6B6BDAAA-EF10-25CB-C978-75CF91F557FF,81,1339,81,14,59,1.26,Pct,12,0
4C9855E6-5A71-8FD3-9504-378CBB8D1DC4,49,1375,11,17,23,1.36,Amt,2,0.075
DAEAC0BB-46FC-29BB-2E9E-A2C6292AA73E,125,644,85,4,2,2.24,Amt,10,0.2
4EEBF495-E818-2956-C9F5-954F16235507,39,380,77,9,70,2.51,Pct,15,0.175
0DBF1056-6457-F512-99F0-70801DE829EB,286,728,47,18,74,3.38,Amt,7,0
4B3675DC-C89A-D28F-333F-4A64BB205D7B,167,1272,17,15,78,1.08,Pct,10,0.175
C475A1B1-C2D9-8184-A187-18037822EDD1,126,1382,74,1,39,2.18,Amt,20,0
EB3F561B-381E-A7B7-A81A-2C581A3AC37B,16,526,46,18,42,2.66,Amt,15,0
D2BE3504-D72C-4AEB-639C-9BAE50D1E279,125,1000,43,20,94,1.92,Pct,19,0.075
7D0EE8AD-411A-7621-E440-F3F297B2607B,101,135,80,7,78,1.71,Amt,4,0.175
CBCC57C1-7AD9-06CE-F118-8E5D3D8122EC,42,1537,42,15,4,4.88,Amt,7,0.2
9243605E-62FA-C4F7-61AF-CB9C3FC4DFF6,68,1548,79,11,10,4.65,Pct,10,0.075
8D9BD6FE-C143-9B8B-5EA5-62C9F1A3A489,103,408,44,4,51,3.26,Amt,11,0.175
86FC223B-0C55-CE52-4823-CED0E25702D9,208,465,69,12,42,2.15,Pct,6,0.075
B16EC86B-9A5A-47A1-1240-05E9FB401296,119,1509,23,7,29,2.08,Pct,14,0
8C7DA3A3-804C-F199-DA20-38EB6794C2E8,200,1344,8,9,74,1.37,Amt,10,0.05
04F368F7-364C-95AE-9792-536D9E7D0F52,291,1552,58,4,44,1.98,Pct,14,0
E318E8B8-E99E-4141-FF5F-6F9D3661FA61,108,454,44,17,13,1.38,Pct,5,0.175
3A84BD6F-29FE-0CC8-5B78-E8899F3CFFC4,172,1308,57,11,88,3.45,Pct,13,0.05
4710AECE-0E34-AA47-D712-3433A1131DE2,80,913,13,14,48,2.36,Pct,10,0.075
CE3885B5-5251-93E8-E035-00323BCF11E7,48,1465,67,4,28,3.58,Pct,19,0.175
716B368E-7CD3-D86D-4422-9568C26D0F52,243,604,48,10,7,1.29,Pct,12,0.05
B9B2BF77-2319-382D-FA13-D7DE781949BA,125,905,61,18,33,2.16,Amt,16,0.05
C4522B4D-5B92-7A28-C447-814259428200,188,242,57,18,4,4.29,Amt,3,0
D1D3AD61-03AF-4657-2FB1-C802C5AF6D1E,164,293,11,18,61,4.07,Pct,15,0.075
A4F6A434-D9A9-2E2E-A26F-6EEFC7F26040,236,1508,84,15,11,1.14,Amt,18,0.2
A43C1B7B-5389-89A3-D203-5644D6FF11A8,7,775,25,1,56,3.41,Pct,3,0.2
67E8C304-1BA3-1F24-4AA2-1BEDCD46483D,121,351,86,3,62,4.99,Pct,6,0.075
733D1CA7-5EDD-C07C-5E3C-7848AE8DCB1D,298,757,5,5,21,3.61,Amt,9,0.175
64CB32D2-7E8A-9AA0-FDF1-21486BCFEC8E,235,1361,57,17,24,4.92,Amt,9,0.175
D1011B55-49BC-DD8C-EF04-C64348ED345B,27,1491,79,19,6,2.02,Pct,8,0.2
12A668F0-C8FB-2113-1DD1-DDBD88525D68,143,850,47,4,32,3.7,Amt,8,0.075
6E1FCEFE-43C0-D653-9889-CE0B422A0E31,132,450,80,17,12,2.62,Amt,18,0.175
5DDD869D-417A-CA94-4DFA-09C983B3C2DD,174,298,73,16,9,2.69,Pct,14,0.05
2A67DF28-A212-D06B-1B8E-0F51D644B6D8,185,734,95,4,17,4.58,Pct,3,0
1D6FEFA3-D7BC-C425-4D1C-8034F6255E33,44,1088,92,19,64,1.57,Amt,13,0.2
C58E271B-C02A-0695-FB52-65FA2054B3DE,104,946,80,5,34,3.95,Amt,9,0.075
C088C6E3-4B40-FA41-EBF2-6660990BEDEA,205,1345,25,7,18,1.13,Amt,20,0.2
366CB097-563D-D269-5A80-438269BF6335,142,634,98,6,82,4.93,Pct,8,0.05
768047CB-43D2-41AC-26D6-7CB11E810938,42,869,88,1,64,2.23,Amt,4,0.075
EAB6EFBF-3751-65B2-BF47-628D760C5368,124,800,50,7,32,2.89,Amt,1,0.2
98A8B762-3322-60D9-D673-1233A661A415,114,1534,12,13,76,2.94,Pct,11,0
069BBF58-E218-8815-FA8E-53C82866D404,165,1108,95,10,15,1.28,Pct,18,0.175
C5125F8B-E69E-EF36-E074-D6E210C34CF9,81,1052,22,16,34,1.63,Amt,10,0.2
65DF1DAB-DB11-D713-FA9F-503F80EB0BAB,29,902,96,18,74,1.09,Pct,11,0
90156D0D-CCC4-0221-44D2-0933916CE8EB,189,96,13,3,94,3.51,Amt,6,0.175
9B5D434D-CEEF-BCEC-1F4A-25EE5B4BEB57,26,602,78,16,24,3.21,Amt,12,0.075
8A6FE0C7-3659-8E2F-F7EE-B0A0C392DDB4,64,1150,43,2,45,1.15,Amt,16,0.175
527694AE-2103-32A6-4990-561EC6AE9EA0,74,57,19,7,54,4.61,Amt,20,0.175
27AB9C6E-7588-5A0E-0918-1989BD2CAEBB,206,734,49,13,69,3.96,Amt,13,0.175
1AFDA5E9-5568-C966-0A00-D6B24FA73B2B,189,222,63,10,86,2.07,Pct,10,0.05
5F4078B3-E727-C7A6-BFFE-668EFE65D6EE,102,82,22,6,13,4.59,Pct,7,0.175
1C882A71-51CE-2B58-E19A-6DDFAFD7D3AF,40,1344,98,10,25,3.53,Pct,11,0.175
1117FEE7-F583-76C9-6436-A12299F67A53,171,1330,56,9,79,4.95,Pct,18,0.2
95F8B353-66E9-2B54-8C85-BE35929BE101,194,1443,25,1,70,2.22,Amt,13,0
01AD5C68-1276-47A6-3828-6AC9ADC92ECE,119,1209,87,10,71,3.94,Amt,7,0
A1508944-6EFB-945E-A52C-E36FE4DA1F9A,156,1508,85,20,91,1.74,Pct,7,0.075
CC0D9C5A-E822-D80F-398D-BBFB5FD7C820,46,1276,55,8,40,2.65,Amt,5,0.175
8DAB2BA9-6E1C-2A5A-71A4-B7E823A629DE,67,1335,35,3,95,3.11,Amt,9,0.2
F56E74DF-5C12-2C35-A2F6-41060028FB3C,114,770,52,5,19,2.13,Amt,17,0.175
8A12FF92-FB59-CEAD-4C83-E2989136080F,130,489,13,14,6,4.18,Pct,7,0.075
C93AE49D-EAD7-B08A-C512-078205010FA7,87,1036,16,20,10,3.04,Amt,3,0.05
A56CD2EC-9244-8E0E-4150-F414F21CCEE6,285,493,77,2,48,3.84,Pct,10,0.175
973F8C3C-4E2E-C9AD-C946-636D0582B67B,167,1303,92,5,39,1.24,Pct,8,0.05
4BCC48E1-6D65-A960-8B34-C5F69BB7E4E4,119,47,47,7,42,2.61,Pct,7,0.175
5D71F72E-F3B8-88AB-C7A7-42A09A0660D6,36,218,6,13,45,3.32,Amt,16,0.05
AD70B6C7-1B8E-5EC4-BF68-6DF898B10419,168,1492,78,6,3,1.03,Amt,5,0.2
113668E2-2F54-9481-889F-45B367D4CE80,298,628,37,1,63,1.31,Pct,14,0
8F0EF849-F411-93DA-05CC-44BE221C74C5,200,499,46,20,69,4.12,Pct,15,0.175
60C92616-1F0E-E5CD-39AD-DF01C3ACA621,266,551,5,5,89,1.78,Amt,12,0
E23F493D-4CB7-47A8-35AB-0BB2D9059C6A,247,1371,82,3,37,4.38,Pct,20,0.05
53547AFB-5617-1E90-D57C-A2133A36B153,283,604,92,2,94,1.56,Pct,13,0.05
32E182E3-5EE6-0AF6-7EBA-05FBD4528591,40,347,99,11,84,3.87,Pct,6,0.05
063A3B24-B16D-A94A-D445-CA2687B03A1C,216,213,55,2,16,2.4,Pct,19,0.2
14D5C3CD-ABAE-C6E0-ADB7-7C471CCC6461,39,1391,8,19,93,2.06,Amt,5,0.175
542819A0-5134-3967-64AE-CF777C461E50,5,936,18,12,14,2.29,Amt,13,0
2AACC430-21F4-D78D-C334-E1023F75A924,218,1313,44,3,95,3.79,Pct,18,0.2
8F13B5F5-8202-B4D6-8BED-FCB1B12D7034,284,843,70,12,10,3.76,Amt,7,0.2
89606EDB-A424-ED6D-2304-E23CEBC97197,25,1153,66,8,82,4.45,Pct,6,0.05
F979C2D1-4825-C966-B2E9-8F94E0AB260D,16,444,52,2,28,4.94,Pct,15,0.075
23807EC8-44BE-A265-3708-816C53EA7A36,39,425,21,1,36,4.65,Amt,13,0.175
ECC5E69A-1DFC-93E4-77A6-F876D58C102D,268,1443,86,8,29,1.75,Pct,6,0.05
36E1858A-0827-AED1-67A2-CEE1F18F68E2,300,949,50,13,12,3.39,Amt,17,0.05
DEA60D0D-6ADC-10D3-D048-315F7398EA1F,226,1255,98,6,39,2.6,Amt,3,0.05
D5FB2854-1264-4C10-F4A1-D2E93F5DE312,297,1145,78,10,32,1.38,Pct,14,0.075
E119D6AF-C665-0A88-045C-55BFD59F467F,93,245,22,20,2,3.27,Amt,17,0.2
4D4692B6-4BE4-4F55-02D8-24BCC88FD373,190,651,73,6,57,1.83,Amt,8,0.175
E05E6D8F-02E7-278F-F48E-52E50B25BC82,92,357,11,12,63,4.59,Amt,8,0.075
E4DF6C43-9C9A-5542-5559-349E568167BB,137,447,98,6,49,4.73,Amt,2,0.2
70E1A97C-8892-1C60-6C54-45ED9D0C8BC8,166,791,11,4,60,3.71,Pct,6,0.2
2291C08C-3DA0-A2A0-5553-29C30BD90C83,100,335,16,11,85,1.14,Pct,10,0.2
696A6C04-388F-DCDC-CFC9-DABF8CBCCEAB,128,1360,65,9,86,3.84,Pct,13,0.05
FAFE7159-D4D6-39C3-0259-5A6EE357BFA2,39,1026,44,15,23,4.98,Amt,17,0.075
8B2C2198-B449-FE59-4C41-39549C2C3680,221,530,65,13,12,2.58,Pct,6,0
501F93F6-C95B-BF4C-4107-15019F69637B,120,322,26,4,34,3.63,Amt,13,0.175
455FB235-0EB4-536A-CBF0-7221B8E79C1E,14,438,4,18,28,2.44,Amt,12,0.05
971EB3E3-C461-835A-D729-DA6906A0CDB8,150,885,67,2,64,3.05,Amt,10,0.075
9D28BBD8-65B1-E0CC-B0E6-6BFA09B7AF18,152,721,12,10,85,2.15,Pct,1,0.05
F74B272C-E426-598E-C98F-A03D118324AA,130,115,70,13,14,1.03,Pct,8,0
104126B7-6B6E-E6A9-AB64-43101C752B3D,178,326,53,9,56,3.25,Pct,13,0.175
E243C161-6D42-274E-2372-756AA53B5375,278,974,42,18,59,4.54,Pct,16,0
CC05A2AB-E058-6426-112A-12B0608F6A3C,251,1479,77,20,85,2.64,Amt,1,0.2
BC11AF0C-02D2-CC37-56E3-82EA1712AC6F,188,777,15,16,71,3.77,Amt,10,0.2
DF7C8108-8A51-E26D-8880-4CE89FD40FBE,91,837,24,3,86,4.57,Pct,10,0.2
7BD692DA-9F27-76AA-3E10-93F8AB6D49F0,183,162,9,1,89,3.74,Pct,12,0.2
C161BC8C-9F61-BA33-EFD0-315B4EF58291,260,349,9,16,18,2.58,Amt,0,0.05
533B5F7F-9AEC-70DE-9ED3-B528ABBF018D,25,1378,37,7,77,2.65,Amt,11,0.05
28514BB7-AC2D-C41F-CE61-D66E9E3DC31D,207,987,65,3,46,3.09,Pct,15,0.175
598A78E3-25B1-A20B-C50F-9AB419474D7F,31,773,91,6,49,3.4,Pct,9,0.05
C3330B07-8454-61CB-1683-C81437C52B7D,98,700,67,14,3,3.75,Pct,8,0
67747181-7CEC-8062-F440-4A0EBD7FF540,163,1002,13,8,1,1.46,Amt,12,0
38B28E6F-0E91-F1A1-1260-83C8F05963B9,178,532,9,7,100,3.49,Pct,14,0.05
D2407E02-6ABD-607B-B25C-0B7CDD67E838,89,1535,96,12,41,1.74,Pct,6,0.175
C89F5AF1-64E6-7034-7BC6-BC24B29C32A3,266,1456,98,18,29,2.28,Amt,18,0.2
B1687A42-95B9-F0D0-278B-D470C117F398,214,1424,26,10,14,4.84,Amt,10,0.175
51559804-C2DD-1265-80B7-035F47308FEA,291,575,62,20,98,2.17,Pct,3,0.075
5FCD54DF-9E00-CE48-ACD0-8D2B67A84AE5,223,938,26,15,75,4.09,Amt,14,0
5373B8FA-285B-BA48-4A1C-B269F68AAEF5,201,613,39,19,74,1.14,Pct,15,0.2
59025B4C-5592-2975-5D3C-3D7D89C3F74C,168,977,46,2,60,4.44,Pct,14,0
7C8DD41D-E27F-910E-5DA6-B9B062CA3991,98,1152,84,15,89,1.7,Pct,5,0.175
60C8A3A5-F7F3-960E-5D17-FD44ED13A940,138,811,97,1,17,1.37,Pct,14,0.2
0C797978-EFEB-CE27-8587-9049F4149DE7,48,141,12,18,96,1.56,Amt,8,0
4E47D2A9-5AD4-2204-19FD-3C78C61B0E2F,227,1302,76,9,3,4.16,Pct,15,0.2
3C329D4C-E742-4E6D-7ABB-58B452983BF2,287,459,57,14,48,1.43,Pct,0,0.05
DA4F20DD-A774-30F7-B42A-6AD4606915D8,22,1162,50,7,47,3.44,Amt,2,0.075
EC4067CD-1487-BA5C-0DE1-027CA13F2734,158,296,28,18,25,2.22,Amt,17,0
562D0240-E153-03F2-ABE4-390A9B8F5F73,221,76,95,17,12,3.38,Amt,17,0.2
53274648-CFB1-42F1-AAAC-68CB6D1703EF,2,1119,37,3,67,1.11,Amt,14,0.075
293A0F69-872A-6E48-098C-5F451EA55DCB,265,610,79,8,97,2.15,Pct,0,0.05
A7367E8F-32DD-69BF-7D0F-7A7A5317BD9E,37,34,46,15,1,1.58,Pct,0,0.2
B931854C-5761-EC53-4AB5-1F8BE2EC5263,7,355,8,12,89,2.58,Pct,4,0
ABA36CC9-9667-EDCD-1767-6CBC5251CA2C,50,1310,98,6,30,2.02,Amt,15,0.05
68FAB7B6-EECA-16FA-D87E-5F92F1A2CCCC,42,1190,59,4,94,1.1,Amt,10,0.075
912CC036-E968-63BD-29B9-F44CD6C838D6,264,1543,84,16,27,2.17,Amt,5,0.075
75DB8C8C-1A3D-E45B-E5CC-D55747EDCE3F,163,1239,44,16,25,3.23,Amt,11,0.05
49B72E20-93A7-7ACB-4AED-FDA9C268148A,183,462,7,4,69,2.22,Amt,16,0.175
2FA24860-ED04-5B6A-4040-545F0BB8B31D,157,867,74,6,6,2.99,Amt,18,0.175
95E42B24-133D-10D5-AB88-F45B9942AD09,109,543,27,19,34,4.83,Amt,8,0.2
5EE148FD-0466-E0A0-640F-297733087430,48,1213,62,15,92,2.92,Pct,9,0.05
A27AA5EF-D9EB-174E-2FBC-5A4E7788EA39,66,1500,100,8,14,4.97,Pct,19,0
A40E8EF6-42FD-2FD1-C2E5-6221A0B959E2,83,1349,21,15,71,4.55,Pct,11,0
0FCD05BF-5023-3825-1EDD-811E66C4EF32,8,1442,20,19,2,3.21,Amt,5,0.05
6F3B15C9-4726-0D16-2CF8-59BFC5CC676A,39,534,90,1,64,4.8,Pct,1,0.2
48CE345B-55EA-4472-692C-8D1B0D9FE5CF,69,1101,47,1,86,2.8,Amt,15,0.175
899974E5-50B4-B14A-824B-AA3F6200BA9F,298,337,97,1,31,2.55,Amt,11,0
14054E66-8B12-2576-9E0F-6DA5453C8CC9,151,1245,74,16,11,1.63,Pct,12,0.175
