INVOICE_LINE_ID,INVOICE_LINE_QUANTITY,ASSIGNED_USER_TK,BILLING_ACCOUNT_TK,INVOICE_LINE_DISCOUNT_VALUE,INVOICE_LINE_DISCOUNT_AMOUNT,INVOICE_LINE_DISCOUNT_TYPE,INVOICE_LINE_VAT_VALUE,PRODUCT_TK,INVOICE_LINE_COST_PRICE_AMOUNT,INVOICE_LINE_LIST_PRICE_AMOUNT,INVOICE_LINE_UNIT_PRICE_AMOUNT,INVOICE_LINE_TOTAL_VAT_AMOUNT,INVOICE_LINE_TOTAL_AMOUNT,INVOICE_LINE_TOTAL_DISCOUNT_AMOUNT,INVOICE_TK,INVOICE_DELETED,INVOICE_DATE_TK,INVOICE_DUE_DATE_TK
F00EB18D-A184-FB8F-244F-A22A9E271AB5,31.0,4,47,20.0,-0.99,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,91,2.48,4.96,3.97,9.23,123.01,30.75,249,1,-557,-527
AAEFCAEF-7712-5EA5-C192-243F19406DCC,58.0,3,78,6.0,-0.14,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,987,1.12,2.25,2.12,21.47,122.67,7.83,125,1,-525,-495
D6AF1154-1B76-2DFF-5224-475E1164BBB4,90.0,20,81,14.0,-0.43,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,630,1.55,3.1,2.67,0.0,239.94,39.06,85,1,-577,-547
82CC3188-6BC6-DFAF-6804-31AA35204BC8,4.0,10,67,19.0,-0.81,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1495,2.12,4.25,3.44,0.0,13.77,3.23,238,0,-45,-15
8B7B83C7-B568-4FC1-893F-D1C9529628E6,14.0,10,89,19.0,-0.62,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1103,1.63,3.26,2.64,1.85,36.97,8.67,45,0,-318,-288
D35D8256-2D39-9707-CBBC-0EAC03683EA2,95.0,20,18,4.0,-0.17,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,710,2.08,4.16,3.99,18.97,379.39,15.81,199,0,-347,-317
604892BF-9E0F-FE70-EF38-C0CD44765573,64.0,19,82,1.0,-0.03,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,302,1.41,2.82,2.79,35.74,178.68,1.8,158,0,-718,-688
67231451-4539-E3B6-3B5C-29C90D104F48,8.0,17,74,19.0,-0.26,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1183,0.68,1.35,1.09,0.0,8.75,2.05,292,0,-656,-626
D259C3BD-2BFC-FC6D-0F9D-0A17C48BC8E3,62.0,17,80,4.0,-0.09,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,864,1.06,2.13,2.04,6.34,126.78,5.28,132,0,-590,-560
47E99596-C6F1-8A8E-CDBD-9304C784F48F,44.0,8,78,7.0,-0.34,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,552,2.42,4.85,4.51,0.0,198.46,14.94,237,0,-196,-166
45056180-250A-8A1D-30ED-223AD8851D9B,50.0,15,41,19.0,-0.67,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1523,1.76,3.52,2.85,0.0,142.56,33.44,175,0,-198,-168
05583E25-1103-AA92-8471-64577D88014B,66.0,7,20,6.0,-0.06,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,865,0.5,0.99,0.93,10.75,61.42,3.92,27,0,-676,-646
5DDD59D9-8194-5F76-FE7D-38CDD44C2234,24.0,3,20,20.0,-0.42,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,908,1.06,2.11,1.69,2.03,40.51,10.13,179,0,-728,-698
A3C1F45A-27DB-8C52-715B-840A27A559E2,85.0,13,73,15.0,-0.17,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,267,0.56,1.11,0.94,6.01,80.2,14.15,237,0,-196,-166
2998506F-0773-3506-BAB1-C453CC0A07EA,84.0,3,31,16.0,-0.45,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,74,1.42,2.83,2.38,14.98,199.68,38.04,298,0,-252,-222
EE1E3341-E704-122E-A079-5284745A7B4D,46.0,20,19,13.0,-0.32,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,940,1.22,2.43,2.11,0.0,97.25,14.53,90,1,-618,-588
5DB10864-0D76-A3B7-9CC3-43A6B98845E8,41.0,4,97,14.0,-0.3,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1551,1.06,2.11,1.81,3.72,74.4,12.11,88,0,-625,-595
6CB837D3-EB71-105C-FF56-2116BCEC8434,4.0,15,19,3.0,-0.06,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,581,1.04,2.08,2.02,0.4,8.07,0.25,260,0,-543,-513
791EB8D8-D062-D267-6F63-2593675D9FC5,48.0,1,93,16.0,-0.17,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,774,0.52,1.05,0.88,0.0,42.34,8.06,112,0,-413,-383
F034CED6-E41F-7967-F34C-C43E73CBBCCC,50.0,2,16,6.0,-0.19,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,143,1.58,3.15,2.96,25.91,148.05,9.45,179,0,-728,-698
49166829-2035-02B6-D17B-54F0DA623C36,18.0,4,93,1.0,-0.04,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1098,1.85,3.7,3.66,4.95,65.93,0.67,263,0,-259,-229
078F066E-E239-22F6-44AC-D09E26CE7EFD,48.0,5,36,6.0,-0.27,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,163,2.26,4.52,4.25,40.79,203.94,13.02,293,0,-83,-53
8EBABDFE-A839-A06C-637F-8A0996F4B5EF,3.0,5,5,4.0,-0.05,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,850,0.63,1.26,1.21,0.18,3.63,0.15,121,0,-746,-716
1E47221E-E95D-227E-3870-A877EECB2088,33.0,5,12,19.0,-0.71,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1080,1.88,3.75,3.04,7.52,100.24,23.51,254,0,-719,-689
431C05C0-6215-DFB6-8CDD-374001B0AC91,8.0,11,61,19.0,-0.22,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,348,0.59,1.18,0.96,1.53,7.65,1.79,9,0,-697,-667
53975E2D-57D3-F075-BC3F-C96A9BB8C3E2,38.0,10,22,12.0,-0.19,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,86,0.78,1.57,1.38,10.5,52.5,7.16,158,0,-718,-688
359798D6-69BC-FC73-042D-7CB9A911B401,70.0,16,96,2.0,-0.07,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,623,1.78,3.55,3.48,0.0,243.53,4.97,78,0,-59,-29
1E17A367-6528-E000-0AE5-87A56DF0E2A0,38.0,15,44,19.0,-0.21,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1242,0.55,1.1,0.89,5.93,33.86,7.94,156,0,-558,-528
AC3CD25D-0C78-220E-F582-814117D89EAD,13.0,16,7,12.0,-0.57,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,821,2.38,4.75,4.18,2.72,54.34,7.41,51,0,-326,-296
E4A588A8-9E8B-78B7-EC8C-FF31ED83EFFD,12.0,10,3,4.0,-0.09,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,460,1.16,2.32,2.23,2.0,26.73,1.11,188,0,-583,-553
944CACFE-ABB9-BC81-C8A9-40CA6070B1AE,33.0,14,70,9.0,-0.16,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,106,0.88,1.76,1.6,3.96,52.85,5.23,159,0,-649,-619
7F23FFC4-29AD-225B-62E1-2304FA55DAE6,13.0,17,52,1.0,-0.03,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,823,1.36,2.71,2.68,6.1,34.88,0.35,172,0,-144,-114
7462E42B-8BE9-6689-8EF1-EA639C40B3DA,27.0,1,10,5.0,-0.08,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1070,0.84,1.68,1.6,0.0,43.09,2.27,173,1,-299,-269
671CF45F-E52A-40DA-897D-E1E282BABE98,11.0,19,76,16.0,-0.41,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,533,1.28,2.55,2.14,1.77,23.56,4.49,141,0,-261,-231
90667D1D-EBE6-0806-807B-5AEFE6F1A2A0,62.0,14,53,11.0,-0.48,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1271,2.18,4.37,3.89,48.23,241.14,29.8,117,0,-342,-312
3F6B16E0-25D4-F670-1DF4-F93D0620ED31,29.0,1,81,8.0,-0.1,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,890,0.64,1.29,1.19,6.88,34.42,2.99,32,0,-527,-497
D0DAEC02-424B-BE2E-3218-B747EC68C5B1,42.0,14,100,4.0,-0.18,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,1340,2.3,4.6,4.42,37.09,185.47,7.73,52,0,-188,-158
7DDD515D-2CF0-E7A6-67A0-B03DC28455D5,18.0,18,48,8.0,-0.32,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,690,1.97,3.94,3.62,13.05,65.25,5.67,103,0,-147,-117
67BDABC6-90A6-65E7-5456-4F7EE6530EF1,61.0,20,53,20.0,-0.82,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,407,2.05,4.1,3.28,0.0,200.08,50.02,81,0,-226,-196
BFA676B3-14D2-E1CC-AA33-7BAB42ECA460,26.0,7,25,5.0,-0.08,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1502,0.76,1.51,1.43,2.8,37.3,1.96,184,0,-589,-559
0BFECD55-E5E3-E323-1A24-617250D32C3F,92.0,11,93,19.0,-0.32,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,893,0.84,1.68,1.36,21.91,125.19,29.37,275,0,-640,-610
C2CC1D1A-BFEA-C668-2D99-AA9FF934F56F,74.0,1,28,13.0,-0.6,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,570,2.3,4.59,3.99,0.0,295.5,44.16,251,1,-59,-29
33B392E7-E88E-279B-0CAF-6260C03FA3B1,21.0,17,11,2.0,-0.05,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1059,1.24,2.47,2.42,0.0,50.83,1.04,30,1,-93,-63
FFD68AD2-25B7-31FF-60EB-A186BE936DF9,30.0,17,22,6.0,-0.15,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,987,1.26,2.53,2.38,12.49,71.35,4.55,162,1,-90,-60
082710D7-749E-01E9-4CEE-ED234B33256C,43.0,14,66,19.0,-0.41,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,738,1.08,2.16,1.75,13.17,75.23,17.65,141,0,-261,-231
DBE4E79D-3229-3A49-1AEC-A88515BB3EB9,86.0,3,97,14.0,-0.69,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,487,2.48,4.95,4.26,73.22,366.1,59.6,270,0,-185,-155
8DAF409E-DACA-E582-2BC9-001F3937837E,33.0,5,45,5.0,-0.08,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,179,0.79,1.58,1.5,0.0,49.53,2.61,156,0,-558,-528
C2CBEF01-ADAF-3C28-C4DB-ECF1392FB00D,94.0,6,98,20.0,-0.76,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,215,1.9,3.8,3.04,21.43,285.76,71.44,242,0,-292,-262
A2AA44C7-8ADF-BFEE-FFD5-CE3DC1DE8018,68.0,17,23,4.0,-0.16,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,414,2.04,4.08,3.92,53.27,266.34,11.1,182,0,-100,-70
C6637A77-9C29-CD70-C684-14695740D395,7.0,5,46,17.0,-0.39,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1243,1.16,2.32,1.93,1.01,13.48,2.76,3,0,-513,-483
F6117703-0797-B979-2183-F0A85D36DD71,59.0,13,11,20.0,-1.0,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,539,2.5,4.99,3.99,47.11,235.53,58.88,213,0,-493,-463
9652BC21-50D1-C912-3692-8A0C51AD25E0,17.0,1,80,14.0,-0.34,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1538,1.2,2.41,2.07,6.17,35.23,5.74,194,0,-275,-245
2CB23386-C974-FA22-9E7B-E4AD0A965C1A,25.0,20,82,9.0,-0.28,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,808,1.58,3.15,2.87,14.33,71.66,7.09,46,0,-186,-156
15A23174-C83B-56A0-E00E-9C7AE1526E64,4.0,14,34,15.0,-0.67,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1332,2.22,4.44,3.77,1.13,15.1,2.66,6,0,-646,-616
B9AA0870-FDF5-0370-907E-1A084FD077C1,64.0,13,15,16.0,-0.55,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,997,1.7,3.41,2.86,36.66,183.32,34.92,187,0,-490,-460
7C351BAE-A602-0865-CD56-0BD5550DD23C,72.0,12,55,20.0,-0.36,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,890,0.9,1.81,1.45,0.0,104.26,26.06,195,0,-420,-390
48F02C2F-8A09-B9B3-E3FF-8271EA5A1C25,10.0,9,39,1.0,-0.03,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,939,1.42,2.84,2.81,4.92,28.12,0.28,248,0,-204,-174
140B4F30-EF4E-8CAB-4992-9CCF87DF476D,15.0,8,4,4.0,-0.16,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,380,2.04,4.09,3.93,2.94,58.9,2.45,67,0,-47,-17
17B26E9B-5E75-189A-F15F-D5327A82B9F0,72.0,1,97,19.0,-0.74,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,310,1.94,3.87,3.13,0.0,225.7,52.94,202,0,-415,-385
1D0C62D7-9D15-423A-394B-A3CDF6E62701,69.0,10,77,1.0,-0.02,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1280,0.84,1.67,1.65,0.0,114.08,1.15,66,0,-370,-340
11DEDE7E-69EB-5380-E105-5B14CA70F0BF,3.0,7,52,11.0,-0.35,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,176,1.6,3.19,2.84,0.0,8.52,1.05,32,0,-527,-497
41F6D4C6-7EC5-5830-2463-0B7C3B072F6B,52.0,15,80,10.0,-0.39,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,256,1.96,3.91,3.52,36.6,182.99,20.33,123,0,-550,-520
8628C7A8-54D3-FCBF-8977-158137315D73,33.0,6,36,17.0,-0.4,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,286,1.17,2.34,1.94,0.0,64.09,13.13,42,0,-65,-35
4D18FC1D-A84A-EBC9-F813-CF7B2EDC5EB2,98.0,6,43,10.0,-0.14,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1488,0.71,1.42,1.28,6.26,125.24,13.92,158,0,-718,-688
45EC881B-BEAD-F493-5CE1-2219F104AA4F,8.0,18,63,3.0,-0.06,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,496,1.04,2.09,2.03,2.84,16.22,0.5,246,0,-454,-424
670322F0-6005-A109-CB2A-E6294DDEA0CF,1.0,13,38,12.0,-0.45,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,301,1.88,3.77,3.32,0.66,3.32,0.45,145,0,-407,-377
85A397F0-D2D9-317E-C319-718BD169C4F2,18.0,11,83,17.0,-0.17,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1290,0.5,1.01,0.84,0.0,15.09,3.09,195,0,-420,-390
179507B5-9B5A-A6C2-8161-84295A202751,50.0,3,19,10.0,-0.35,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,765,1.74,3.47,3.12,7.81,156.15,17.35,269,0,-606,-576
98483371-7101-951D-D937-36172CF0C86B,94.0,20,43,6.0,-0.14,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,521,1.18,2.35,2.21,15.57,207.65,13.25,258,0,-128,-98
500F907A-B2CF-07EF-C976-F5B076B51790,43.0,12,96,9.0,-0.33,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,1109,1.83,3.66,3.33,25.06,143.22,14.16,91,1,-238,-208
B1C69D6C-B4BC-EC17-D396-1262A372AA9B,89.0,5,41,10.0,-0.26,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,75,1.28,2.55,2.3,35.74,204.26,22.7,292,0,-656,-626
B073BED6-7C04-4E88-3D02-0F3356551C70,53.0,19,74,20.0,-0.84,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1184,2.09,4.18,3.34,8.86,177.23,44.31,220,0,-261,-231
06B9EF39-FFFF-D9E8-F15A-804D828B701C,98.0,7,66,16.0,-0.23,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,280,0.72,1.45,1.22,5.97,119.36,22.74,80,0,-180,-150
F32832F1-D73C-6F02-5BB8-27C92E681257,16.0,10,27,17.0,-0.72,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,876,2.11,4.22,3.5,9.81,56.04,11.48,62,0,-39,-9
846E2172-A593-2899-4920-EC14F2642E44,75.0,6,28,6.0,-0.09,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,845,0.76,1.53,1.44,5.39,107.86,6.89,3,0,-513,-483
F707E0CF-C0E7-DC23-1589-EA1F94D366FA,63.0,4,25,12.0,-0.22,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,839,0.9,1.8,1.58,7.48,99.79,13.61,23,0,-471,-441
E6D43F3A-8451-2EB3-C38B-8934B96F2D41,5.0,13,98,11.0,-0.3,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1334,1.36,2.72,2.42,0.61,12.1,1.5,141,0,-261,-231
1B047880-C571-37BA-DF08-353396E02638,88.0,20,29,20.0,-0.87,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1341,2.18,4.36,3.49,23.02,306.94,76.74,182,0,-100,-70
B2D23AAF-6EF0-9EAD-614E-352DDBB5E87F,33.0,15,41,3.0,-0.05,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,232,0.84,1.68,1.63,10.76,53.78,1.66,188,0,-583,-553
F77A492C-EE02-65E2-412D-8ADB5AF950A7,33.0,13,8,12.0,-0.26,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,1317,1.08,2.17,1.91,4.73,63.02,8.59,145,0,-407,-377
3B977F18-2439-B934-7D8F-FE8E7C1F0F62,21.0,2,94,19.0,-0.42,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,117,1.1,2.21,1.79,7.52,37.59,8.82,140,0,-211,-181
7EE6B7FF-845B-C84B-84D9-244ACEAA2916,47.0,4,22,6.0,-0.12,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,73,1.01,2.02,1.9,6.69,89.24,5.7,99,0,-751,-721
F7E87618-3A8C-D714-34C6-5108CF0444ED,49.0,1,28,17.0,-0.62,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,803,1.82,3.63,3.01,29.53,147.63,30.24,9,0,-697,-667
85CA6835-C88D-B4BC-C496-459C3AE67487,60.0,5,43,4.0,-0.16,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,197,2.04,4.07,3.91,46.89,234.43,9.77,137,0,-180,-150
3B28051C-0EEF-C1FA-2479-DA92B74F4CBC,56.0,7,84,17.0,-0.58,Pct                                                                                                                                                                                                                                                            ,0.075                                                                                               ,150,1.7,3.41,2.83,11.89,158.5,32.46,199,0,-347,-317
F74395D4-4627-CF79-6CA7-6A632300E213,12.0,1,2,14.0,-0.2,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,152,0.73,1.46,1.26,2.64,15.07,2.45,116,0,-86,-56
F33B1A2A-567C-6A3E-E301-8F560E0F7F4D,30.0,16,16,15.0,-0.65,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,1200,2.18,4.36,3.71,0.0,111.18,19.62,291,0,-497,-467
59773D69-2A7C-8A27-DA10-67F0B36448A3,77.0,14,96,20.0,-0.56,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,278,1.41,2.82,2.26,34.74,173.71,43.43,215,0,-94,-64
DCA9BFFE-5F79-EBE6-12F6-96A0402CF85E,14.0,13,33,1.0,-0.04,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,1461,2.2,4.39,4.35,3.04,60.85,0.61,174,1,-174,-144
AA8A3F4B-BBEC-EB1E-575E-3DFC1BD4A3C2,9.0,6,8,10.0,-0.36,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,878,1.8,3.6,3.24,1.46,29.16,3.24,22,1,-578,-548
21683C19-EEF6-B70F-800C-686C870F8238,27.0,7,38,4.0,-0.14,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,276,1.74,3.47,3.33,15.74,89.94,3.75,3,0,-513,-483
3C88B62D-8839-41ED-128E-73A15DA687BD,74.0,8,28,14.0,-0.14,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,546,0.52,1.03,0.89,0.0,65.55,10.67,259,0,-681,-651
CE204273-F95C-1603-197E-D9935DC5B922,75.0,2,35,7.0,-0.08,Pct                                                                                                                                                                                                                                                            ,0.0                                                                                                 ,158,0.6,1.21,1.13,0.0,84.4,6.35,296,0,-241,-211
4FA42D82-743E-DD76-9BBC-6FE180AC89E0,37.0,2,39,14.0,-0.21,Pct                                                                                                                                                                                                                                                            ,0.05                                                                                                ,246,0.75,1.5,1.29,2.39,47.73,7.77,290,0,-571,-541
ACEC2B99-9A64-3316-B39B-13A19866F56B,65.0,1,62,13.0,-0.24,Pct                                                                                                                                                                                                                                                            ,0.2                                                                                                 ,498,0.9,1.81,1.57,20.47,102.36,15.29,240,0,-416,-386
98E6F307-5065-1399-4C41-5D0FA2C2D8D9,59.0,15,77,7.0,-0.08,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,736,0.56,1.13,1.05,10.85,62.0,4.67,66,0,-370,-340
FCEC5ADB-5B81-6181-1CEF-3D6826B4F100,44.0,3,4,17.0,-0.6,Pct                                                                                                                                                                                                                                                            ,0.175                                                                                               ,591,1.78,3.55,2.95,22.69,129.65,26.55,228,0,-702,-672
