CASE_ID,CASE_TK_RAND,CASE_CREATED_TK_RAND,CASE_MODIFIED_TK_RAND,CASE_CLOSED_TK_RAND,ACCOUNT_TK_RAND,ASSIGNED_USER_RAND
FB7CBE8E-D4A3-B8AC-FA8C-E16BFF3CE514,4793,422,44,50,58,5
CFA1AD98-A21B-46FA-8991-C03F44C5BB8A,4794,574,570,5,23,19
63C6B413-8CD8-0574-9C97-F20DB3A40438,4795,214,458,55,45,20
5426C1CD-8D0E-F959-6AD1-0825F2304B56,4796,118,551,60,40,14
A8227ED8-070B-0CD6-4B05-1DA9D0D436FB,4797,681,363,37,48,7
602E82F1-3878-2EFA-FAA0-4E27727809B2,4798,242,17,3,93,14
A16B9521-8DC4-F230-D74F-83E730F096D5,4799,623,625,26,28,20
9F169813-32F3-E75E-EC5F-0F62F22F203F,4800,295,639,19,51,15
E74FD01E-CE4C-545F-324C-A8512E2D65E0,4801,621,283,27,50,16
B4A073F0-E84E-E323-7DC8-023CCF699AC9,4802,251,205,49,99,17
21F7BCCD-10D2-E5F4-2D2C-99E9A219CEF5,4803,304,161,20,6,19
95CA6465-5FB1-2DBE-5A26-B023B5D5DD5B,4804,521,694,50,4,18
EEF33665-9205-4576-89ED-C6DFB09B5A8B,4805,284,305,43,60,4
8006E83A-8EDC-4904-853E-E7C114B82C80,4806,442,541,3,34,5
88AFCB6F-F1B2-A00E-85EB-22B903530C2D,4807,192,246,60,79,20
E7D9B258-77B5-006F-3FA7-AACA0FA097AB,4808,356,685,17,75,7
0C516BEA-E065-43D6-161E-809E91A99259,4809,664,272,13,83,16
4859E04F-F1DC-159E-E352-65CE4843C4F4,4810,368,605,41,53,11
DAD3EC8D-E850-E09D-2321-42575778615D,4811,646,429,39,92,10
4EF36822-1631-5D9B-1E75-2DA77F32C942,4812,144,170,24,24,7
369F8A7C-12AB-C9CF-921A-098C5F43AEF0,4813,568,251,41,95,3
DE767289-7AD0-E1FA-9E12-CE66C29ED93C,4814,594,344,34,32,14
14A673E6-F951-88AD-2F3A-F5BAB8D150EB,4815,427,154,15,49,16
BDF1688E-C52F-DF06-8B86-BEBA4163B87E,4816,729,517,4,31,19
1082D40A-65F3-22B0-1B34-96899E270219,4817,151,619,12,77,1
90EFDA80-D955-C7DA-7907-C6423726CA49,4818,222,188,15,70,9
E2A3E3CE-BD15-EF81-1A3A-8C72BCFDB5EB,4819,247,12,17,27,19
B8E20A69-285A-D22B-CDF3-D2E2B13D5004,4820,130,68,31,49,19
E6FECF35-F746-DA93-A09B-5B069B90BF9B,4821,267,187,40,84,18
0E9419A5-1E1B-E484-7C6C-B609D277502A,4822,568,557,22,39,8
2E2336AC-F243-9D65-379D-F447E4857484,4823,255,710,48,43,17
8DEC5707-5DB6-77B7-68E1-98ACB0606AD7,4824,304,318,43,82,19
CC0454B4-1F91-AC72-7C6E-B2C8FEC37BD1,4825,158,592,11,97,5
6878BE8C-827E-F857-04D3-C82211B46B7B,4826,513,529,6,20,15
471D0076-D78A-6D21-C8AC-1DA530503975,4827,42,706,34,86,11
A4332169-4E24-42ED-B0AD-AB91D4BF4C51,4828,234,617,26,73,1
1A51C8C0-8AFB-8D35-BFC4-5BE553E51049,4829,297,261,31,37,12
F8ABEE21-56C1-1137-D792-9A39C6299D95,4830,338,370,25,72,8
3DC9A525-BAC7-6005-31D8-0F132BE34C4D,4831,405,45,31,10,17
671F1057-9AC8-03D7-B3AB-C42F547D9CC0,4832,176,417,1,6,7
A4810998-9E0F-1F14-FF3E-38FE02F4D819,4833,68,238,51,69,1
3B66B8B1-64F9-B6A7-53EA-9F450D61CB02,4834,719,626,58,53,9
4846BAC9-F833-4107-E9F5-70C6F1A26CDB,4835,495,110,9,39,2
BDD21BE5-BCF9-6713-CE2D-EA174198045E,4836,207,653,54,84,1
666DF39E-1BE5-7C99-CA5D-00D17F6718CD,4837,662,229,42,50,2
E5DCD7F5-0EBA-A1A6-7DC4-4CAE22CFF9DD,4838,175,515,27,81,17
9A84B2BF-56D8-6555-C056-CB4BDDF03776,4839,714,58,23,73,1
1D786650-64CD-56F8-1A35-51D40F3DC2FD,4840,143,167,4,87,1
4D917E8D-CC2E-47F7-50AC-32A67B310397,4841,328,196,10,70,6
D58299A3-609F-D2EF-8518-B430DBCB8620,4842,562,458,60,55,5
3D6A34AF-1EC9-411A-4679-21F9F8DF922A,4843,303,119,20,96,11
D7F28CF3-A8FB-0E4D-B4C3-8195AA41DCFB,4844,463,348,1,80,4
3CB42214-1AE9-541A-5789-FE915234B164,4845,230,32,43,27,2
A92C7636-B661-CDCC-DF92-CD862C50260D,4846,646,35,13,23,20
08775620-4C93-7625-158B-0765FBAAD9B8,4847,578,319,1,87,11
AFC79054-090F-E0EF-2E77-F122C188D1A4,4848,453,421,41,7,18
3D4E8B1A-86F5-9D79-4942-0992349185D6,4849,428,246,8,97,6
0A192321-EF6D-BAE3-DA6D-41125082C364,4850,1,287,31,33,7
02D3F177-88D9-D15C-F3FF-1FC8388B6A10,4851,275,281,1,82,16
C8A77427-58E5-D8DF-9524-8874F05D0791,4852,629,280,27,44,18
5895F100-408C-9C28-7F45-98E828031601,4853,22,55,55,4,11
A5051ABA-09C9-423C-4FD3-61FA2BFF2D01,4854,212,340,3,51,15
DC7166E9-A0D7-8452-7067-F523FB8BDFAA,4855,604,600,60,20,18
11E203E6-D048-0DC5-EA74-25ABCC437921,4856,153,522,37,78,11
A8B3CA30-DFFB-BA12-7A44-6A7AD3DE4F65,4857,376,485,1,82,16
403CFF6A-508A-41DB-27AB-E0C8F742F48B,4858,210,616,38,55,17
649030C8-9609-A66B-FBE7-D9ACF5DEF5AA,4859,520,682,41,18,20
5A5E29CE-3404-851C-0023-73B279D04C0E,4860,528,663,30,16,11
3318D3C6-404A-C2B2-D6C7-778BD6677742,4861,542,318,38,85,15
818077E0-0678-5555-BEFE-6007D23BDDCD,4862,509,205,49,19,9
50036E0E-1AE6-5E05-5FB7-8B74162C53AE,4863,517,275,23,32,18
817219BE-FBBE-86B1-9289-32D096BF9C1A,4864,58,339,10,9,8
BCC89D09-1D45-35CA-6A71-67D2E555DE2E,4865,621,648,8,48,12
348A96B1-4FA1-862F-0ACE-2C80D539B71E,4866,585,309,34,21,20
95AC596D-67CA-E7EB-88D6-18E7630616F1,4867,676,701,45,11,2
D0C54A76-AA55-5187-D0EA-4140FF4551FE,4868,650,587,42,12,1
1DDED34D-7C86-77BB-EE40-3F7986DC89F2,4869,181,242,3,71,12
59ADC9D9-2D5E-5621-E978-55584EC19FED,4870,514,535,11,77,18
8E907A11-A868-7100-653E-4B7495FD2891,4871,401,92,25,24,18
5F8F26E8-35A4-4DF2-8C8B-A7D120572AED,4872,625,406,45,11,11
97701515-B224-8D22-4258-C702F9F10BA4,4873,160,245,26,95,12
8FC90605-45EA-F700-A5E0-7E7F9441406D,4874,586,68,23,25,5
D1A516BF-E4DE-F93E-2EBE-6028BC321602,4875,553,90,6,21,6
648F9650-B076-A5BD-EB49-00E2C266C5C6,4876,117,673,59,78,3
29A94DF0-02A7-60A8-C3FA-4542D2864E33,4877,121,59,39,20,1
8D31FA97-B1B9-D0DB-2BA6-B9A7613EFAF9,4878,294,108,17,97,9
041276EC-2214-3A2F-A6A6-B1E62A0C006E,4879,686,474,42,6,8
BED295FC-2D3F-03E9-091D-E12573D8DA46,4880,175,245,14,84,20
6F00CB3A-614D-989C-B05B-E7C9428697E6,4881,638,96,12,29,11
1B9ED353-FB8A-586E-7FCA-2BB977026DEA,4882,642,360,22,38,5
8FA4E692-0FD8-AABA-1DD5-C9953FC71EC8,4883,100,322,48,27,17
B9AB26B5-3A70-7AFE-8D64-02FE461982FF,4884,581,706,23,100,18
FA981D3A-2AF7-6427-8839-C8E1D8376807,4885,277,398,43,85,6
5F1303C7-AB8D-311E-2B77-0DA4EB159384,4886,18,300,34,13,6
93D5A5C3-D3B1-ABC0-8D12-B6B864415945,4887,571,18,48,33,6
FB3A8433-50B3-C88D-BB8E-A892B45313E5,4888,291,73,60,25,2
5DA9D16C-8DCF-F05A-5C46-6030EA06E97E,4889,283,41,13,52,3
2AAB7A9B-727A-72F0-476E-E805534E11DE,4890,486,704,38,67,16
DBE97ADB-CE7F-7FF7-7E00-C0AFBA8CD6C5,4891,641,335,45,69,5
A88947F1-831B-6106-BBEB-6BAF9EFE521A,4892,315,400,15,15,3
7AB4EAA9-CA3B-3CC1-276E-DCADF2CADC21,4893,573,66,23,81,9
E526B539-C60D-2844-E391-8C081C0FFFF8,4894,410,614,57,23,1
9347C588-0403-653B-2B42-98FFAC809D18,4895,440,16,7,13,20
66686D31-394F-CBAB-3453-A6B8A08DEA16,4896,335,676,7,26,6
6DC3CC16-44EB-3218-E6B4-3CE85697EAE2,4897,261,117,21,21,11
07D525E7-473C-E604-533D-F49E6BB108B6,4898,159,210,38,82,10
E09082DB-C4C2-3884-E4B7-7E008EA3DA22,4899,225,404,18,32,10
00A92E84-6DB4-8D63-450E-5B0613C94650,4900,376,704,15,57,7
2A89BCEE-A648-DB74-513B-BAE54B58F8E4,4901,101,72,28,52,20
D16D33BD-03C2-FA84-4B16-A37A3E49F6D8,4902,4,410,30,80,19
7E21F0D1-BD62-4180-3632-2B5A9F94E188,4903,283,274,35,56,2
408C7F7F-2635-9227-8361-A6FB9DA9D88F,4904,380,714,17,77,20
260A59DF-8369-B9DA-31FE-BCDA9F7C2147,4905,407,716,41,66,12
16504C4A-25AC-CC40-9EED-3A707BBF9F08,4906,421,122,35,83,9
15E81E12-DAFA-93AB-83DB-82ACCA019AE6,4907,192,294,36,90,18
B360F0ED-FD36-E752-F6C6-95E4FC0D086C,4908,280,409,53,15,1
3BB9A4C4-55CD-9659-AC2E-C3A43912CA0E,4909,280,711,18,70,15
049B8631-6C37-D097-37F7-EC6E0E5C2D6F,4910,703,680,31,9,3
14E8950D-CF31-D7B8-AF5D-D9B79B0D8FFA,4911,621,628,37,27,18
E25EAA96-9F65-940F-9804-411ECA93DC22,4912,68,509,49,76,2
6AB9250A-3E2F-E8FD-4D52-F3BF85DB90A0,4913,96,517,49,54,14
AB745269-BFB9-313B-23CA-BB50A2403A31,4914,724,80,43,92,16
39178B43-C8B2-1C53-0A49-928A2547FFA9,4915,69,485,39,7,20
003CF955-E717-892C-B000-8418F6A9BC87,4916,539,703,31,26,20
08EDC626-41C0-E040-9F7E-FD368C186842,4917,406,123,42,89,2
CF7C0094-DBDE-153D-8820-59220BEFA3AD,4918,427,490,43,46,15
872EFF1C-8F57-5E57-3ACE-6BA4ABC71583,4919,294,640,49,58,12
A3233E78-0A03-F5DD-9D81-FA8DA9C1B520,4920,359,65,18,75,4
7A46F47D-FD62-2C8D-204D-D7978E0CF5E3,4921,93,311,5,88,10
D0866D07-F656-297D-271B-D1EB25585FEE,4922,439,468,51,21,4
84FE1671-05F8-A0C3-4F5C-FA5068212045,4923,258,505,7,35,10
8B5F322F-144D-0AD8-EB23-0174B66FF69E,4924,136,234,17,46,6
12B97455-05A2-3DEF-0903-94C3980A9935,4925,519,274,9,49,15
9FCBCAEE-D87E-9B5B-5AD0-26D62346A1F3,4926,425,297,32,100,3
51627230-1E24-7BDC-3465-23976983F6B9,4927,89,51,40,55,10
82AAB877-0380-2EEC-B893-15184A4EF9AC,4928,286,584,46,75,5
AE36FEAE-5ED4-DFBB-D0A6-51377ECC5889,4929,192,683,26,46,2
DCFD9E2D-2A25-2166-133C-F315BD79A660,4930,525,609,42,21,8
F9A4DDE4-3BDD-1C4B-6618-6214EF40BE70,4931,441,314,26,17,8
3F77CDB8-96CD-FA97-2C1A-98CA5349E944,4932,446,115,36,21,6
3A6D2CC8-5FB4-09CF-E4A6-83F670435271,4933,92,708,18,98,3
D37B6078-DFBF-11D3-1D27-3EEAF285C1CC,4934,368,352,14,12,9
5F8FEFC1-2DE1-3DAE-77F5-BF7864231085,4935,658,323,29,59,12
8DAD6C99-113D-0F00-D5DC-F3CC1A26E14D,4936,134,202,60,64,19
180DCB4F-45A2-D7C8-B457-FCCDA2E13D80,4937,176,649,59,44,7
0B498CBA-FD80-D773-AF27-4B85D5D48C42,4938,142,309,50,44,14
6EEAEF07-4F3B-443F-A105-5D7BB5606BF3,4939,27,292,14,3,10
57EF5A98-982E-A73E-8F81-A4CC865A9C0D,4940,419,406,24,43,18
C496B652-C522-352A-1AD2-85162B5C2DFE,4941,518,218,54,40,13
1EC6476B-F108-C5D2-4FD7-8F6DB4440D61,4942,117,575,5,39,19
68DF751E-4DFF-6B82-F0A2-83E3A7DC1ADA,4943,509,431,21,49,13
4E23BD26-E9BD-D429-A9F3-F9FCFBF4021A,4944,678,539,31,54,2
9E28EB25-A28A-8E65-6373-2AE1F44E7309,4945,419,707,42,55,2
DA7FA693-31B7-DA4D-EA46-A0EF41AEB2CB,4946,112,285,39,41,14
29AABA2E-E229-1131-FA69-9BBB8D2C735E,4947,30,620,27,76,2
9F8E78F9-A154-620C-C048-0BB66149A19A,4948,697,437,17,79,7
C093BA9C-4D3B-8F91-29DB-A2DADD26B514,4949,293,203,16,24,16
C43CC397-34A7-3C74-D448-C048924A43D5,4950,496,221,52,5,7
A48762AB-08D6-1193-1129-FC069DA11EB4,4951,298,647,40,98,4
83AAFA59-7534-27EB-6EC4-99B282F5D57C,4952,159,208,31,60,18
2A4B5354-F3B1-EDBF-6B55-E193EA601809,4953,274,434,12,51,19
09B28847-65D4-DCFE-433B-818D3AC5D839,4954,561,449,32,68,14
7B50F2DF-AFE2-95B2-4101-6D7DC7C36F63,4955,387,31,19,78,20
47E1C53D-244D-9CBB-EA28-25A30A3A369D,4956,615,609,9,66,1
EC8656F7-B1AB-7A7D-4CEA-E6D8233E53DD,4957,354,236,2,56,16
D86095E0-6E8B-22A8-11FB-E0A8A80A1A62,4958,532,156,7,25,3
0D660E08-FC38-C7C0-E47B-A6CAF1D2030A,4959,513,538,30,73,4
EB5C146D-918F-1CDF-54C1-C5F7E85B0C42,4960,56,183,25,18,19
8EC24917-7E5B-A9C6-B86C-B616575640A3,4961,300,619,10,69,7
B9501262-2890-0C7F-0E48-066FCB2BDF4F,4962,92,634,32,23,5
A5729E54-E3E7-41CF-85AA-11AC9226B6C8,4963,282,122,4,44,14
2EA09B37-D052-5A00-D5E8-3F346BC29E1D,4964,382,258,13,65,4
14C396BF-6325-F1F1-A5CA-9903D14C5409,4965,32,582,31,85,7
9B9777BF-3A10-0208-3339-084EB53EBC29,4966,159,260,40,54,11
01DC3217-4509-28EA-18D6-F570BC0509A6,4967,544,434,46,45,8
7EA8CF89-7BF4-FC96-C455-ABA86D3E5514,4968,644,362,46,62,8
AAFC3062-7106-E42C-8EE0-6DB9CE60115B,4969,417,422,34,74,5
F58AA55C-91D0-2E8F-0141-85403470855E,4970,676,542,33,62,2
BBA89F84-B2FF-24ED-3866-0D567E443689,4971,464,714,58,45,10
65C0E8AF-9F2F-0ACA-89CE-8162E92D6A03,4972,179,414,24,76,5
E52C0704-F4EF-C475-5E1F-6FE1124EA4D0,4973,47,247,43,33,1
2521EF32-234F-9717-AE1A-29576FE4055B,4974,465,167,25,47,16
1C377D9B-875D-5064-8111-6549E7356730,4975,416,461,46,5,1
FEF297AC-E4F0-071C-0ADB-F5C6ED3B2BD8,4976,186,563,15,63,3
641485D5-EA10-A4A7-36DB-03494F59A5CE,4977,377,306,33,37,17
1BAC0E5B-E8BE-AD8E-187A-B45931DC61DE,4978,362,717,7,81,4
20E6A799-1255-A89B-B647-5823EDBB8068,4979,188,461,8,65,19
FBF081DE-B8BE-B256-48D1-76495BE2960D,4980,554,304,54,67,13
0E8259ED-CB32-DBEB-FF65-A8162F8DCEFC,4981,220,501,32,23,16
73C573B7-49F9-3215-4796-E12D6B0C903C,4982,451,60,56,33,18
2F352FB7-C60A-2C10-E50B-1CA66E1D03FA,4983,489,421,27,66,17
8FE47D8F-486D-A72D-8A5F-6DF3D584AE89,4984,667,524,33,51,1
DC330CA6-0F87-4DC0-E320-2FDB86B2540B,4985,690,528,31,93,2
EEF94FB7-2937-D593-ECA7-013982F0C53E,4986,713,331,21,57,2
9A14B455-6F34-2515-D78C-A0BA1651D87E,4987,438,598,13,22,18
333D08BA-F252-5A3F-3878-45C10250E251,4988,92,479,12,36,14
EB62CFEF-E228-C900-A1A9-AB1879B9C198,4989,88,170,47,93,15
A86E79B0-5FE6-4835-7288-C03326C9D110,4990,427,18,47,28,12
DC6D6309-9221-2EDE-1298-986AAEA134C0,4991,394,129,36,41,6
A78C7F8D-D272-9736-02BA-30542012DEB8,4992,33,446,53,97,4
53F73B42-B20F-B1D7-7E8A-CFD71CE44F3A,4993,141,164,39,84,1
E64FAD31-70C1-7744-B03A-7F1896182799,4994,721,324,41,98,6
AB8D89F2-E35C-15D9-C27C-102724A6203A,4995,173,699,29,88,3
7481256C-5DE6-8141-27F8-016B2BE6381C,4996,23,646,55,84,15
08E4E390-452D-E948-7F79-F7A681F627D1,4997,539,381,23,20,14
8641132D-9157-ABB1-917C-07C318477D93,4998,452,240,19,65,14
9422D366-97C8-B930-0632-C08329462810,4999,357,530,15,59,1
57276DB5-91BB-7B06-83FB-6BD76AE870ED,5000,182,686,51,50,5
4AD963F3-0224-FE1A-DB72-07A9739E52B5,5001,516,366,48,31,10
1F9928D6-D318-EDDC-C558-F8C19CE1D662,5002,461,333,48,79,20
66E460BC-B3D5-243F-BE67-711BADD22C28,5003,173,714,6,85,10
0A119763-9E0B-328B-4290-4D9313FA609B,5004,163,686,22,72,3
68E1E8F7-BEE0-9DFB-553E-6AE5D891B5AD,5005,14,630,7,47,12
9560B6B0-C0BD-A901-A07E-EC0C4DCCFBFB,5006,703,490,20,88,8
C85B5B2E-9534-575E-3C4E-6D9B4B923532,5007,171,345,4,20,20
3A152238-A54E-98E5-11D0-27E1C4E5B7F9,5008,730,244,46,98,18
0CF9CF9A-9AB4-A418-6342-117AD6B03078,5009,258,552,58,9,9
205B7DDF-F171-73F3-0DD3-5FD6239FB2AF,5010,593,627,5,42,15
090E7BE0-C496-211D-6F5B-A95A0D246706,5011,515,599,14,18,17
9A53B6A7-6EFB-53F3-8A81-4FFBBE4A68DC,5012,31,586,40,42,12
A4C59AFC-3A8B-0F21-871B-CFFAF6C92279,5013,676,298,8,63,12
0CC18AEB-6B90-728A-DA75-B5988D91DFCF,5014,11,265,23,95,5
74813EA4-7492-7464-0654-85CE3D8D4D24,5015,551,625,12,45,2
BB800362-5A25-F6DB-4E3C-93E98C526746,5016,319,326,33,86,2
5CCD6BFC-0D41-75D7-AB0C-D94F4958878B,5017,247,690,12,93,10
7586F4B4-3A0B-EED1-4E66-8FB382A75369,5018,507,311,18,15,8
B20DD331-AB6E-801C-B7AC-C94261C80C09,5019,68,161,3,87,15
1BF644BE-D0B8-88F7-F7D4-4D7041D08558,5020,265,183,30,22,6
FFDF3174-1568-7DFC-63A7-760B3E78EDE2,5021,575,477,38,48,11
F383993F-BA24-D4E3-DBFB-B5CEA67059C5,5022,131,512,58,14,1
847443CA-FEA6-48B7-E793-A197911AD052,5023,372,256,41,58,20
635E3315-2CE9-3058-31D2-DE604807EC7F,5024,416,318,43,80,5
16D16C77-5586-DC96-435E-11D67FE22E48,5025,277,462,7,16,18
7FE08104-8633-9162-03C6-7540DD0B3752,5026,494,112,20,96,2
C58C12EA-D8E9-65B9-6397-2E38BEE851F4,5027,475,217,58,66,4
FBCA061E-2BE9-DDD9-841C-C4A709CA5B28,5028,385,730,2,92,15
6B928626-7954-A98F-0C96-E4792E18868D,5029,573,200,28,62,20
3A1FD6A8-7FDE-F25F-4F8C-501DD5AB75AF,5030,364,135,17,71,17
D3A2D42B-F59B-CF16-C62D-18AF0F770389,5031,155,61,45,26,3
1FD87836-1EDB-6C34-A0FE-962A31D6408B,5032,406,1,53,1,20
DFE80BFD-38DA-0208-E168-B8AF30F40604,5033,334,570,19,27,18
7673B2B8-F9A8-F5AA-6BE0-5D1B05005C92,5034,279,343,47,74,15
65961293-308D-5846-91A6-C5D9DDB20B9C,5035,663,270,48,88,2
3119C9DF-1A92-742A-6B66-DBC3A6F28C48,5036,567,423,25,8,9
45B61641-14B1-AF15-4CB3-9D99EB05CEDA,5037,526,369,11,4,9
051C8901-6E75-2935-C8A0-5094EA646F02,5038,714,595,8,67,12
8FD6DABA-A090-B1C6-1D76-77FB17674135,5039,520,682,53,36,19
45E36FCA-57F6-1F34-8158-EFC6FE71B43E,5040,33,663,22,96,10
7E391E60-2F4C-3ABE-647A-BDC46C47917C,5041,697,417,55,44,16
8F0C8754-5B24-AE90-A784-F63FA20AA6D5,5042,397,529,41,32,18
8EC2ED87-5461-DFD9-B571-831AE8D83B6D,5043,9,191,12,55,16
DADAD9EA-25F8-0BD3-2668-0329D0BB272E,5044,419,47,21,40,3
3B351AE7-79FB-3C80-8391-91BB4FDEE9A2,5045,16,138,18,80,19
C6247849-E52D-0146-7C54-EC83BD89A7B7,5046,699,722,21,11,15
B070D896-A964-779B-616B-DC034E49C189,5047,679,149,2,26,16
5123F1B5-AA78-D59C-596B-D8EFFEF3439E,5048,361,408,32,79,13
4222F56B-8507-A7B1-A13C-10C1698F4F5A,5049,9,434,39,37,7
AFE30A89-4C31-7BB9-417F-05B04039D788,5050,401,142,2,16,12
53D2A356-4D8C-14DB-BA89-DAE231CF8D3C,5051,185,336,40,68,20
B9180350-31D9-58A9-3A54-CB3EC0033098,5052,727,450,48,36,15
8C3AB50A-3384-E3D1-474D-9D79EBBE7AE7,5053,694,305,22,13,6
36616A50-7DBB-F488-AF01-C48FA7913DB9,5054,183,97,17,89,16
9908F0FB-E845-8EB1-2D9E-CC229AF532C0,5055,317,22,21,30,6
FB090988-6A89-7326-017B-C9CDCFCF584E,5056,212,92,16,88,2
0A7445E3-A356-7B7E-7F47-82519133A858,5057,511,96,48,7,6
C558467E-EC85-EBA4-4033-62E5095D7DAA,5058,391,355,12,68,20
2F8FB962-9FB6-8C61-1899-F1796F28A73A,5059,52,649,52,33,14
287A6A66-6CA5-4D52-6FE1-D4FDC6F2E220,5060,725,624,3,88,8
31B43B54-62A3-CD04-E5CE-1DC08AD12255,5061,271,572,22,55,6
059084AF-08F5-8619-5C98-AB298BF2CD60,5062,682,565,28,56,13
FF9F7876-7208-F7AC-592C-85DF367D82A1,5063,55,521,11,23,20
23201AC5-B268-4227-EF43-242C94F2E028,5064,243,548,17,14,13
C438FCA0-E179-264E-B3F4-1DAC19845EAF,5065,320,175,25,77,12
D4501B2E-8EFC-A75E-9D58-B09CCA0AACD1,5066,19,520,18,18,10
1988C449-4665-DEB0-DAE8-581E843E4724,5067,657,345,56,59,17
6611DE9D-287B-CA21-1DAD-68A8F10EE7FA,5068,483,594,23,21,9
4B8CAA72-59C4-2AF5-34AD-14E34DEEA458,5069,647,664,46,48,15
4DA7A461-1890-0BDC-EADD-9D5F092B6FE6,5070,682,484,48,20,18
85D26424-897A-77CE-9256-DDE7C716C671,5071,597,690,34,75,5
F29F6754-F8A4-855C-2929-9CAD992E4413,5072,51,71,37,98,10
5C873B15-3324-AA52-AF6B-FB3EE10D5D85,5073,624,38,56,7,1
78881E2E-9D09-94CB-5724-F2FF4D21E564,5074,137,303,28,54,2
5D4B60FF-37D3-B017-23FF-1B1DD2CEA683,5075,72,181,2,13,8
2558790A-72C1-E49C-E927-C95861530BF9,5076,422,7,52,53,2
D413D2A2-51B4-64C8-9558-9DB83FCDA171,5077,382,684,32,82,18
8583641A-39DF-D4F6-CA6B-751F6A805824,5078,543,517,3,7,14
BA81650F-7BED-BFED-A52B-34DD26F2635E,5079,718,318,38,88,16
8AFC6DFD-C8C1-BDAC-BB56-E54BB0748F93,5080,453,119,13,48,18
F942794C-E981-C100-3F53-13BA097EB73D,5081,188,672,49,1,5
254FDE56-EBD8-36A8-05BB-B3418FC2150C,5082,315,156,29,68,8
B3DBBCDF-69DD-6520-FA2C-41C24DEEC6F0,5083,563,590,11,91,10
3C5A6A38-8B03-48BF-019D-E520A25F0B2C,5084,205,424,33,13,12
277134A2-69D9-6101-A409-75E58ADF0D84,5085,284,525,19,30,4
3998D455-EA8F-9619-590A-0BAC6958756F,5086,518,364,30,5,6
5EF95754-7FFB-FFE9-03B9-E2C438F355FB,5087,286,311,47,32,2
52FDC319-C94F-C97F-865C-93149F16D12A,5088,371,245,6,98,12
F953E088-61D7-F294-E3E9-2EA0805C0C33,5089,584,122,3,17,10
A643EFF5-090A-3F6A-0FA5-EDE71CF63CD7,5090,412,322,55,35,15
B426C08B-876B-D7B2-51AC-3D2577BC8955,5091,245,664,28,64,2
99F73107-F75B-768B-1BAF-D7462335F4C2,5092,377,509,60,21,17
F52F314B-FA8E-3C0E-4507-6EC2FEC33B8A,5093,364,272,57,46,9
57876B8C-E097-96C6-02E5-6A9DCFEA8BAE,5094,714,722,55,72,16
E5DB00FA-ED4A-C8CC-66BB-34BDD54D0CBB,5095,352,179,19,82,14
6A1EAB00-445F-C663-C2F7-04C8ABB0084C,5096,450,697,60,99,8
1DE1DD65-12F2-17F4-5978-A1FA48D80D09,5097,342,262,38,3,11
DE4C8A19-4621-AFDB-BBD5-E71EED9217E3,5098,388,360,34,31,14
B80B3057-A5A3-8D58-E1A2-FA2D3283076C,5099,142,312,52,12,15
5392DFF7-4B15-C211-1278-E5188AA552C1,5100,147,99,24,70,7
49C159DB-F13F-C67C-565D-122FA4A5E349,5101,190,89,32,70,17
FECB0C38-1535-3059-DF02-C837DCCE062F,5102,254,166,13,100,10
D612EA78-6B96-349E-467F-9ECE10B6E70A,5103,40,696,37,100,10
8B3C610E-163C-FA5E-AA78-E75FFD5D9B05,5104,368,361,5,78,3
E294B169-2310-0F4D-7D1D-3AD25506FF9A,5105,390,408,4,33,10
947FA647-DBC1-BD62-FF1B-3F90199C0AEB,5106,527,398,11,75,4
77BE4001-B83A-7627-C4E2-29DC16680DE3,5107,122,102,52,26,18
6D34A9F6-2F45-4425-8C22-42D3A6B0A502,5108,203,331,39,84,11
84767669-5093-98DA-DF0C-9040397A702D,5109,615,165,29,94,14
5F69D0D4-CCC1-6F33-4D30-A14DDF964877,5110,297,335,56,71,5
BC19015D-1465-3C06-789F-88D5EA3BBDA9,5111,111,105,19,54,20
4E64DB00-B160-00A2-E799-88ED2AFEE1E2,5112,159,506,19,22,19
9B72021A-F0B6-5FBD-B7FB-F42B8B5F5435,5113,311,274,32,44,14
90E17382-4660-BD7F-725E-D427AF98B90C,5114,408,403,46,81,2
F7D49BFB-5A3D-F025-DC81-6931180F2EC1,5115,124,395,35,30,15
4F95BFA5-6A54-477E-A634-3697372964D9,5116,361,505,45,95,8
B543AEA8-309C-E99C-A12D-047F59C38C63,5117,495,707,50,91,5
5550DE8C-CA48-4D25-CB39-7761EE8C604E,5118,642,515,25,66,1
188B9FD5-71F1-A7FA-0B44-65D3E442D8C6,5119,578,257,56,88,13
5952596B-7F45-1E52-91FD-029745009E36,5120,566,302,18,67,3
99D8381C-5228-65B6-3021-86311831A39A,5121,19,461,55,17,4
4DF302FB-2369-4EDD-A3C7-E2DCD6F451FD,5122,448,244,49,97,1
AD0C5BC5-7347-3F65-4154-80027EAEE9BD,5123,108,486,25,73,13
216909F5-3C1B-DDEB-1E92-D450FA586F7F,5124,154,404,4,58,16
783E889C-3670-4164-5C78-A0533DC45287,5125,361,525,30,80,15
64F53069-825A-BA69-BD92-0A6BDC090886,5126,125,237,20,49,17
EAB73ACD-74F9-5128-75CE-96E00D7F61C0,5127,439,106,15,13,18
A78FD0E4-4B96-73A0-9321-737CDEC72518,5128,293,322,5,23,7
687B4441-0C94-1CF3-1269-AC24C4745D2D,5129,378,41,42,78,11
B9D067FE-888E-84ED-A39B-3D2E645BE2E6,5130,130,586,27,13,13
89370F1A-A376-8EEC-306C-AB2754B0C7AC,5131,626,361,32,37,1
