CASE_ID|CASE_TK_RAND|CASE_CREATED_TK_RAND|CASE_MODIFIED_TK_RAND|CASE_CLOSED_TK_RAND|ACCOUNT_TK_RAND|ASSIGNED_USER_RAND
DFFB55BC-D92E-7C8A-D619-245221E574E2|4683|699|420|588|83|4
498956C3-0374-A7AC-7632-8E35E46C99B5|4684|72|19|453|74|20
12B2080E-C8F8-610B-48E4-85DC1F322BF6|4685|306|43|45|59|9
581A64FF-6956-EBAA-34C9-3B71E18CB27D|4686|525|296|245|32|5
19D35415-9A7A-04EE-52EC-4CA009870D62|4687|488|348|699|32|7
BD1B1156-738D-16E9-3120-842BA38EDE02|4688|216|116|54|63|4
55AD97A2-BEB9-693A-7AC5-C19D309877EE|4689|395|390|329|75|1
8D620C62-25CD-0C39-4CB4-97D77C155375|4690|210|727|158|93|20
85DB8E1F-FEDB-17F3-524C-C13112B08A1C|4691|712|132|588|61|4
FB8AD107-E487-EBA5-F88C-B694138CE4D6|4692|653|50|659|6|13
7EFE07BE-DC15-9B32-4722-AC3B913908E7|4693|164|99|297|90|10
6ED42965-6E44-F5AE-BC64-D258B673B284|4694|523|351|332|49|16
154D2676-6CEE-E93B-667C-1EB6F705BE34|4695|579|275|116|67|3
5BA26B80-B245-01E7-4E71-DA4B934302AB|4696|480|314|594|65|14
F5B795D2-E2E2-B1CD-EF6C-328841E29D00|4697|117|83|437|90|18
12BDDB1D-A6FF-0BA5-C943-687CE67D9B4F|4698|249|579|274|1|19
CD8D8707-2918-2623-5D15-FD5B32FAB8A2|4699|247|183|129|40|13
80885543-DD38-0462-5B76-8AA51CFFE870|4700|382|543|666|66|12
E81F6324-75C7-5313-1248-C233D5840DB8|4701|146|536|609|70|19
1320B41F-F139-62FC-5E7E-D7EAF21BD006|4702|52|593|558|71|3
9F797BA0-B294-53A3-637E-7ECF5FDA7A28|4703|711|479|58|59|20
A49A795E-4259-FC55-8599-D53C3FB61F09|4704|151|556|266|51|3
8AAAAB2D-E9F5-654F-9FA2-2943F656930E|4705|573|122|305|64|17
914EE2BC-567F-8071-8D77-014A9C92E7EF|4706|250|409|30|98|19
A90359D6-4817-F6E2-D2EE-2291DDF4882D|4707|542|585|373|2|15
9F52890B-F2E1-3381-23AD-AD1CC6FEF081|4708|318|684|49|59|7
F4DC6CAD-6D6A-C9F4-3C2C-7CDBAE984921|4709|501|570|108|88|19
398332B6-A22E-17F7-4372-4B584ABDDB4A|4710|512|523|730|20|14
92C367C8-22A6-AEC1-03E3-B10667EE9638|4711|647|9|106|36|20
91BFA8F1-E40A-18DB-BCD7-0FF13740E6FA|4712|444|253|62|53|14
B06515DC-2E77-429B-8D62-E5354DBA75FF|4713|602|134|705|58|14
461FACA4-777D-458D-915A-01B3DD085A2D|4714|553|440|533|41|17
03991BB8-58A0-6F08-20D1-BBBD61AA1671|4715|513|555|199|92|8
1F8F3521-32A0-2AF4-9C63-A66FEAACF7A5|4716|393|404|155|75|2
39FDDD28-1D39-CB72-5AFD-1A7A6EE2382D|4717|508|408|341|78|1
88139D4B-AB53-08FC-085C-965DD57B80DC|4718|186|614|135|22|17
44EAE5B8-D577-484F-994D-C216D7414656|4719|470|580|586|10|11
0835E0B8-5B74-58DD-6189-B1037E805F3F|4720|463|523|616|57|11
B5757289-8E5C-63E8-57DA-B50862DAAC6E|4721|369|417|547|42|7
6C7883FF-D71A-F05E-212D-3F049AE488F2|4722|131|335|4|50|16
8347CDE2-4384-651A-9CBC-8E56CC85A15F|4723|353|121|104|86|13
5FCAFEED-8CA4-79B1-578E-7F22ED6EBA3F|4724|549|410|170|10|11
0A9E4793-469C-1415-F885-5DB925B2AEDD|4725|45|35|683|55|5
F98B3F8E-4BAD-901B-69EB-0D9D235DBCD6|4726|521|363|187|41|10
D064AEBE-90BB-E9D7-742E-63F38A2B9242|4727|332|631|305|61|14
92F10DEE-5D0B-7ADF-DE1D-4F8325A2A3BA|4728|390|470|86|71|1
077EAE8C-05D2-590F-1264-5DAAE9ED1D3C|4729|522|416|151|19|13
2FB494D0-90BE-7042-E377-97A23E2B6249|4730|473|481|593|77|8
16DD75A1-12C0-8FF2-30CE-F75CFD470C8B|4731|317|437|641|9|4
070072B0-141C-54A0-DB0F-C0BAA8E64D14|4732|155|340|291|100|9
21D45176-95ED-6B5E-074C-7F31845EBA2E|4733|564|475|234|2|8
4E991712-69CB-CC38-EEB5-2CDE29FC86A2|4734|337|687|271|31|14
0AC805AD-E7D2-2686-8175-8DC613563470|4735|341|624|357|44|19
5B89812B-CC16-EA50-4FDE-145F3446CFFE|4736|637|471|408|44|16
12B2456B-A554-CB42-6F7D-2F6C52305789|4737|542|304|161|29|15
2C5879CA-D9B5-9583-AE6F-9827D48E8806|4738|723|57|428|62|11
24C7D102-0534-2EF3-1239-04768B11B5D3|4739|336|395|652|13|12
1A65C843-83B8-979F-1C0C-CE5A0295AF4B|4740|478|627|275|5|15
F4E8D7C4-D36E-D7F8-C523-A65EC86DBF8F|4741|710|290|136|63|14
BA7EECD1-B281-CB53-7451-205A12080296|4742|283|297|253|82|12
B944777F-8266-C1E3-124D-49CC25E41B5B|4743|370|348|728|61|17
E3F9E5B4-6BB5-1F68-158D-7AA67EFA4BBF|4744|691|105|388|19|1
1B525A67-84BE-097C-93E4-0DCFF753B671|4745|360|120|613|7|5
13D43582-EE6B-AB91-439A-98657054DF3E|4746|529|313|211|70|16
A98EE404-3E5B-D293-25E1-2B2C9EB43C41|4747|102|316|534|77|19
526FD03A-2E52-5313-02B5-880A6B375F4D|4748|47|400|460|80|4
8B56CDBC-FF1B-812A-7CC4-386955E52C31|4749|234|28|179|48|19
3BBD1A02-97B7-2592-ADAA-6367C45312FA|4750|148|360|363|76|6
034755F4-7024-C27A-160F-1DED04A9AC85|4751|69|205|517|86|5
D5DDE1C0-5E94-BC2A-0E12-7EE1305303E9|4752|9|667|95|43|10
A705BC30-1F11-7A5F-1393-23C749BB98EA|4753|250|169|389|99|14
CC6FDAF9-297B-8285-E796-A154970ACB14|4754|677|465|495|16|12
1BC08F73-D918-0976-D81B-EA0B7638268E|4755|607|659|209|82|20
98D18986-B2A7-1AD7-D6FB-AD5C0C3F5470|4756|511|388|605|23|3
2C95AC47-D54A-CDE1-E8C7-A2CDDEAEDA01|4757|90|339|440|42|16
3E2AD8FA-4545-2C0D-D59A-83BE5253BDEF|4758|208|114|638|72|11
489696FA-2BAB-0AA5-9E27-C9EEA610C245|4759|612|498|561|9|5
0022620A-0E15-A700-D1DA-934BB34BC3C9|4760|565|608|214|94|4
F5B212DB-6FC2-E9AE-A340-4A6D74EECDE6|4761|454|532|33|91|16
7FD73F1D-D689-F53F-0CE7-0A1685B1E134|4762|585|623|528|55|16
5AB3933E-C953-725B-6446-48B6CE449A12|4763|299|634|395|48|16
AADB04F8-CF99-298C-F169-67AD757E04FE|4764|524|674|599|29|13
E5B06D83-A5E0-6A99-2DAE-BFA46E9AF450|4765|641|323|409|46|18
1162853E-F33E-AA9E-2FDD-20B9A87C15F2|4766|249|654|97|83|17
FF4D7A9A-7B2F-5C99-1E48-DF72F907BCEC|4767|632|478|80|59|4
E38EBB42-B9BE-2F42-C0D3-5DADC44DD547|4768|171|115|709|95|6
3A14C862-C196-357F-3636-DD3E1326B915|4769|141|58|238|8|1
7C8F5F2C-429F-41C1-0480-D38A763C6FBB|4770|263|61|446|28|6
4FBC0A5F-93EF-9785-EB12-83260267745C|4771|489|133|103|59|19
81D199CB-2B75-646A-37A2-7FCFE2B0C7C3|4772|42|700|140|31|16
2D42CCFB-EC91-9831-4C5A-639B36AD6F56|4773|639|445|493|31|13
838C3CE8-A869-57F3-4285-F7ED2157E323|4774|24|146|640|97|5
19743C5B-831E-1CEF-413F-93FCEDE33EC8|4775|567|90|515|6|15
69089DAE-F1BA-CF55-7906-CB49AB6735C4|4776|16|141|3|22|1
A94FA4F8-3C5B-E229-3847-F60AD6A21A1E|4777|638|569|285|39|12
68E492BA-2374-FF2F-602B-A589420BE012|4778|514|560|87|35|17
724AE030-E4E5-DA73-387D-72365BF26A3A|4779|363|422|393|44|10
167E5BA8-FE30-13E1-FD1D-C1E0025E24A1|4780|594|33|48|79|20
57C1D629-0363-39DE-07E6-CD39EF4B0F6F|4781|356|460|608|92|10
9E3C1B77-8EB2-AAB6-83C8-29AD08B172CE|4782|541|162|301|20|16
5E0E1AD7-DC91-36DB-43B5-891C327B9AC1|4783|488|562|331|33|8
39107370-FF43-8147-0F6B-5B0FF3408772|4784|656|403|348|69|11
A46971C5-0DCE-6160-EF19-420D6C8E0F04|4785|611|447|719|92|2
69BABB49-1502-82B3-EAA0-40FEA57E764E|4786|278|239|85|90|14
84903199-D282-3820-4065-55E11D3A0DD4|4787|154|558|325|28|4
9FBAAD8D-5081-4A25-9C97-CEBCB9BFF142|4788|350|413|617|36|17
00087016-DB2B-4956-CF2B-CF839B61263B|4789|321|355|332|76|15
8C4A6BE8-1CEF-6BA8-C4CC-CB486F1C8E5C|4790|453|75|404|46|9
68FDAF99-921E-A6BF-0EC5-3E6D9B3F9DB8|4791|724|440|312|86|18
B2353FB5-4220-6666-8131-3C70F5667462|4792|18|671|78|5|16
6A165556-1968-2274-0B6E-191BF5B71A91|4793|163|121|407|71|12
B0590441-6F32-2B4A-2BB0-92CC5BE00703|4794|243|395|567|74|6
CF4DE494-954A-9A4E-04DF-B10694E864E1|4795|182|177|247|14|16
0FF7C3EF-FA96-71BE-49EA-182FC11C70D7|4796|671|500|217|76|12
84F7975D-357E-BE24-23DC-A7DB8F3086DD|4797|77|393|481|64|2
22247849-F578-BBB8-C8A4-6D1348F6AA2A|4798|711|53|80|69|16
092B4BD6-6AC2-1981-062F-DEEED462267A|4799|357|460|295|80|8
403268BD-7768-9007-D5A4-F8FD6A56948B|4800|383|90|288|34|14
BCD9095B-E565-FD19-346D-D59B100C7CAA|4801|197|53|694|52|9
BBF91A90-D10A-9A30-88B1-C93C2E2071CF|4802|692|262|137|11|15
E923B0C0-3373-2062-DFA4-19AAB1EE302D|4803|463|72|554|99|12
0D74D61B-48E9-7285-A832-5EC5E9B1E366|4804|255|648|149|5|13
DB34DA37-2DD8-48F2-5627-AAE68ED82B2C|4805|432|552|449|55|11
83E0348A-62B6-D302-F3B2-DB4641D47F15|4806|548|534|63|42|9
5BFBA9B2-40AD-38CD-B83A-4456128E48CD|4807|15|612|320|29|6
E208E7F3-9785-88FE-1400-55C29CABBEDA|4808|640|513|300|60|15
B1641A28-7A16-B9E5-E94F-46CE6E481A00|4809|556|168|552|2|9
AA1D37CF-1162-2F19-3B32-43013C114D4B|4810|509|70|398|86|11
E01A6AD5-7D16-697C-2560-9AB918C204F6|4811|96|659|690|46|8
7EEFE2AE-B996-B3F5-99F6-1DAD1538446D|4812|138|194|12|59|10
B0E0FB52-DDA3-78B7-0281-56929D55C528|4813|542|228|273|79|9
526B836A-3F13-9D24-ABBF-6F43C275C6BD|4814|210|18|229|30|6
ACE22D5E-3A9F-CC1B-E269-3CCEF78E4F3D|4815|294|437|287|85|18
2252471A-C793-73F1-A3C4-8F26E4C9B395|4816|702|206|21|57|2
D20B7098-C4DB-2131-247C-8CE7AFA8D104|4817|91|163|509|5|2
5F8C0EE7-A888-FE66-BE72-19CFB5C68A73|4818|462|536|467|97|10
A4ECF0E9-8444-592B-1F32-A2B089F80BB4|4819|484|57|595|47|10
ED9F896F-4A55-A53A-083F-19FE4A17D92B|4820|381|609|117|7|4
893E4E94-A4EC-9BC8-21F6-DC7D820094C1|4821|634|316|228|40|1
5383040D-F2E9-C09B-B126-820FED28595A|4822|635|469|431|28|10
A6CC6123-1EFB-52E6-EF2E-6C67348B0642|4823|619|265|162|33|19
B3FDD9D0-AA73-6252-5C9E-3429DAE3B3EE|4824|493|522|559|37|7
02356B59-2FE2-0855-34CB-298DD5E7EC60|4825|357|186|508|36|3
77D01D59-8C5E-986B-A711-99FA43C970DA|4826|60|325|54|36|19
A244CB82-7F51-6397-29CB-16E5BF85521F|4827|504|174|349|15|18
C9679294-7FBD-4D3F-E5B1-81DCF1C342F8|4828|217|265|673|3|2
B03CC098-0FBA-C0D1-C6E3-F353C795C39A|4829|664|664|151|86|7
A75C621A-AD51-80B8-6787-12DD991BF3F8|4830|142|311|226|39|18
12AF8167-E25D-9E99-FA25-B17A02ED1545|4831|321|213|213|37|11
3E591150-FFE2-F756-217E-63431E5DD222|4832|219|683|378|43|15
91920D29-091D-35EA-AFC9-3540B6D0DB12|4833|684|609|8|37|3
A0E97B8E-1D04-56EB-DDE7-B293A83B9F22|4834|172|232|348|70|7
8950C682-122A-80E2-4EE5-B7CF4E5BE051|4835|264|461|252|75|15
01CC3956-BE49-F0C2-5B63-845F840A20F9|4836|631|345|408|97|17
ECE9B625-532E-4AF0-E446-F36F13099401|4837|132|574|154|15|16
E2B5C381-5316-EA0F-4826-5DAE8BBC63EC|4838|652|634|599|74|2
455BB5C1-3DD3-1F9C-1CAF-FAC3C2F37DEC|4839|550|672|42|64|2
D1190353-A262-6813-7646-ADEBE3146F74|4840|168|155|248|15|1
42132116-50CE-EF2B-FB98-30045299CE57|4841|8|275|111|81|20
6DD81509-839C-EA90-1E58-B70FB742E636|4842|706|497|304|81|3
B65A79D1-E04B-BF36-7EC2-7F3576DB8D45|4843|692|471|402|29|2
9C3073C1-388A-52D9-BF3F-6FCE968AD944|4844|393|430|440|78|1
BE7B2B65-DA93-CAA1-1A7C-F5BE7BD4FF12|4845|531|23|727|11|11
7AD26D76-1840-85EF-70F9-2107A2227E3D|4846|730|181|513|37|19
A5BADE9E-AD1C-F172-9AD7-FD15819CD047|4847|377|60|608|72|17
7E44418B-EAAF-6740-6F54-90DCA0C695DD|4848|224|425|236|63|17
7CEB187E-DB0A-FDE9-5B78-8567867489F4|4849|40|252|490|56|10
A460E8B0-7772-67AA-21EC-AFF00EC76D48|4850|547|44|354|56|1
FEEFC806-9A25-8C0D-2696-B31342664EBB|4851|382|348|67|37|2
7E422CF2-B830-58E5-DD12-1F30EDD6FD3B|4852|98|499|59|66|13
BE0E632C-2051-323D-218B-2362871DF004|4853|646|435|217|19|1
7B7E66D5-3566-8348-F0B6-7D5B1DAD08E5|4854|369|448|709|81|16
7F57FCAD-1CBC-5B66-57B2-9C88BE876149|4855|134|476|237|80|4
4A1FF340-5799-5CDA-3B59-302788AA4395|4856|19|612|516|46|18
3F3400F2-B793-F4F4-AD09-831930C71C30|4857|618|545|99|16|13
4043FDD3-A067-C59E-45CF-2CF7C014183E|4858|100|62|468|66|20
035E59D1-119D-A210-0951-2C1F2EC18652|4859|136|376|569|10|20
179E2BD3-907F-96EF-CDD2-D5BB6FE6A212|4860|199|351|242|97|17
5C2C6B23-2393-A6B2-7220-3477F4D15BEF|4861|65|482|617|45|20
CC986C90-7855-00A2-CFB8-2D937DD20ACE|4862|635|87|19|26|14
4BACE547-A894-B912-1127-E47B97E72B0F|4863|618|86|487|9|17
9DEE379D-EBBD-29E0-312F-F15BFD34D790|4864|86|625|562|12|15
B121BC7A-FF03-A35D-3C8B-04750C153EED|4865|461|583|150|7|13
A36A03D5-ABA3-DA43-2A81-428757D671C5|4866|712|91|516|11|20
02395067-CA3B-97DE-52F6-080E4EBCA00A|4867|463|717|382|80|14
89448739-C717-E142-8DEB-48CA4B5894B0|4868|320|649|244|15|9
2E666A57-04ED-5725-8896-A7437D7D2FA6|4869|480|34|714|8|17
FC2D05D6-E95B-B598-9874-19E94E4A07C2|4870|561|704|472|64|12
D668FC8B-5182-D2C2-CF9E-7A4830C00DA4|4871|546|623|574|9|11
CA57CEDE-14A8-4610-E373-3C1CB7E24476|4872|429|488|669|49|5
DDD3233F-E150-D3A4-00F7-C975A87C53A0|4873|475|280|390|64|19
92A54839-DE93-2EA3-BE84-BEF2A85553EE|4874|102|276|307|28|2
91794750-3E16-8F12-736F-EF4E55E57345|4875|426|631|67|20|13
CC53CBD4-9B74-D32B-DAD7-23C6E22286C0|4876|471|529|536|27|17
FAE3AEA3-9412-AB05-FE57-6C2401611AE3|4877|392|722|628|26|15
7D2A5684-8355-D086-0330-606689C882DB|4878|155|471|469|52|11
257063ED-82BA-99DB-7B8D-C793A540BF93|4879|452|250|305|4|8
A5E41356-A068-3F0F-5844-4DCF4B4CE613|4880|93|705|366|96|3
26D3B5E3-B231-CBB9-F683-B208014CE8C8|4881|164|127|134|51|2
B6970011-97CE-3A02-FFC4-85B16891125D|4882|247|52|650|53|12
714140F3-4A75-6A77-CC9B-8AB4006D3137|4883|17|588|310|97|3
E8C239AE-417A-05ED-A148-784246F83565|4884|48|604|30|61|20
5A48E5C4-A1B1-2700-4564-B6C2B4B4ABDD|4885|154|640|31|50|16
54431C6A-6219-1FD0-9E69-C32BCA19FB1B|4886|117|578|528|8|6
43102FDE-4357-82AC-70BC-0E8DF3650789|4887|714|581|556|58|17
F1130164-D6A4-347E-7771-99909720A89A|4888|353|28|151|88|12
289E6BBB-2C84-B102-8934-B5F9F74FB89F|4889|555|516|547|60|20
8F71B065-2A5F-77A4-6A25-3BC365301B24|4890|269|677|305|19|13
155C35E9-9BCC-A159-D718-0887DF5C6587|4891|378|241|565|48|19
F012C526-CC92-4874-4B3A-6A8A14F573AE|4892|635|285|180|30|1
12CFA785-1F1C-D0C7-E010-E1779106CADE|4893|270|282|722|78|6
DD4CB481-D55B-E764-CD5A-AC85A6D3D9B7|4894|225|690|226|46|9
B538090D-13A2-50CB-6F2C-49A581C6144E|4895|258|160|294|11|18
4791FCF3-72AC-D828-4E08-3B01D17C9BAA|4896|224|452|327|73|16
69317874-7C9A-4D0B-60F8-062550486B50|4897|563|24|536|12|9
BE13C590-E096-65E5-6209-7EBC9D0D42C9|4898|107|213|44|54|2
3A87BAFE-7E25-BAB9-38C5-4B689D3EF033|4899|597|211|146|29|7
B340FF2B-A213-810C-AB09-522F1451FEFF|4900|346|235|464|44|13
00F2867F-0F00-5363-238D-FDAA79A4D3F9|4901|145|197|498|46|7
557E3105-189B-8B39-0526-E5F6AD9E1A74|4902|439|122|83|77|20
6B21A9F8-689F-4DA3-03E9-6A19E297B2D5|4903|540|4|376|9|13
82171525-062D-7EFB-1D22-474F56C57C05|4904|24|679|580|85|12
335E3EE7-08A8-E998-E7F6-42DCF7C933DF|4905|559|183|662|57|15
44576D8C-040D-7EA3-7945-002C8CB8463A|4906|355|342|235|36|9
CCF1E5ED-3718-CF0B-B360-72EF58326B90|4907|356|119|689|5|12
5BAB7AB8-F3B0-F8B4-2B96-2857BC5A42FC|4908|112|233|358|44|20
B9A07B9A-0B09-A71C-7B76-1818025820BC|4909|276|232|413|8|20
0F03C48E-3A93-A856-1FF7-DD293B1814A1|4910|557|176|406|45|19
D5919020-3872-0EBB-B40E-DE1C729BCFE9|4911|443|443|462|7|1
CEAF3260-22BA-6A3B-8580-46B7D70E8E4A|4912|309|42|347|81|7
AB176ED7-ED3B-34B2-F29D-8FE728E7CF45|4913|700|577|70|47|2
B2879475-8C90-41F5-0077-71D3B25C351A|4914|604|504|656|77|4
C67F6BC5-2856-BA43-18C6-811B1670455D|4915|608|383|373|98|15
1ACB673B-744D-9CA2-0FB2-C0A87485F545|4916|395|518|682|82|2
33590584-6A06-58C3-82D7-DE2B0949F5B1|4917|546|153|643|32|19
F329D743-2A63-1000-57D4-46FCBA8B7FF6|4918|58|280|568|100|10
4139BE82-9C94-27D9-A1AC-2C5F1B2DC918|4919|114|337|159|84|9
9EFEA83A-DDE7-EDA1-D683-68D54029BD7C|4920|431|185|151|84|9
73CD13D9-FC4E-D84E-03E7-BDDC45411EAB|4921|403|179|511|30|12
30EACDFE-4B3A-C0F8-FDA5-BE5269377FBD|4922|101|147|672|27|11
33B23EF5-B1D5-4FA9-4AFE-6D393AE71F12|4923|617|274|441|21|15
83512898-20BD-4FBC-62A2-850B461AD332|4924|540|332|667|52|15
94E2C631-0FE9-A234-B259-35EABA968B80|4925|371|699|210|54|7
425905B1-EE97-D34A-8DB6-F78CFFC21D79|4926|480|514|462|82|3
B9BB7683-DDDE-2226-B9C7-900EA6210318|4927|344|7|69|50|4
65BEB920-3315-9E68-03DF-88010D940B1D|4928|542|720|260|28|7
48584129-3BDD-76C5-502B-DDAEF0428211|4929|167|81|63|16|16
15F0C31E-38EE-10E9-67BD-31802C794D9C|4930|505|451|461|52|17
E67EB2F7-EEB9-41F2-D64D-9B4D4DEC946F|4931|664|149|664|92|10
1F7FADEF-C9C5-F015-4B6C-C0E4A32E8F3C|4932|570|4|106|62|20
869F638F-A88C-7469-4477-0B0BF3BB44EA|4933|629|423|619|91|6
536F7578-C22F-31E2-499A-3602789FF170|4934|477|629|384|60|8
E942A86D-04CE-D287-6CAA-E0504234BD28|4935|41|652|592|17|11
F8621E62-F83C-FAC1-90AA-85396B981610|4936|692|387|178|58|11
B3F67695-1826-3E32-4208-AAC7BE86D2E8|4937|506|610|488|37|18
BD054A8A-4794-5B74-E2AB-0E50AB4C6EBD|4938|606|46|441|46|1
6DD5A4C5-0B7A-5025-27E8-E8E43541E4F9|4939|607|674|54|73|9
07C8CB2B-D1BB-A928-3216-38ECEC559311|4940|455|304|348|59|5
169419AE-5121-3274-95F1-E2CE5C76594F|4941|584|407|87|98|18
877026E3-F378-AA3C-7E00-4FFFF059F92B|4942|714|575|570|59|12
0EBA5928-E856-CF32-23A2-7DFDF5139E62|4943|232|136|562|82|11
532E5BDF-8C96-1567-BB58-46A1EF0A3317|4944|325|707|404|49|15
E353D024-8708-08F0-9ADB-E1FE3E45C8F5|4945|162|434|31|82|4
0AA18592-D887-E19B-A6B8-67345CA8B2C6|4946|669|261|579|10|16
341DE0AA-7D46-EF9A-F579-BCF5E33F0B6E|4947|284|496|638|54|8
4F7EB783-5E29-0E06-6CC6-28FDD4094DBA|4948|118|141|393|19|8
072986E9-BD16-0620-A9CE-BEC9258AB33A|4949|251|150|516|95|16
61489129-55B2-C28C-EB24-EE7711C94413|4950|315|391|622|37|18
EE08A5E1-BE21-0263-DEAC-CE058A1CC984|4951|617|228|150|98|8
25F94221-9D71-8925-9F30-FF037164948B|4952|354|469|77|3|3
9BDB5F4F-C3B0-5091-EEC2-B66A1D0D0A18|4953|580|216|372|30|14
92E198F5-B43D-158E-2C50-644965B7A48B|4954|214|287|442|79|7
2F98C2FD-D696-1F5B-4165-AA9C5C336083|4955|78|626|582|26|18
2E439E8B-890F-F6A0-5199-557E78074FAD|4956|217|451|702|57|5
B47AF911-2BE8-738A-3C7A-4839307E6A82|4957|345|593|290|24|20
F204DEB3-171F-20BC-F491-01F0B06B8AF0|4958|28|638|11|27|4
46F2755D-89FE-2B08-9A31-E4E571099D79|4959|77|190|447|100|14
0732B689-19F0-02B6-C0E0-1CE52BAAC7C3|4960|537|143|234|54|13
88E4F267-AD92-A90E-EAD7-FE7C7227FCD3|4961|448|367|140|65|11
F7CF1E5D-FCAF-6CF2-93E5-B427E179971F|4962|356|624|372|96|13
A7C3DBA3-B09B-E1D9-F666-E67CE2D8DB57|4963|83|235|96|100|4
27175E28-B876-010B-CAA8-A834CDB1A576|4964|386|60|480|19|7
99C9962E-CE88-1D1C-7C31-D416BE36600D|4965|704|347|599|71|7
D0BC91C7-9B22-082D-92A9-0CB7308CF796|4966|274|361|253|18|5
4D262436-5761-9420-0E13-100F06D02CAC|4967|428|31|199|41|9
1BD6266C-C330-9A59-4985-DCF085535134|4968|362|599|220|45|2
84F1E981-B72E-ACE2-E404-A7C202E31F86|4969|694|631|2|29|12
B078D927-0154-8E23-7E66-E7BC9568A160|4970|684|317|18|29|3
CF861A3A-1597-B6D8-0B47-AF080B3039DF|4971|520|516|625|47|15
17A85554-A58D-58EC-34BD-801A58A02E49|4972|13|574|303|77|11
B20CA4C0-094A-2BFC-43BE-02E1A6A7DF70|4973|55|217|13|32|11
9D19C7FB-143E-DD42-E8AA-B5A6AED8E8DC|4974|560|150|573|55|2
8BAEAEE9-FADD-9BFA-9E0C-E1CB547C1AFA|4975|641|380|116|79|8
4FAC61E8-1BA9-A54F-4C8E-F3D65632BE57|4976|367|408|662|50|20
08E54152-C6FB-F6D1-3A91-134E11574B69|4977|292|72|558|45|19
E4125094-B756-888F-40AD-289C8EF05364|4978|324|20|29|12|18
2E86552E-60F6-167C-B19E-145D112363A0|4979|699|422|639|19|5
227524E0-5190-93C5-D3EB-0F7D41BA5872|4980|229|242|454|67|11
79E57387-ED33-D29F-FCEB-62F2924E8CBD|4981|274|445|640|1|2
25F551B9-5B8A-0BDE-15C3-2844A29F44FD|4982|437|618|318|6|8
5470BE29-03AC-2223-E5F3-5ADFEDF018D4|4983|380|576|635|68|8
1A7A0DD3-9173-DFE8-8C0A-7FE3978C340A|4984|263|589|678|10|9
2BC93106-8D23-9294-FDD1-726FDAC42230|4985|433|72|500|43|10
156E6A57-CA90-30B2-84B1-D9F5BB7DFE42|4986|39|416|397|21|14
B4E72F78-8BF1-4056-BD6F-CC5A4BDD668A|4987|299|499|520|74|7
9F1636D3-7F55-6813-CDD4-4634455B9817|4988|44|91|115|34|14
A63315CE-9281-BD04-C121-D8E3EC723A85|4989|726|562|278|41|1
E0ADFBBB-418D-FF2B-058A-31E7942C8E85|4990|491|137|349|83|13
D91B4D81-BEC3-2CCD-4ABE-EA75CC5E1E35|4991|412|173|336|96|20
52DD86B7-5950-2D01-41A9-50BE571E2177|4992|504|386|612|34|14
57A9A87F-B140-2CD2-DB30-EDBE229988A6|4993|284|363|657|7|14
5BE7C328-6452-B3E8-49A9-02D6650FA52B|4994|160|135|647|76|2
B15F501F-C15F-CDDD-5906-0346A9C34FEB|4995|692|480|425|18|16
FBEA52EF-BF44-DF4F-E232-B9DED2B3FED0|4996|622|707|240|14|13
3F948FE0-F7DB-98DE-F2E5-15CA61B20FDC|4997|71|590|359|2|11
DEBF9E0E-922F-8257-1631-92E2F56FEE2F|4998|681|217|232|92|6
4C96E348-2A04-BB1B-3E12-06C49636155C|4999|525|409|612|39|3
5CA722B8-9910-F668-93DF-0564BF042C07|5000|388|626|258|78|10
9E013814-B34B-58E1-0ABD-61814C026036|5001|93|288|570|92|9
22BC2DCD-921B-C743-64EF-9B04F25D8DCE|5002|53|571|178|28|10
545E6412-7720-CB77-4602-32362394B60C|5003|21|177|687|73|5
418A2882-E8D3-DC30-0BE5-F181FF9D58B0|5004|449|168|181|86|13
9CF2E64A-14A3-2F2E-9344-740F598A72D1|5005|360|207|668|77|7
F5BFA311-8EFC-AB1B-7271-2AD6E531960F|5006|20|188|74|69|3
D6E565D7-D7B8-F549-A0B3-428A82506C08|5007|369|394|653|36|3
501DE933-DBBF-781D-0EEB-24FF9599D33E|5008|57|710|648|58|15
E29B427F-7CEB-17FA-673C-0317EDE2F458|5009|709|48|525|13|7
84BD7DCD-9A69-0D6C-5A18-3E604FAD8D47|5010|669|35|554|35|4
566ACF67-5E6E-80ED-2555-6881E4B3DB18|5011|311|218|383|72|15
15DF03CF-B548-860D-F16F-BE4FB5E80609|5012|255|179|146|38|18
6C2DCAA0-DD8F-DF7E-E329-B7D8CEA41B01|5013|304|411|660|86|7
BE360598-6BC3-DB42-5EBD-C28AEEE59DD6|5014|250|238|400|73|5
2E9F7C3D-8FB6-BA50-E511-E3DDE7DAF085|5015|699|108|707|93|1
BB7132BB-84C3-4F1E-30C7-EE2814E60AD4|5016|294|605|153|51|6
80A75056-7A9C-8CBC-05D8-109DE29B2BDB|5017|12|305|431|38|9
BD9DDD37-CBCC-5393-3BBB-CAEE1D920E87|5018|26|481|577|79|15
E5E86F18-9C1F-9AED-7601-DCAD86388CCB|5019|610|80|6|93|6
4323E19F-31EE-6661-4F78-C21FB30EE49F|5020|178|292|7|9|14
91607920-7FA4-69E9-4D4D-59E41980661D|5021|616|497|65|66|12
94302EF4-79C3-46F0-5790-F04AB82E032B|5022|576|73|334|55|12
