CASE_ID,ACCOUNT_TK,CASE_TK,ASSIGNED_USER_TK,CASE_DELETED,CASE_CLOSED_TK,CASE_CREATED_TK,CASE_MODIFIED_TK
0A44BDBE-4FA8-630B-75CF-76156FF1BFF8,37,4747,11,0,,-548,
E37A01BE-6E4F-3642-A1A9-443C6E976C13,76,4748,10,0,,-132,
A5341CB8-CD0C-E472-69A2-E61C2CEBC00A,75,4750,7,0,,-406,
A0DE80D6-AB73-6CD6-B5D9-9D7BF9F2133A,15,4751,12,0,,-606,
F0852959-2765-6963-503C-0C6C90A4902F,97,4753,15,0,,-116,
CEF02AA5-E8EB-6A03-926A-7969C1056875,47,4754,17,0,,-100,
1704ED13-A590-2080-6087-8A34317B8D8F,66,4756,17,0,,-440,
2A03F107-BE97-F28F-A6B3-F9796992C026,42,4757,6,0,,-161,
9743C13B-07F0-C2F8-8D9C-2D957186D9B2,97,4759,8,0,,-287,
AC7353A3-4AAA-6E70-171A-C23FA3D5504D,21,4761,13,0,,-267,
46F3593E-2691-8A6A-9E1C-65C13EA05B6A,45,4762,7,0,,-288,
75F41799-37B8-B4A6-C323-1F7A85709811,76,4763,8,0,,-254,
F4A36804-3FF1-63A0-4097-1624B9B15CF3,85,4764,17,0,,-275,
68285549-7283-5AEF-56E4-DD570414335D,25,4765,20,0,,-18,
59119D53-8C16-F4FF-6371-A283FF56FF24,94,4766,6,0,,-554,
AE4F7894-C576-134D-CE1B-B4DE1580CAAC,64,4768,5,0,,-221,
AF87865C-9B1A-EA49-E537-236458A616AE,45,4770,19,0,,-440,
99F9F2D3-00B9-C2DB-A8BF-E5A1D439AA41,96,4771,18,0,,-203,
A5FB6CB7-2EB9-4A3D-7130-A8CC7F1B0103,97,4772,5,0,,-299,
706C721D-ACED-B0D3-032A-B3188770DFC3,57,4773,7,0,,-250,
DB36CCB0-046C-7CDF-521D-2C495D820DB2,17,4776,3,0,,19,
3634DB47-C8AC-8F25-23BF-985E1EBB3187,93,4778,12,0,,-490,
596E74C7-FE1A-8456-D927-1E4B85365ABE,12,4779,6,0,,-167,
92731BA6-6BFF-5EA4-A7C7-CEAA8ED76487,7,4780,13,0,,-388,
2B35E471-5FEC-B67C-653C-EB9A404EF06F,92,4781,3,0,,-543,
643C220A-C8EB-7261-4B9A-B723F5F8D1AF,38,4782,10,0,,-112,
9A10EDC2-0D7A-6070-016F-0622C30F3450,84,4783,7,0,,-64,
6F3B3911-C0D5-F085-0734-CFC6112D281A,66,4784,19,0,,-435,
1332749D-79F8-DDBB-7CCA-3EF36E1CA38D,18,4785,7,0,,-572,
B31E1649-0ED4-B0F3-0194-E53B1EB9C4CE,85,4786,4,0,,-89,
CF92DAD5-606C-F843-0674-0EE130C62211,25,4787,12,0,,-215,
75311B83-1CC2-61E4-4BCD-CB35532AAD45,60,4788,20,0,,-642,
8F4B85BA-5916-F3A6-9DAF-F2648A115FFB,89,4790,12,0,,19,
8EF52152-EAD0-9F20-A243-2CD1AF3E8C71,69,4792,9,0,,-505,
FB7CBE8E-D4A3-B8AC-FA8C-E16BFF3CE514,58,4793,5,0,,-278,
CFA1AD98-A21B-46FA-8991-C03F44C5BB8A,23,4794,19,0,,-126,
63C6B413-8CD8-0574-9C97-F20DB3A40438,45,4795,20,0,,-486,
602E82F1-3878-2EFA-FAA0-4E27727809B2,93,4798,14,0,,-458,
9F169813-32F3-E75E-EC5F-0F62F22F203F,51,4800,15,0,,-405,
E74FD01E-CE4C-545F-324C-A8512E2D65E0,50,4801,16,0,,-79,
B4A073F0-E84E-E323-7DC8-023CCF699AC9,99,4802,17,0,,-449,
21F7BCCD-10D2-E5F4-2D2C-99E9A219CEF5,6,4803,19,0,,-396,
95CA6465-5FB1-2DBE-5A26-B023B5D5DD5B,4,4804,18,0,,-179,
8006E83A-8EDC-4904-853E-E7C114B82C80,34,4806,5,0,,-258,
E7D9B258-77B5-006F-3FA7-AACA0FA097AB,75,4808,7,0,,-344,
0C516BEA-E065-43D6-161E-809E91A99259,83,4809,16,0,,-36,
4859E04F-F1DC-159E-E352-65CE4843C4F4,53,4810,11,0,,-332,
DAD3EC8D-E850-E09D-2321-42575778615D,92,4811,10,0,,-54,
4EF36822-1631-5D9B-1E75-2DA77F32C942,24,4812,7,0,,-556,
DE767289-7AD0-E1FA-9E12-CE66C29ED93C,32,4814,14,0,,-106,
14A673E6-F951-88AD-2F3A-F5BAB8D150EB,49,4815,16,0,,-273,
BDF1688E-C52F-DF06-8B86-BEBA4163B87E,31,4816,19,0,,28,
90EFDA80-D955-C7DA-7907-C6423726CA49,70,4818,9,0,,-478,
E2A3E3CE-BD15-EF81-1A3A-8C72BCFDB5EB,27,4819,19,0,,-453,
E6FECF35-F746-DA93-A09B-5B069B90BF9B,84,4821,18,0,,-433,
0E9419A5-1E1B-E484-7C6C-B609D277502A,39,4822,8,0,,-132,
2E2336AC-F243-9D65-379D-F447E4857484,43,4823,17,0,,-445,
8DEC5707-5DB6-77B7-68E1-98ACB0606AD7,82,4824,19,0,,-396,
6878BE8C-827E-F857-04D3-C82211B46B7B,20,4826,15,0,,-187,
471D0076-D78A-6D21-C8AC-1DA530503975,86,4827,11,0,,-658,
F8ABEE21-56C1-1137-D792-9A39C6299D95,72,4830,8,0,,-362,
3DC9A525-BAC7-6005-31D8-0F132BE34C4D,10,4831,17,0,,-295,
18CC74DA-64C4-8663-994F-63151A5BEB55,26,8110,16,0,-296,-302,
CF944051-0668-C68A-B479-BDCDE5E1A875,8,8112,8,0,-17,-30,
0C539F73-E954-0137-0CBE-4225E84955DC,70,8114,12,0,-426,-477,
1DBFC637-7D01-0604-9FF6-1EBDE9778D9C,11,8115,15,0,-138,-145,
FAEC07BC-A661-E997-5FE9-4C2059ECFEEF,78,8116,1,0,-674,-684,
A8AA2F01-C844-3E7C-F156-F8FC0244A519,99,8120,7,0,-556,-568,
A288155B-2A95-4F66-EEE9-D6EAA1DFF736,10,8123,12,0,-72,-104,
1A830274-DDC5-77CD-0B7B-708E6787A8BC,48,8124,10,0,-476,-535,
26CCF2EC-9A2C-2919-EC9C-803603E3F907,54,8125,10,0,-274,-278,
EA7DFF78-9FB4-0AFE-EB82-0F36452583A8,12,8127,15,0,-342,-373,
02A04DE4-A759-ACAE-19B6-F2C508397843,76,8128,16,0,-319,-374,
B9FD7C8A-E1E6-E65D-7760-DB7A59356C28,85,8129,6,0,40,8,
E06534EE-666E-9F55-77C1-B96299337F1E,85,8130,12,0,-350,-353,
1EDA05F6-C1DE-37FB-D0BF-CF8D316AC328,27,8131,17,0,-555,-615,
7CCD2E48-7543-6084-D389-9E6018AA8079,78,8132,14,0,-389,-430,
649BF6D4-8339-0AC2-B12B-6B475C58FE4C,69,8136,8,0,-559,-606,
8ACEBDEC-705C-F8D7-BC4E-71031B25CD34,82,8138,5,0,-617,-649,
25498E1C-9E42-B10B-DC44-C46CA9C63731,27,8140,2,0,-392,-413,
B889B67F-8385-7C65-7BF0-8154056F3A3A,98,8143,15,0,-146,-185,
F26DC3C4-515E-910D-E09E-3ED9A74AEA94,58,8144,3,0,-443,-469,
BA5E13C4-3E94-EC63-CAE0-27A7EB043118,48,8145,3,0,-577,-611,
CA534B9E-F8CB-CF82-C090-3FC8C7DDE8DD,80,8150,5,0,-135,-147,
99B3AF54-2300-057A-AFC3-12FB92E8F86F,43,8152,4,0,-326,-372,
1C8CA35B-E77E-DB79-F747-36D687DC9082,62,8154,7,0,-676,-688,
2949CB40-7701-5DA9-6691-E6795D6AF368,9,8157,15,0,-179,-195,
8003B282-EA4A-96A5-AF75-FE44C533ABF2,24,8160,17,0,-490,-517,
DEEA7879-3659-4803-A151-CECDCA1904DC,37,8162,19,0,-312,-325,
DCF6A3A4-8803-8372-320C-A8052087906F,28,8163,8,0,-56,-79,
02C3285D-08FE-F2A3-9F29-E5B959142663,97,8164,14,0,-235,-246,
B55E5602-5B81-6EBF-A5C5-AB1E4BE5DD1A,33,8165,18,0,-257,-285,
2F3DCBC5-4791-9600-37F6-E2B8BBE9DEDA,99,8166,15,0,-648,-694,
5B4EB13D-CBA7-5743-0555-4CF543C7CCC8,16,8174,12,0,-567,-602,
0CAC812D-896A-83E2-F667-5E6C2C25D365,79,8175,19,0,-627,-655,
72BBC04C-CCE9-D299-B6BE-6F795DBC5132,70,8189,5,0,-584,-614,
7A4971F4-AD8A-54C0-BCB2-F7B9485032F5,70,8190,2,0,-383,-422,
BD5339EF-2206-110D-4D97-018A040BC896,12,8191,6,0,72,12,
FB17F8CA-65A7-EEBD-AD35-DCE518F82B74,38,8192,9,0,52,-4,
C2F6B9DC-94BE-1122-622C-0AE2A6433869,74,8193,12,0,-503,-541,
174AAFE5-17C8-89EB-A2D9-887095D96DAC,12,8197,10,0,-203,-262,
41805B99-F64F-3867-3EBB-C9A3ECCAE499,1,8198,2,0,-376,-398,
5BFDD90A-2F8E-D63A-7161-22972D0B620C,20,8200,12,0,-289,-323,
B553FE42-55A2-30D2-CC1C-A64C370E6DCF,37,8204,6,0,-15,-22,
B078ADD0-9C8A-D320-CCBD-A3823165AB63,70,8209,11,0,25,-17,
C311E476-15DB-29B3-A33E-E54E44EAEED1,69,8214,2,0,-631,-679,
767709A1-AC3F-5876-EB60-FA647F7F6363,36,8220,17,0,-554,-569,
84F73576-0000-C03F-6270-9940CCA12E51,7,8221,5,0,-171,-187,
F6533AF2-CD61-B1F9-9CFD-E5EC237F75B5,67,8222,20,0,-467,-525,
C3CF4744-6B15-A740-78DA-7C1ECE6BA8E4,56,8223,9,0,-408,-433,
253FE6FB-A010-A6F3-3B25-DF0AD592F50B,2,8225,16,0,37,-4,
A04110B2-22C6-1658-A3A4-53B04FC00F22,26,8228,1,0,-416,-426,
09E6B3BE-8C55-456E-721A-7830CEE682F5,40,8233,16,0,-247,-249,
9601BE4E-4BF6-B724-A314-0A13961B7896,55,8235,16,0,-598,-624,
4FEA3C4C-7292-14A1-2246-2656D42647CA,51,8236,15,0,-34,-53,
0690A75F-0696-1B30-975E-FBBEA55E50BE,40,8240,20,0,-265,-266,
F622AC27-5CB4-5728-D703-0E77A5322AFE,40,8242,13,0,-503,-548,
3ABA3C4B-4C93-21F4-5A1C-E89868105575,88,8245,9,0,-42,-55,
0BA50E4D-ACEC-5656-2591-A8664997D74F,93,8252,6,0,-24,-55,
6622A73C-EB3E-544B-1EDB-16D314FFB705,57,8253,11,0,-157,-215,
6DDAA4FE-23CB-0D4D-A9FB-4B6B26C3616C,4,8254,20,0,-385,-422,
00DBE748-812D-CA38-9553-13980F64D6C8,54,8258,15,0,-551,-602,
B7910E43-42C0-8BFA-A1D3-36C0016AAC1C,45,8260,14,0,-35,-88,
42D37C6B-59E6-1E0E-510C-40DD026BAD5A,65,8267,10,0,-514,-540,
E97E380A-D679-A1D9-C7C4-523EEC63DE0D,49,8269,14,0,-332,-363,
34AAC5AA-946A-CAF9-E351-EBF3B55EBCB3,52,8270,7,0,-19,-45,
B9D228B5-6921-0DD6-1759-F66BBF2E00A5,16,8273,7,0,-293,-297,
5D46CB4E-E82F-711E-41EC-5862FDC72B13,85,8279,8,0,-185,-221,
9CB01D81-396F-2175-688B-48043A0AD749,37,8281,9,0,-263,-274,
902BDFDB-0868-A454-619F-98DCA415543F,4,8283,12,0,-316,-352,
8D3160C6-68B1-FB57-A7CA-592856C4B314,20,8290,16,0,-61,-92,
A5E7D7A6-94AE-7FEA-FCEB-DE2AE3A0CE83,60,8296,1,0,52,15,
7ADEA4DE-027E-1539-ACD5-66F0ABBC29E2,18,8297,13,0,-136,-143,
B7265842-6FAC-8F0F-E0E2-1EAB7F56EE27,16,8299,14,0,-253,-260,
30E19541-7DA1-DB8C-A4C9-6FA62A25F811,74,8300,6,0,-510,-519,
369F43C5-9FA7-A572-B42C-5E5749950BFE,66,8301,11,0,-22,-74,
6AC9D8B6-E86B-BADB-5898-A52854CCA097,47,8304,9,0,-421,-458,
49FC7235-709A-94C0-C96D-628AAE17AB0B,14,8305,12,0,-500,-557,
60318CEB-1A67-F542-703F-C99B62D56B49,82,8308,9,0,-61,-75,
5F40A864-599D-BBB0-E615-7B233CEB912E,40,8309,13,0,-201,-205,
254BAE9B-A574-FADC-2E6F-D0BAF791EA2B,36,8311,10,0,-111,-118,
DB1F2A76-20FD-C4EA-8477-E0E8E0CA36A3,82,8314,1,0,-617,-652,
AA3B58CD-20B6-0FA8-87DA-26E1D6C94A7E,49,8316,6,0,-368,-406,
CAD3D2D1-C34A-A083-3ECC-92799C9C93F5,24,8318,13,0,-102,-138,
D65D71AF-5564-7E44-411D-928722612643,25,8320,20,0,-655,-687,
7E23A935-7A4F-0004-7C35-B0A29A6F6C85,26,8329,15,0,-109,-163,
41A93B42-2D92-C5C9-918F-64DB3B14CE8A,11,8336,8,0,-313,-327,
99F211F7-7959-C62D-5C20-6794500F8759,52,8337,9,0,-456,-503,
F324C70B-51B2-D701-BE4A-EBF69513FC29,37,8338,14,0,-309,-310,
10C2E2BC-11F0-39C1-18DE-416C3F8CE6AD,55,8341,19,0,-132,-141,
B5AC343D-F8EA-EFF8-F398-36F53A2089A3,63,8343,15,0,-261,-313,
1343378E-2370-CF0A-CEF8-D39A58CEA295,46,8345,13,0,36,4,
84041FF2-BD02-FDE9-4A6A-05E6683FDFB2,86,8347,19,0,-378,-421,
84FD9091-7292-6BF8-7382-F9065E777AA3,44,8356,14,0,22,14,
B8A354F0-DC6C-B122-E650-7EFC14233824,63,8359,18,0,-416,-461,
075E5C7E-C682-244F-31B5-1931BD6487FF,27,8362,4,0,-615,-644,
8D7D5AA4-A421-2346-970B-6D3EB6B73AF6,13,8363,4,0,-617,-648,
E146A4F6-F163-AE12-655E-99C7507162C8,49,8364,1,0,-320,-361,
EF09ACB7-5508-F114-E457-29AC0A53BB7C,25,8367,6,0,-313,-337,
C24ECF99-4FFD-B8FC-8796-084754F3ECF9,4,8368,10,0,-316,-318,
F144B5B9-A156-2F98-C1C0-EA64C093AAA3,35,8370,4,0,-184,-201,
8BF297D6-1E00-7534-EC0E-DBBBBC94A664,38,8372,15,0,-171,-204,
96C5CFAF-DDB5-83EC-BC58-3F94C18985BB,46,8374,18,0,-600,-648,
0608121C-BB16-4EC1-A3DF-D58EB43E3D4B,90,8377,7,0,-569,-573,
E5CA57E6-6149-55BA-4274-4980CB7B219D,68,8378,11,0,-273,-295,
C730C763-2ACD-7BB2-BE4E-DA1118EE3F4E,98,8380,6,0,-590,-644,
4AF5A8B0-AA13-DBD0-E789-66C576EEE91B,76,8382,9,0,-350,-390,
9AD2A5F8-9EDD-E1A8-D2E3-0C674DF91887,2,8383,18,0,-198,-257,
F656B2E4-1668-8559-5334-8ACAD1ABF8E9,31,8384,11,0,-430,-482,
7FB9C911-67D5-5D9A-187C-AA110249E8D8,36,8388,15,0,-563,-609,
82467186-2DDC-05E3-E939-8914580480A5,6,8392,3,0,16,-12,
7B78A1AF-F687-BD76-B338-15F3E761ECD4,83,8394,4,0,-339,-356,
C1538A8A-97CE-55E9-84FF-D44D02FFBD97,56,8396,10,0,-643,-697,
F0265621-ADEF-9150-1F66-D7FF8824E651,24,8405,7,0,-127,-181,
EC3D4D74-1E71-4096-353B-DD20D57A11BE,32,8407,13,0,-39,-73,
D5C74D71-7870-0452-F82A-9995EE1E9DD3,95,8411,9,0,-385,-411,
26088EDE-0D50-4D0A-A8D6-8095923A157D,92,8412,11,0,-521,-581,
AE8EC7C0-7D99-67A8-5DE9-95536151E8EE,30,8415,6,0,-177,-229,
7E3F0746-61FC-95E8-0D22-86583A071E26,33,8421,8,0,-60,-114,
C15A881F-CDA7-2D9A-226C-FA288DEF3161,80,8422,2,0,-91,-109,
F7BB37C5-BCD5-D626-512A-1155505B5F68,29,8423,16,0,-318,-365,
BFFB07BD-7B04-3B52-123E-80F653373935,29,8427,5,0,-329,-351,
409C5E03-0240-E2A1-345F-8CEE807EDB1F,17,8429,15,0,-120,-160,
531F5ED6-B7A5-EE13-8F99-34D31E4CCB27,80,8430,6,0,-268,-319,
62D7BC49-DE25-9CBB-2480-18A1D9122763,48,8432,3,0,-260,-302,
65FCF8EA-DCE0-7F23-EDB1-C42307DEEB99,23,8433,4,0,-259,-306,
6F9A3A92-684E-DC8F-07C0-5843E6EA60A9,6,8434,6,0,-515,-518,
ACBD033D-2787-B473-EDC6-7166B09BB7CB,78,8438,13,0,-127,-140,
CC540053-B750-96F9-CE92-0AA8DD11FC53,13,8440,8,0,-271,-325,
77BAD9AA-273E-BA56-F0B9-5F58B40A0F76,99,8441,13,0,-645,-660,
29BF9FD7-C99F-D3A1-6452-719917791F73,98,8444,18,0,-361,-381,
4B8A0432-74A7-E44F-50F2-696701B2841D,20,8449,13,0,-36,-79,
ED754CE0-4365-91DF-A2CD-D2F88BA6E71C,98,8454,1,0,23,-36,
0CF211F0-79A6-469F-824C-A5D7DB2F1CA9,45,8459,20,0,-560,-595,
E1AC42E1-73D4-64D9-CBBA-D062D3D47FA1,34,8462,5,0,-340,-361,
1D4E34CC-708B-73A7-F8F5-6DC38905A46A,78,8465,5,0,-640,-652,
A92996B5-AEFE-15EC-28C4-B2AA5B0A30E5,49,8466,9,0,-106,-147,
318EF620-7DB1-4BA1-96B2-2857B63C7D06,90,8469,9,0,-149,-151,
9A417FCD-7F3A-58F4-FEBC-50CB16C2FF54,85,8470,9,0,-76,-84,
E97C30D8-921C-AAF7-661D-B2C9DDCFB5EE,57,8473,5,0,-443,-448,
B600941B-A98C-488A-DA18-8D1918DEC3F1,76,8475,7,0,-231,-258,
56191A4D-BB23-3E55-2292-C3E3F560DE69,76,8483,7,0,-469,-495,
68F081FE-4E61-F951-06A6-29416B9749BA,18,8485,4,0,-603,-644,
488DB688-9880-24A2-E2D5-4A8CD64B8256,55,8487,5,0,-430,-437,
C59A187F-939A-8046-69AC-61C099D7C1CD,33,8488,4,0,-349,-386,
231340E3-D1E5-C667-B7A5-E6300FBEEEEF,14,8489,2,0,-632,-643,
B2602362-B1BE-3FE3-6063-2A437D96EEF7,34,8492,4,0,-436,-462,
2F2BE8C6-0D90-EC1B-0B5F-667AF0C8119F,32,8494,8,0,-317,-371,
17394CEC-7450-5178-8CF2-E5A87BF8BB66,65,8495,2,0,-35,-77,
0F37586D-5EBB-500C-1F9A-B4AD7F922A16,86,8496,12,0,-164,-200,
CC466A1E-3940-59A4-A971-57599EB6F79C,23,8497,8,0,-189,-194,
CAA14F84-C171-637A-E906-D1F0A536E6ED,52,8502,16,0,-141,-145,
32AF9E0C-B179-D5ED-63F3-F732EC3D3F3C,70,8505,15,0,-432,-489,
08B2F995-82EE-BD20-35B9-4E5BE6D7B2DD,58,8507,19,0,-17,-56,
046A82FA-23EE-F5E5-DEAF-124D903A9F01,95,8510,19,0,-397,-447,
DC01FA1B-DCEC-CFFF-53A8-21BE43EDD8AE,43,8511,8,0,-611,-633,
C3D0E34F-D0C8-DD23-9B3F-2D420A7099F9,16,8515,15,0,-34,-51,
B35B837F-FE68-05F7-A0AA-AB9169916AAB,61,8518,15,0,-160,-210,
8A7E9EC3-BF46-412A-7997-967F3485BF9F,10,8520,16,0,-85,-142,
68DF43FC-1D6F-EF24-321D-352DF093490E,46,8524,16,0,-416,-421,
00BE65F9-2516-2338-8608-565E690E0869,26,8527,5,0,-622,-626,
7E6BEC32-3F54-5D24-C4B1-27DEB056ABCF,97,8529,7,0,-327,-343,
5E87E0B2-5398-AD7E-1A85-C06BB257258B,40,8530,7,0,-369,-392,
065CB51C-43B5-6B90-950B-027F01A34089,54,8533,4,0,-659,-698,
062C9427-D799-F7A8-FA78-EE17328E98CD,94,8542,3,0,-343,-396,
23AB93D9-E7BB-F076-4C51-AA9684D8BA8A,7,8543,6,0,-626,-667,
3B203CC9-DBA4-7817-B1C4-EBA07C1539A0,98,8550,18,0,-289,-339,
F8AE742D-0E45-8BC4-87AC-A044CD81CE56,52,8561,19,0,-527,-581,
AF43A7B7-085D-286B-256E-2D8ED768E3F6,54,8563,6,0,-127,-168,
74B18185-FC7C-67EF-D0AD-D623AA266903,80,8564,2,0,-135,-170,
2F3CBBA0-30A6-F1FF-1EB9-32026DB843BF,34,8567,19,0,-536,-581,
25F3B185-F0A2-5A91-A2CD-7A0E1579F30C,30,8568,5,0,-374,-402,
E5D0063E-F27F-D87C-AD07-48654A30AB4E,29,8569,13,0,-108,-159,
5E2781E2-CBA6-7A60-E943-7988949F4E57,61,8570,2,0,-361,-373,
76E7AF42-E845-39F9-8A95-97DFD0F06AB9,58,8577,1,0,-437,-458,
C94BCFF5-367D-6A62-943C-BD3B7AEB42CB,14,8581,2,0,-536,-589,
3F944E62-F962-8E2A-8BCE-BA11207D9F13,52,8582,11,0,-462,-521,
CB8C8E9F-1B98-83CD-DA1A-5FA2D2FFC7AB,29,8588,7,0,-529,-577,
9616CDE4-001F-9D89-9BE3-824786ECFDCF,84,8589,3,0,-368,-415,
3636A8F6-B8DF-85F9-FF46-2367A432D6CC,65,8590,7,0,-169,-181,
E3DFF449-4B0F-B591-26AC-6DF48F85EC46,100,8591,18,0,-105,-113,
B51E2C18-A699-49FA-2E51-BADA2D882F07,3,8592,13,0,-39,-96,
5693FE20-EFA2-4B4D-1A15-C38AAE30CAA5,36,8593,2,0,-392,-449,
7271C720-89D7-2527-B865-9CE916047F57,6,8597,16,0,-585,-628,
BD60434C-C270-BEA1-E333-72D297A3024A,23,8600,19,0,-451,-459,
1F2DD281-CD47-8827-FCD4-C5B4479824DD,36,8603,10,0,-2,-51,
0485DE98-346C-EE5D-4846-FD25298B204A,5,8611,12,0,-420,-446,
6B67B333-5A26-6B96-023A-16F814C80D42,19,8615,15,0,-462,-464,
4DCF953F-70B6-2E68-5151-59EE9DCEBF67,44,8617,16,0,-302,-316,
DF5AE3AA-5219-872A-F026-C79CC683D4BD,35,8619,4,0,-618,-656,
2FBA11DC-7ECB-37DD-B84E-A8ABF3011FF7,26,8621,1,0,-312,-319,
C7E63B34-38B0-16EE-183E-02D0E96187FF,54,8624,5,0,-464,-498,
919F6109-AE99-3FB9-27DB-84900394AE8C,74,8627,5,0,-329,-354,
3FD04B02-C36E-88E2-A0A1-2BC1E01358C5,54,8628,18,0,-16,-25,
3280B97A-EBAD-B1C2-82D9-467A03D046F8,67,8631,18,0,-156,-191,
15B7C78E-89AD-45B4-EFF1-AC598E805E71,58,8633,12,0,-289,-298,
E2FD8691-4738-1454-9FBD-3F599808B645,79,8641,1,0,-224,-232,
0497AB38-2030-3AB6-7538-74625A66D6F6,61,8643,16,0,-328,-381,
BD2E24B6-3C40-0A67-4D68-F1DACFF21C3A,81,8645,8,0,-597,-610,
2946AAD5-912D-74E8-905A-D9A0B1FFDA8F,69,8647,13,0,5,-47,
319FBC88-DAE8-7775-4F74-75BE281DEEBF,60,8653,5,0,-446,-457,
55E6F39E-49CA-5B4D-A12D-5181A0900155,80,8658,9,0,-532,-588,
0DDF6BE6-0A1F-6E34-2F97-D35C6CEEE4F6,36,8662,5,0,-643,-695,
440A463F-ABCE-D3BC-F8FA-2C41F7D2F6FE,74,8663,18,0,-435,-484,
A3870F2F-A3AC-C9F2-7F4A-798560CC769C,50,8665,6,0,-211,-214,
9EA3C907-A27C-E4DC-BEE4-B20E250FE38B,96,8669,5,0,-113,-134,
15DBD216-1D64-87E8-D3B0-0EF6A4C3FD92,20,8673,8,0,-517,-575,
C7C7E724-955D-625E-35DA-328B383AD0DB,30,8676,18,0,-467,-490,
57D78EC0-66AE-B640-129B-48D0BB409411,41,8677,13,0,-463,-505,
7E44909F-A0A2-F280-F3E1-9768A0BB4F93,60,8678,5,0,-585,-639,
3E38C736-2EF4-1D8F-2769-CA4A5409F723,2,8681,20,0,-227,-229,
3B924717-150A-6471-B4FF-23E84EDE3B41,24,8684,3,0,-391,-433,
BB18BBEE-B0A2-1113-583B-94A69F098A8F,8,8685,12,0,-577,-602,
78ECBEB4-3CA3-6508-778F-3656DEE7CE3E,89,8686,12,0,9,-41,
6C653A47-7775-2AA6-3199-37CDA81C9EE6,84,8688,14,0,-227,-266,
95EFFD98-F5B6-3FD2-9BEC-260AE39B12F4,90,8689,18,0,-174,-210,
B04F290F-7979-3CF5-B28A-ACD207B35CB9,65,8692,11,0,-604,-651,
5F9423BA-5993-37C9-649F-2F1FC2D6021B,69,8694,10,0,-251,-296,
A98FB753-8086-11CB-8CA8-04915BCDE0B0,62,8695,14,0,-14,-17,
8CCDBF4B-AAFA-2702-AF20-1F9B8E3D40DA,3,8697,3,0,-162,-214,
EC9710A4-8E89-59B3-FEBD-2D08FDE56F9C,86,8701,1,0,15,-28,
8AF4CDD9-FCC3-37DD-666E-8340D46965AE,95,8706,9,0,-257,-273,
C7F45CB4-5184-E023-A833-A64020F9F6EB,58,8708,11,0,-155,-202,
5C55A1D6-28AA-1776-13EA-D59EEBA6BE33,58,8723,5,0,-288,-295,
2681A985-7C30-9FDB-9352-309C7E469B95,93,8724,13,0,-662,-691,
BA395BCD-4E1A-4DD6-0FF1-B8939C3A9B6D,13,8732,8,0,-581,-635,
5B325CEC-2F87-F54D-00D2-BE9906B33934,99,8735,9,0,-541,-555,
BBC2F577-CF69-9FE6-5413-BC5115EF5306,29,8737,17,0,-656,-680,
94A46FE1-680E-2900-A67C-A504ECFF2947,3,8742,6,0,-353,-378,
A2A62D11-4EC2-EF71-7094-7DA89452CB10,100,8743,13,0,-268,-319,
F84C2BD9-47D2-6436-EFEC-4DE8E47DA2DE,68,8746,14,0,-55,-77,
CE358338-0D71-66F4-3938-E0EB5766FF0B,32,8752,3,0,-434,-451,
538CE529-968F-7422-A7B5-1DC069A6E069,19,8755,20,0,-273,-331,
FC321D0C-7517-CCFD-93AD-38C45754E7D6,88,8757,8,0,-322,-378,
806F703E-B355-4155-8793-F94ABC57E284,46,8761,20,0,-317,-364,
9D344659-6FE8-0F7B-ABC1-4F9EE2FFD6B9,26,8762,10,0,-431,-452,
15705F4E-4DE5-DF62-C9E8-2C62F4939D10,75,8763,12,0,-320,-335,
AAF73620-6E43-C679-8B81-9F7921D1D223,52,8766,14,0,70,26,
4D100A78-ED00-E73E-582A-856BDDED339B,49,8771,11,0,-655,-661,
23EF8F50-8D18-A3ED-CF9B-78E121FBA7FC,44,8775,15,0,-166,-197,
4D2397C5-EB37-7BA5-42F4-75D60B6AD921,34,8776,19,0,-462,-482,
B1AEA618-1A91-0776-EF56-0A387DDE969C,30,8778,2,0,-617,-635,
D30CB60A-24F3-9392-5624-CE6EB1ED35BF,48,8781,10,0,-407,-419,
B5CF424B-8D02-2ADB-6424-335257F70F38,21,8782,11,0,38,7,
E936D743-8D6D-77F6-5FC1-F06E74C10D1E,11,8783,9,0,-122,-152,
E87D3C8D-C236-F2E0-6B74-2DD5BCAB1340,65,8784,13,0,-55,-75,
E958FDDC-C2F5-53E3-86A1-CF1C9983EF4A,32,8789,16,0,49,29,
7529EB8E-E1D6-6BC0-D9C7-E7FC46C16ACD,22,8800,19,0,-483,-538,
EAEA8291-03CA-E612-1709-F09E819D925D,26,8802,13,0,-408,-443,
5CB53A6C-2BF8-99B8-3E34-CE90061D13A2,8,8805,18,0,-115,-144,
614F76DD-767F-A0F1-9993-1EF60717B27A,38,8811,8,0,-182,-189,
31EC922F-3B29-BA14-A8CF-9F4020E981EA,98,8817,14,0,-410,-418,
2F99FB04-66BA-3102-3E82-F31C57D782AA,92,8818,18,0,-300,-323,
6EFA354A-3D49-2932-6780-EB46AD8C875B,46,8822,16,0,-79,-121,
598D46F9-2824-789B-6549-DA5D42428CAD,84,8823,6,0,-185,-190,
C5E1BE5D-0A66-A9C7-35AB-F3A19F49B0AD,14,8827,16,0,59,7,
700F35DF-4921-D1FD-7464-6932376BBE55,84,8832,1,0,-467,-513,
54868792-038A-AD8F-9734-2906674EFB85,17,8834,3,0,-597,-642,
