LEAD_ID,LEAD_TK,OPPORTUNITY_TK,CAMPAIGN_TK,LEAD_MODIFIED_TK,ASSIGNED_USER_TK,LEAD_DELETED,LEAD_CREATED_TK,LEAD_CONVERTED_TK
7F2480B9-3665-6969-8CBE-44EA6201198D,5173,0,2,,9,0,-154,29991231
2181FB62-4EC8-9B0D-2675-484AA4161C48,5174,0,2,,19,0,-138,20210110
53905293-305D-0C33-12CE-EA4BB61FC308,5175,0,3,,9,0,-411,29991231
B7149DD9-6527-5684-0EC5-1B5C724182F7,5176,0,5,,12,0,-184,29991231
D183F042-53C2-4E2C-30F5-9DE7200D9738,5177,0,2,,6,0,-448,29991231
EEE1BAF1-093B-794B-B4EA-0823A4CD6CDC,5178,0,5,,17,0,-475,20200202
FF58541B-46C8-2E24-9B9F-31A92BDBA9D0,5179,0,5,,13,0,-667,20190730
C67BB042-F963-B2E8-14D2-0AE72D6FC52A,5180,0,1,,13,0,-395,20200427
ECECFFC6-C99D-C8F8-4361-A53A5BC79A6C,5181,0,4,,8,0,6,29991231
6F5EC0DF-BDEA-AEC0-14FC-2984A76F4712,5182,0,2,,15,0,-492,20200113
893303C6-15D9-87A9-F3C0-1B4DB96550E7,5183,0,2,,7,0,-514,20191228
1D1CA703-E4B7-993E-8940-90D704D9B015,5184,0,3,,14,0,-270,20200824
623527BC-B28C-55F1-DD45-52BA1E9EE626,5185,0,1,,11,0,-216,20201024
5CFF01CB-1813-B507-5A87-132DD2086125,5186,0,2,,8,0,-187,20201115
0A9335E9-0D1E-1441-D5BB-0199A75DF7A6,5187,0,1,,4,0,-50,29991231
CD39E2E3-A522-E3A7-6D5F-D2077A35813C,5188,0,1,,4,0,-232,29991231
9E92437F-46A1-A8FC-0C7E-C12CF64E5762,5189,0,1,,4,0,-40,20210417
1754C59A-D4C0-7CF1-F132-D4E363652B58,5190,0,5,,17,0,-651,20190811
47ECC75D-C079-8436-4D87-80057511107A,5191,0,2,,12,0,-89,29991231
E3708B88-4967-5EE9-B9DA-615132A0EDD8,5192,0,4,,19,0,-275,20200821
BB66181E-8B41-2E73-4EEF-8C5DF44F19B7,5193,0,3,,13,0,-544,29991231
871A2238-4DFB-95FA-5C09-BBBCCE2E4BBD,5194,0,4,,12,0,-12,20210513
31083F41-CC3E-ABAC-9AF4-FBEA71801C2C,5195,0,1,,9,0,-387,20200501
501BE591-0A38-9A7C-D2B3-1CFB978ABB69,5196,0,4,,5,0,-110,29991231
05BAE0CF-F444-9AFD-4A29-769FD094D20B,5197,0,2,,16,0,-457,29991231
617F3368-6FA3-693C-DBFF-1E40D82F452F,5198,0,2,,20,0,-46,29991231
7B8E69C3-BA7D-1212-0DDC-9A0CC31CF294,5199,0,1,,19,0,-394,29991231
53A47ABB-4976-44CD-577A-A50EB1B29D9A,5200,0,1,,11,0,-176,20201129
436D66C6-AB81-6BFD-FF4C-8DCA654B62A2,5201,0,4,,1,0,-10,20210513
76124349-8F1F-D9FE-BB8B-AA1CBEB6352A,5202,0,5,,14,0,-545,20191127
A74CDF0B-1ED7-AF3C-C9FB-ACC9CD3E72B7,5203,0,3,,19,0,-561,20191113
E806EF6E-3DCE-C60C-37A9-A7B6FF64B9E0,5204,0,3,,12,0,-289,29991231
D4FA9A06-5438-803E-9558-7BB28819C50A,5205,0,5,,6,0,-459,20200217
17A1E686-9D54-C557-E025-BC54BAA7B2DF,5206,0,1,,18,0,-370,20200514
DB288149-F7C8-917A-2EE6-0E7BCE956D56,5207,0,5,,1,0,-187,29991231
C27AC982-F20A-2C47-3099-B34F091C8286,5208,0,3,,3,0,-681,20190711
F0BB33A8-7CC5-2D65-7F52-92CE6DAD2F3D,5209,0,3,,13,0,-529,29991231
9CA2A9B8-48CD-8DE3-A091-1732C7A3A767,5210,0,3,,15,0,-338,29991231
554D2A72-95F7-19A4-65ED-C165B885011E,5211,0,1,,12,0,-688,29991231
AB87DDEB-F4F4-06CF-C5E5-467C03E3E526,5212,0,1,,3,0,-4,20210523
17B8745D-E074-BECB-164F-94BFC7A2A5C1,5213,0,5,,10,0,-238,29991231
8155E0E2-A1C4-56B3-2779-A561095CC2F0,5214,0,4,,3,0,-41,29991231
0F493BEC-D118-A507-117D-42F5A38E7B1C,5215,0,4,,11,0,-329,20200625
380591F9-A4CD-2F22-B676-EA99ACFC738E,5216,0,3,,11,0,-491,29991231
8E16BB73-C495-54A1-31E5-0D21C75B7A90,5217,0,4,,10,0,-342,29991231
AECE58BA-F2FA-5449-CD55-625D1A91CED5,5218,0,1,,16,0,-449,20200228
62537E76-C58C-9F68-5873-1302562F4ABC,5219,0,5,,17,0,-504,29991231
17F66730-169F-9826-D6C3-6A08E9094698,5220,0,5,,16,0,-80,20210309
7DAC2056-FDB3-591A-5A82-787B987683C7,5221,0,4,,5,0,-278,20200820
A938DAB5-52CC-080A-C3F3-EFF01C2B2840,5222,0,1,,5,0,-385,29991231
766D755D-8E34-EA8E-A1E4-23BDC31F82B4,5223,0,4,,7,0,-397,20200421
7CEC2839-4A45-FBC9-B628-4F08B379917A,5224,0,1,,18,0,-443,20200302
30B38180-2E35-7C08-DE7C-E07A8FEF3ED2,5225,0,5,,19,0,-627,20190905
89BF31D9-6574-86E6-E019-7A9542577853,5226,0,3,,19,0,-154,20201219
17251CD3-1737-7A8D-4A0B-366B9739990D,5227,0,2,,4,0,-33,20210419
3D280296-8AA1-C5C4-971D-624912CAB7FE,5228,0,5,,17,0,-110,20210205
16203574-7F05-BCA7-8132-DA406DA43ECB,5229,0,1,,15,0,-259,20200906
58D51D49-9C6A-BD35-69C2-B49E981D3DC7,5230,0,1,,14,0,-533,20191206
119F3836-E567-FAF8-0A7A-D4CFDCE64FCE,5231,0,1,,8,0,-174,20201201
492F667D-BF36-CD5F-EF5C-BB008B880E0A,5232,0,2,,15,0,27,20210619
D97B1275-298D-C7ED-E3CC-5C96A73C9085,5233,0,4,,14,0,-384,20200504
34EF39FF-D961-F0DE-6221-7B478A6A527F,5234,0,2,,17,0,-325,29991231
57A49BC0-8522-0C72-AC86-1D80A776CAB8,5235,0,5,,7,0,19,29991231
F2140281-24B0-D2D7-F2DA-77E55CE7ED97,5236,0,1,,13,0,-590,29991231
7FCABE63-D342-AA57-9DAF-0F3DB7696036,5237,0,3,,19,0,-84,20210225
0C1CD74F-EA1A-E209-B541-160DBDE5DF41,5238,0,5,,17,0,-70,29991231
23152917-847D-065C-F747-4771D97F4A1D,5239,0,2,,7,0,-220,20201015
A68D19B0-95C5-DCB1-4C59-99C17D05D57E,5240,0,5,,5,0,-303,20200728
A33C9121-2C2A-AD29-9A44-DE2118ACECDF,5241,0,3,,4,0,-7,29991231
49A5DAE6-AC79-8B7D-9002-28ECB6AACADC,5242,0,4,,4,0,-570,20191029
B92F113C-5A15-5716-FE2F-4AFA1206AFD6,5243,0,2,,14,0,20,29991231
AA9C98FB-2E7C-2C8D-87BB-79C7F3596E8C,5244,0,4,,17,0,-618,20190909
1AEC5F7C-67C3-86D9-6347-1CE4E91D426C,5245,0,3,,9,0,-26,20210501
F67D381C-5912-310C-5EB3-4A52AACC8F52,5246,0,2,,3,0,-363,29991231
42EC4FEF-B0C0-EB2B-B7E2-75BA9F22CAE7,5247,0,5,,19,0,-363,20200525
846DA68C-2B2F-5B6D-CA56-403BE98123FF,5248,0,3,,1,0,-108,29991231
C1FA3A5F-31B1-65E1-9632-B6A0B8632A8D,5249,0,4,,20,0,6,29991231
9974D7DA-7026-176F-F42E-C6FD14675F52,5250,0,1,,15,0,-147,20201229
7CAB1A09-D85D-3BB0-4162-972861BC942E,5251,0,1,,9,0,-617,29991231
894152FB-15A4-A82D-25A0-E4CCC877B3BF,5252,0,4,,18,0,-520,20191216
F169141B-082B-B1B2-E3F0-E68E99314B45,5253,0,4,,6,0,-312,20200711
F44E580B-3D81-1A68-F95B-D9069CAEC6F8,5254,0,2,,3,0,-92,20210219
2FF7048C-1B25-C7A3-FCF4-59D023537CCB,5255,0,2,,9,0,-155,29991231
BD0B9A27-7ADA-2141-6CE6-5E97FB2C3A70,5256,0,3,,7,0,-459,29991231
E0D2FA34-4E86-7969-D84D-3648FC8E2AE2,5257,0,2,,15,0,-5,20210515
071EA808-3384-BEB7-1748-AB1822E6690B,5258,0,5,,6,0,5,29991231
7194B1E2-A8BC-7070-2E3B-7B1C8D188F54,5259,0,3,,13,0,-591,29991231
E74ABC6C-48E1-7721-7AEC-FDF8935EA9A7,5260,0,4,,8,0,-399,29991231
FDD199FE-0C5C-6842-BC58-A7475DFDB2D2,5261,0,4,,15,0,10,20210531
EF013512-039D-6A39-5951-6AA78691AA5D,5262,0,3,,9,0,-581,20191023
EB316CFD-A460-767D-03E6-5E2A7B609ECE,5263,0,1,,3,0,-261,20200908
350E2A6C-F101-89C8-7F8E-5E8AFFD37417,5264,0,1,,20,0,-52,29991231
E5564E22-8741-02D3-1900-54AD983EFBAD,5265,0,3,,9,0,-84,20210304
10A926E0-8D02-375D-14A6-8ACAD3C25B70,5266,0,4,,5,0,-555,29991231
6EFDBC09-146D-3BA3-D8B4-4FBE956E4126,5267,0,1,,18,0,-293,20200803
FDE631F8-F17C-4B29-6390-F0CA53079740,5268,0,5,,13,0,-684,20190714
8F21B9F3-21CD-25BC-E1AB-AB824BC09E7B,5269,0,4,,6,0,17,20210613
BBBF8F45-4627-8884-5BDA-5A0DE10DF930,5270,0,4,,11,0,-434,29991231
ADC9F619-FDC8-6BC8-C5D9-D2A2EDEC031B,5271,0,4,,11,0,-660,20190803
08CF612E-00EC-181E-F1EB-A36F545F75BF,5272,0,2,,19,0,-304,20200727
227F11AA-6C6F-5A5E-8998-5BC67AA4C45B,5273,0,4,,4,0,-136,29991231
E07DF941-31FF-A9A6-D736-554F2AF04D5D,5274,0,1,,7,0,-471,20200206
E28CE111-23FA-6635-A020-2FE02B1D7D07,5275,0,1,,12,0,-68,29991231
A4BCB308-1376-DBCF-B44A-7358CDE236D0,5276,0,1,,11,0,-495,20200118
F9AA6D96-EBDB-3C88-EF62-3A3E9B76D9A1,5277,0,4,,16,0,-95,20210218
3A9FF8EA-2DB7-9431-3A2D-D818C79812B6,5278,0,2,,15,0,-88,29991231
F71DEC89-2528-C77A-07BB-2ABD104CD16D,5279,0,5,,14,0,-49,20210406
9651C492-CF4B-BF5D-1028-CEF269B019F5,5280,0,5,,12,0,-361,20200601
D45D4A90-1C89-ACE5-67E1-EEC8A8828FEE,5281,0,1,,15,0,-617,20190910
E0EADBD4-4CD1-6A44-A180-E87C3C713F90,5282,0,5,,1,0,-95,20210215
2D5604C9-C951-5091-ABC1-AA2EE7BD35D9,5283,0,2,,16,0,-319,29991231
D66A2D42-13CB-63E5-E2F7-8230CB40782E,5284,0,1,,4,0,-503,20200105
048AF2AA-4C05-5DDE-46B4-254BADA7007C,5285,0,3,,14,0,-164,29991231
6C211428-3B9C-CEC7-76DB-47749D0D96AE,5286,0,4,,13,0,-323,20200703
3EE3B5DD-13D6-E307-AF94-3174882113E1,5287,0,3,,11,0,-292,29991231
A9416122-F73A-799F-E27C-1C4E7A016F3D,5288,0,4,,1,0,24,20210614
77FB1FA9-519F-6FAD-FDCD-B79992AE8AAE,5289,0,3,,16,0,-292,29991231
39722BBF-CD59-CE79-2F20-30879064A75F,5290,0,1,,1,0,-178,29991231
11CA02F1-AC82-2497-4292-610E0EA9AFCB,5291,0,5,,17,0,-71,20210310
455558B8-8086-F04D-09CD-9C30C39BA160,5292,0,5,,2,0,-25,29991231
81BE7A44-1BC1-DAE6-BE6F-E2118B08DA53,5293,0,2,,15,0,-371,29991231
4978F118-A5B9-73F0-6B36-6E84D6AC77C8,5294,0,5,,7,0,-694,20190703
EA8DA1BD-4146-8433-4971-810F8EF4F453,5295,0,4,,3,0,-84,20210303
060CEBF3-5C90-E3AB-A2F4-711301B44874,5296,0,3,,4,0,-325,20200707
1EC8F967-2404-82E5-7404-3857F25D2C75,5297,0,5,,17,0,-468,20200215
E7483B77-3922-7AB5-5D66-C77B228237F8,5298,0,5,,7,0,-668,20190721
09B14745-45E2-A462-E19E-F0814EFDF3EE,5299,0,4,,16,0,-515,29991231
E690D159-764B-B307-C84F-1F2973D13615,5300,0,1,,16,0,-69,20210316
42D255D6-C6CE-655F-AEE2-986410CCF53B,5301,0,4,,20,0,-658,29991231
BEF54F71-8B8F-F04D-9F3A-965C2A3012D3,5302,0,4,,14,0,-364,20200525
50B449B9-99F4-5CCF-4C38-44598F44EE7E,5303,0,3,,6,0,-577,20191025
63D4A738-D34B-5673-5F9D-FCD8E7B3643F,5304,0,1,,3,0,-346,20200615
31BC139D-3F7D-4CEA-AAC4-6CA132BBA0A5,5305,0,4,,5,0,-52,20210329
CC94E57F-1F40-2D71-41E5-7D254C5FD782,5306,0,3,,14,0,-542,29991231
CF2303B9-2030-4126-5D0E-0741795BC228,5307,0,4,,9,0,-646,20190820
24757D32-B465-3301-1642-04A7A021FC69,5308,0,4,,7,0,-467,20200207
00137E75-B791-FBFB-7B6F-A4CF55A2CB60,5309,0,4,,19,0,3,20210526
2953ED3B-8944-1901-8331-5F90C648B454,5310,0,1,,18,0,-608,20190924
3C8920E0-8DE6-999C-6FB8-F86B40691B36,5311,0,2,,5,0,-167,29991231
5DFF6DB8-96F0-E558-2DB1-E5D1B8DC357F,5312,0,1,,16,0,-146,29991231
D849FED5-9C1E-91B2-D7B3-FD669A5905E5,5313,0,2,,7,0,-458,20200224
446DCBBE-4F25-3ED3-D23C-2DDAF4F1539D,5314,0,1,,8,0,-31,20210422
B8210988-E7A2-BCEB-6A56-CD72FE8F617E,5315,0,2,,5,0,-126,29991231
EDF71040-3B05-48FE-C2CC-4E2239CBC410,5316,0,4,,16,0,4,29991231
69A7D064-1386-BF92-19A0-BCF30962ADC4,5317,0,4,,9,0,-39,29991231
E8D34B9F-B859-5070-5602-DA721242D222,5318,0,2,,10,0,-680,20190710
17B5E1F0-EFE8-8A6F-F7D9-BA887FB1D6A0,5319,0,1,,13,0,-246,20200920
EEC425D5-00D1-5507-6A0A-B47A96F49C03,5320,0,5,,16,0,-85,29991231
A6626BE9-2EC6-9BAD-5DAF-E46B34CE96A7,5321,0,3,,3,0,24,29991231
5DB86C08-BA00-D338-6135-6DB85F1E2212,5322,0,3,,15,0,-690,20190706
1A33A707-0148-D0D8-16AB-7F3197B95727,5323,0,5,,9,0,-171,20201130
3264D180-D613-61EC-5302-39D17B5BC1CD,5324,0,2,,6,0,-221,29991231
29783385-916C-F17F-375C-499CEC259757,5325,0,3,,10,0,-450,29991231
4C19B777-4900-6B33-9BC8-1A89ACB3268A,5326,0,2,,13,0,-199,29991231
52DE832F-448F-5F6B-2A3C-2D4401AB14F0,5327,0,1,,16,0,-319,20200710
C010A7BE-44AA-077D-830B-A9528B7D28FC,5328,0,4,,6,0,-11,20210517
61EDAA7E-27E7-E762-BB2E-EB7B50FC2382,5329,0,1,,8,0,-252,20200914
E974EAD4-8EEB-5320-E4E3-24F5BE7174E5,5330,0,2,,15,0,-356,29991231
A5350EC6-EC91-8D9D-3418-555495C853E6,5331,0,5,,2,0,-468,20200208
A56B59E6-84D7-2F9E-3EDC-6822D2992CAC,5332,0,1,,20,0,-662,29991231
779B8D03-B08E-E06A-8651-C9CB050EEAF9,5333,0,2,,11,0,-400,29991231
621F48BA-6D2A-5BD8-B616-19ADEE209335,5334,0,4,,4,0,-148,20201222
71B5D306-0875-7A94-3717-00074C0F778D,5335,0,4,,10,0,-111,29991231
EEF1BEBF-177F-3BC7-9AD0-180F11BCC7C3,5336,0,2,,1,0,-131,29991231
417D85E8-D5CB-93D8-2579-A86F1676B94D,5337,0,4,,11,0,-115,20210130
BFF757A5-6715-8C6B-5534-68A733DEBA7D,5338,0,3,,9,0,-12,20210512
84A3930D-23B7-75ED-179B-51C7FDE16615,5339,0,5,,3,0,-153,29991231
10B23993-220B-F03F-3E78-D61D4964A720,5340,0,5,,10,0,-626,29991231
263D1CF3-D70A-C631-32B3-8EFAB1DD8FE8,5341,0,2,,20,0,-375,20200515
D7E1D459-49D3-F5E9-B98A-961F074FE2AC,5342,0,1,,11,0,-122,20210118
043413C0-180C-6EDE-9E5C-A47881F54091,5343,0,2,,8,0,-405,20200415
83C2013F-7979-F645-3226-DE382F149553,5344,0,2,,9,0,-356,29991231
20B71255-6B7D-BC2B-BE2A-FD055086FB09,5345,0,1,,5,0,-325,20200702
FC3F13C0-344C-4615-A3F3-7946E09A68C5,5346,0,3,,11,0,-4,20210517
B2D7A0E8-A33D-4469-D2B1-D930837E77FA,5347,0,3,,7,0,-516,20191221
5496FEA2-29CB-2E65-BE2C-17E9BC437A4A,5348,0,1,,1,0,-355,29991231
282B2EC2-A9B9-7E96-F31C-E68650C06FEB,5349,0,2,,16,0,-290,29991231
9B7A09CC-97D3-3D4C-7D70-14AEC49B206E,5350,0,4,,10,0,-180,20201128
90D71615-FFCC-7F21-4E51-4E3F962F1C35,5351,0,2,,2,0,-270,29991231
1D64C1F9-7B0F-36E3-9723-2CDF943A8A88,5352,0,5,,12,0,-21,29991231
80EC3195-7183-D46E-8938-B88BC05B0BCC,5353,0,5,,6,0,-576,20191024
C272ADCF-51CC-72D4-D818-A62BBE176C42,5354,0,1,,1,0,-177,20201202
B2D6B480-DC63-4717-5251-F755E4FC0206,5355,0,2,,17,0,-299,29991231
8A3D9942-D098-967D-5BBE-8B3F51339ED8,5356,0,1,,15,0,-293,29991231
A558147A-9895-B2C0-4BAC-9E219E8799C5,5357,0,4,,14,0,-293,29991231
B973A8A9-88DD-F9C6-1BDF-959BAB84EC32,5358,0,1,,5,0,-293,20200803
54E4BEA9-3251-7460-2021-E7CDF36B5831,5359,0,5,,2,0,-212,20201023
D4D83371-ABD9-1107-781A-91F2B352C1B1,5360,0,2,,12,0,-407,29991231
92FC115B-6D8F-16C1-ECB0-8FC4A0AE8541,5361,0,3,,9,0,-637,29991231
368A6885-542C-0E3E-F90D-B2FB56CAA1DC,5362,0,4,,20,0,-556,29991231
7F9EFDD7-26EC-2670-3C40-0B66EDEE2E53,5363,0,3,,14,0,-65,20210316
44D0FFB4-1E34-4888-513F-C712055B6B4B,5364,0,1,,20,0,-66,29991231
29965263-ADDB-9A1C-10CB-D36036D8F697,5365,0,4,,17,0,-252,29991231
E0AD4A73-278E-6148-16EC-D7CB798B8B3C,5366,0,5,,3,0,-18,29991231
E93D0D94-5C69-D200-1159-C5D6EC69B5FD,5367,0,1,,18,0,-212,20201028
55927104-F2CF-8BBD-0BAB-62F9A8BB3949,5368,0,5,,17,0,-154,20201216
FDFE1695-B8A8-C761-6D8D-67F09E854ED7,5369,0,4,,4,0,-488,29991231
8DAB29E5-A746-DBB3-DD37-A579B81DAD12,5370,0,5,,14,0,-260,29991231
72EE8928-4D85-F7E3-FDEA-9EE93C480EAB,5371,0,1,,19,0,-461,29991231
E24D09B8-1099-0F4A-29F4-84CA7EA5F6B5,5372,0,4,,19,0,-618,20190910
6AED09DC-68E3-DC10-0505-7BAB586EE444,5373,0,2,,2,0,-566,29991231
74ACE569-7CFE-91D8-3043-B882644B409E,5374,0,1,,16,0,-521,29991231
A3F05C76-2932-840A-B2D9-10CBC4E1C523,5375,0,3,,18,0,-300,29991231
F4616220-6610-112C-D37D-41BF43BE3FE3,5376,0,3,,20,0,-35,20210421
FD7283A5-0CC8-817F-3ECE-71064A7CF6EA,5377,0,2,,19,0,-651,29991231
1BD4C04F-5DED-0805-B0E5-93465C409F9D,5378,0,5,,7,0,-63,20210322
4347B5CB-3DC9-5474-F283-7FC548A778A9,5379,0,4,,17,0,-33,20210420
8AD6B3D9-0475-B9B9-FBD1-757AEC87DA00,5380,0,4,,3,0,-536,20191205
8D194024-3A83-7D09-8633-9390581E11E0,5381,0,3,,3,0,-296,29991231
C529AF18-06A2-FF82-8062-7CE4EAC5EACF,5382,0,5,,10,0,-46,29991231
C278C257-9858-0340-F49B-500A2C22B703,5383,0,3,,8,0,-99,29991231
DFD021C5-CF55-C8CC-90D4-0D900EA91F71,5384,0,4,,8,0,-135,20210113
25B80759-B202-E48A-E187-9D86FE0A86D6,5385,0,4,,19,0,-323,20200630
997962C7-538A-EC46-9018-C21160B62926,5386,0,4,,13,0,-573,20191102
CC7B3B9F-0C65-2653-825F-4BF04CCC2281,5387,0,2,,14,0,-562,20191112
6CCD3A53-BBCB-32F9-4483-3AC2AEDA51C6,5388,0,3,,12,0,-307,20200717
87EEEEAE-4AC6-7B56-7FEB-F2656051BA6C,5389,0,3,,18,0,-632,20190830
40F1F239-EFBC-3E65-7C13-823DB6BCBFD2,5390,0,5,,16,0,-428,20200321
248BB3F7-2641-7849-06BE-8EF0FB16CDD6,5391,0,4,,2,0,-497,20200108
66F9A909-FC12-9532-19F2-4A3888A5492A,5392,0,3,,6,0,-71,29991231
0C3FB19E-28D0-90DF-EE1E-DF142CA3FB37,5393,0,1,,1,0,-2,29991231
F7B9B55B-854A-7DDB-51BF-124C74498954,5394,0,1,,4,0,-52,29991231
4DF10CFE-6A90-6F59-6C93-93FF88B05553,5395,0,3,,9,0,-78,20210309
AF5A61AC-38B5-A140-0C60-D4BF932F8F99,5396,0,4,,10,0,-498,20200110
457A0639-4E4C-DE19-8BF3-C747C1A8F69E,5397,0,5,,8,0,-347,20200606
B4026C88-C46F-16C9-951F-6DD0C9ED7670,5398,0,3,,11,0,-122,20210118
0849AAFF-73B3-6ADA-785C-76A4361C0D2F,5399,0,1,,14,0,-291,20200805
A9046304-9B71-3565-FEE8-95A5B1CEA32C,5400,0,4,,17,0,-613,20190920
8A6EC9F0-F520-ABE7-89E8-BA6051435B51,5401,0,5,,7,0,-227,20201004
1292CCF3-A1CE-7B7D-A5AA-5238FBBBAC28,5402,0,5,,13,0,-68,20210314
117AC586-B11B-C6C2-D707-3CF840C84CE2,5403,0,3,,17,0,-99,20210216
DDD68CA0-228A-948E-1E02-8C3840426EE2,5404,0,5,,3,0,-168,29991231
5E240C1B-CBAF-2256-40E7-F79217EC26F1,5405,0,2,,13,0,-488,29991231
D5C61361-B87D-27A0-A21B-B0D90573397F,5406,0,5,,11,0,-598,20191007
DF0D1771-2B6F-5D73-3AFE-C30289E8C816,5407,0,3,,20,0,-640,20190822
EFB73D9D-AE83-7D5A-5428-A2C83849BE94,5408,0,1,,9,0,-13,20210514
B0E79505-3DAE-C07A-78EF-C1A050F0E412,5409,0,5,,16,0,-277,20200820
F9A6B51E-2C19-97D5-21D8-15DA6FF8CE10,5410,0,3,,9,0,-112,29991231
58E14F80-D9B1-9C9E-55DD-2ADED20FD434,5411,0,3,,9,0,-244,29991231
BC74D48A-7860-9FF4-FC4E-195153F0473D,5412,0,4,,19,0,-33,29991231
ACA8C33C-8593-C4A0-9405-3C4DB9D41709,5413,0,5,,13,0,-230,20201002
FD6DD14E-FBBE-E70D-F7EB-1C4DE027C772,5414,0,4,,12,0,-31,20210419
B0B08AAD-CCC5-E381-DD86-07D09E4A85E3,5415,0,4,,3,0,-305,20200721
149F3E14-DD5A-DEAE-92DC-C240A2AD62C2,5416,0,5,,10,0,-336,29991231
B7165C63-8222-3A24-E2D9-E8481B9298E8,5417,0,1,,17,0,-656,20190803
45A7695E-187C-9D89-0FAB-840F12FDDF03,5418,0,4,,2,0,-183,29991231
C004D2D4-458B-150E-C7CA-61F959497BF6,5419,0,5,,12,0,-29,29991231
9D249100-0003-E42D-62F1-AC9A094DC9EE,5420,0,4,,20,0,16,29991231
D106844C-A619-AC19-FAA1-A5055EF60956,5421,0,4,,8,0,-20,20210508
625D5046-A6B9-C338-5584-CA4EE2D84AC7,5422,0,3,,16,0,-545,20191121
C5692E81-9232-721D-0103-94330166FFB8,5423,0,3,,19,0,-655,29991231
939468F0-2412-1455-4C63-AFFB52B5EEB9,5424,0,4,,14,0,-383,20200503
812C7AFD-E48E-5468-722E-58D7A6310388,5425,0,2,,2,0,-360,29991231
29189389-498F-3AD3-0E31-66ECE490EB21,5426,0,1,,5,0,-639,20190826
2680D4D4-F961-41B2-8D64-5FC717955312,5427,0,3,,14,0,-356,20200602
65A2167B-CB2E-EBD8-BE4F-66CF5BE00512,5428,0,1,,12,0,-230,20201001
805F3414-6629-FC96-A619-390B4C5167BD,5429,0,4,,1,0,13,20210611
86410319-3307-ECB5-BB9B-3DF371B31687,5430,0,1,,5,0,-46,20210411
25BDD40E-70EE-7DAB-8E6A-9652F57A07BD,5431,0,1,,18,0,-399,20200422
EEB2CE02-3C9A-8CFE-A1C8-0A2C87A8CEB0,5432,0,1,,18,0,-635,20190831
C04D4D47-2D53-4F20-1165-8E6BD0E2B690,5433,0,3,,15,0,-446,29991231
299CCFEE-5B92-50A9-E28F-43C89FEE336A,5434,0,3,,3,0,-657,20190809
443CEFE4-E184-561A-9267-0A91D22BE7E0,5435,0,4,,6,0,-528,20191208
F40B666C-5B03-8996-A3E7-C833C1869D78,5436,0,5,,14,0,-227,20201004
224A7301-E8EA-FD32-DE54-B7E1C58D46F1,5437,0,4,,10,0,-356,20200531
D14CE7C8-2168-907B-1B71-7B3309F0A790,5438,0,5,,8,0,-602,29991231
C0FEBD15-7F87-EDF8-99D5-B247BF66E950,5439,0,4,,6,0,-376,20200511
493403E2-FF83-0B35-3CD0-656386BA3430,5440,0,5,,12,0,-230,20201005
ADE6F4B7-DD9C-7059-71D4-78F1CBCB29C3,5441,0,2,,8,0,-334,29991231
9FA44060-2B41-D20E-EF4B-FF761D5764C3,5442,0,1,,13,0,-568,20191105
2862A428-0BFB-ACB7-9F94-9493C6DF90F1,5443,0,2,,13,0,-573,29991231
28C97103-F7CE-3B79-2203-49058DA5C160,5444,0,2,,20,0,-408,29991231
CE92DCED-F9E1-8DF9-A3D3-3BAE3A94102A,5445,0,1,,19,0,-584,29991231
47AC351A-59B0-4037-B913-DBAA517E34BD,5446,0,2,,20,0,-400,20200422
6A2B0D50-DFEE-0A5E-AD9D-62DDD33E5666,5447,0,4,,17,0,-498,29991231
0B62AA0A-B2DC-15A0-D6AE-7C3112949475,5448,0,1,,19,0,28,29991231
2AE3B556-8813-A25B-E7CB-326A65E49180,5449,0,1,,13,0,-74,20210306
5C81FFA2-DCFE-1E8A-5DD8-37C39636463F,5450,0,3,,15,0,-599,29991231
AA9F8286-E74C-8A9C-F428-933ADEB71050,5451,0,4,,6,0,-619,29991231
A4A6CB2B-C13D-E5A3-B680-A384B95163C4,5452,0,5,,10,0,-418,20200401
87964FA5-721F-E450-09D4-C95165A8FFB2,5453,0,5,,13,0,-493,20200114
5B9B97D6-A04D-D5C4-8C74-1DBC1F2A501F,5454,0,4,,4,0,-216,29991231
66297D85-B12F-66D2-4AB1-0CECA05B2119,5455,0,1,,15,0,-469,20200212
B6F6756C-4B3F-D0FC-77C2-256EE5D35C7B,5456,0,3,,3,0,-139,29991231
D0F3A115-9078-7C48-891B-9CA66C38253C,5457,0,5,,8,0,-212,20201026
C9664D6D-E426-E137-2B9D-8D1CCD449ED4,5458,0,1,,6,0,-396,20200423
7C1FB901-2D23-7076-30E7-A086056E107A,5459,0,3,,3,0,-312,29991231
58F93802-CE25-CDEF-9947-351316FB646C,5460,0,1,,4,0,-146,20210102
164CAEE3-7630-77A7-FFBD-A55980471420,5461,0,2,,8,0,-194,20201109
4ED911B7-DA96-AD1A-B8DA-266DEE2D6A9A,5462,0,1,,5,0,-208,20201029
0FD22A96-36AF-8F2C-135E-8FC2C389DB81,5463,0,5,,10,0,-666,29991231
95BF2FF2-CE72-262C-E061-95CCB63A8A79,5464,0,3,,15,0,-632,29991231
C6977FBF-E200-DA60-AA3F-2EFDA5FE09A6,5465,0,5,,14,0,2,20210525
624C95A8-04EF-3F0C-6658-A4578DD0857F,5466,0,1,,5,0,-241,29991231
516C3F4D-CD5D-6797-E8F0-DC755372B2CF,5467,0,1,,8,0,-477,29991231
