OPPORTUNITY_ID,STATUS,STATUS_DATE,EVENT_COUNT,EVENT_STATUS,OPPORTUNITY_TK,ASSIGNED_USER_TK,CAMPAIGN_TK,ACCOUNT_TK,EVENT_AGE,EVENT_CREATED_TK
04F5463C-6211-C4C0-2576-49BDBBC9EA94,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/22 00:00:00.000000000,1,0,182,1,3,3,0.0,-402
04F5463C-6211-C4C0-2576-49BDBBC9EA94,Value Proposition                                                                                                                                                                                                                                              ,2020/04/09 00:00:00.000000000,1,0,182,1,3,3,0.0,-384
04F5463C-6211-C4C0-2576-49BDBBC9EA94,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/04/11 00:00:00.000000000,1,0,182,1,3,3,0.0,-382
9F8CA1CD-0A53-58DF-0A10-DE905E287861,Prospecting                                                                                                                                                                                                                                                    ,2019/11/27 00:00:00.000000000,1,0,184,19,2,34,0.0,-518
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Prospecting                                                                                                                                                                                                                                                    ,2019/11/12 00:00:00.000000000,1,0,185,8,2,48,0.0,-533
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Qualification                                                                                                                                                                                                                                                  ,2019/11/16 00:00:00.000000000,1,0,185,8,2,48,0.0,-529
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Needs Analysis                                                                                                                                                                                                                                                 ,2019/11/23 00:00:00.000000000,1,0,185,8,2,48,0.0,-522
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Value Proposition                                                                                                                                                                                                                                              ,2019/12/11 00:00:00.000000000,1,0,185,8,2,48,0.0,-504
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/12/20 00:00:00.000000000,1,0,185,8,2,48,0.0,-495
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Perception Analysis                                                                                                                                                                                                                                            ,2020/01/01 00:00:00.000000000,1,0,185,8,2,48,0.0,-483
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/01/02 00:00:00.000000000,1,0,185,8,2,48,0.0,-482
CD2823E8-69AF-40F3-9665-B7C9DA8661F6,Negotiation/Review                                                                                                                                                                                                                                             ,2020/01/19 00:00:00.000000000,1,0,185,8,2,48,0.0,-465
E866807D-611D-697E-E22A-A6A7427CDECC,Prospecting                                                                                                                                                                                                                                                    ,2019/06/06 00:00:00.000000000,1,0,192,15,5,5,0.0,-692
E866807D-611D-697E-E22A-A6A7427CDECC,Qualification                                                                                                                                                                                                                                                  ,2019/06/10 00:00:00.000000000,1,0,192,15,5,5,0.0,-688
E866807D-611D-697E-E22A-A6A7427CDECC,Needs Analysis                                                                                                                                                                                                                                                 ,2019/06/25 00:00:00.000000000,1,0,192,15,5,5,0.0,-673
E866807D-611D-697E-E22A-A6A7427CDECC,Value Proposition                                                                                                                                                                                                                                              ,2019/06/29 00:00:00.000000000,1,0,192,15,5,5,0.0,-669
E866807D-611D-697E-E22A-A6A7427CDECC,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/07/08 00:00:00.000000000,1,0,192,15,5,5,0.0,-660
E866807D-611D-697E-E22A-A6A7427CDECC,Perception Analysis                                                                                                                                                                                                                                            ,2019/07/18 00:00:00.000000000,1,0,192,15,5,5,0.0,-650
233A4D6D-698F-8DC6-54C6-156B71E1A975,Prospecting                                                                                                                                                                                                                                                    ,2019/11/28 00:00:00.000000000,1,0,193,10,4,2,0.0,-517
026A7197-9641-A5DD-F20B-2E2E83538BF6,Prospecting                                                                                                                                                                                                                                                    ,2021/03/01 00:00:00.000000000,1,0,196,11,1,27,0.0,-58
026A7197-9641-A5DD-F20B-2E2E83538BF6,Qualification                                                                                                                                                                                                                                                  ,2021/03/11 00:00:00.000000000,1,0,196,11,1,27,0.0,-48
026A7197-9641-A5DD-F20B-2E2E83538BF6,Needs Analysis                                                                                                                                                                                                                                                 ,2021/03/14 00:00:00.000000000,1,0,196,11,1,27,0.0,-45
026A7197-9641-A5DD-F20B-2E2E83538BF6,Value Proposition                                                                                                                                                                                                                                              ,2021/03/24 00:00:00.000000000,1,0,196,11,1,27,0.0,-35
026A7197-9641-A5DD-F20B-2E2E83538BF6,Identifying Decision Makers                                                                                                                                                                                                                                    ,2021/04/06 00:00:00.000000000,1,0,196,11,1,27,0.0,-22
026A7197-9641-A5DD-F20B-2E2E83538BF6,Perception Analysis                                                                                                                                                                                                                                            ,2021/04/12 00:00:00.000000000,1,0,196,11,1,27,0.0,-16
026A7197-9641-A5DD-F20B-2E2E83538BF6,Proposal/Price Quote                                                                                                                                                                                                                                           ,2021/04/27 00:00:00.000000000,1,0,196,11,1,27,0.0,-1
026A7197-9641-A5DD-F20B-2E2E83538BF6,Negotiation/Review                                                                                                                                                                                                                                             ,2021/05/02 00:00:00.000000000,1,0,196,11,1,27,0.0,3
B32B6EFF-4422-EC03-A88D-38608FA7BB4E,Prospecting                                                                                                                                                                                                                                                    ,2020/03/01 00:00:00.000000000,1,0,202,7,4,39,0.0,-423
B32B6EFF-4422-EC03-A88D-38608FA7BB4E,Qualification                                                                                                                                                                                                                                                  ,2020/03/08 00:00:00.000000000,1,0,202,7,4,39,0.0,-416
B32B6EFF-4422-EC03-A88D-38608FA7BB4E,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/20 00:00:00.000000000,1,0,202,7,4,39,0.0,-404
B32B6EFF-4422-EC03-A88D-38608FA7BB4E,Value Proposition                                                                                                                                                                                                                                              ,2020/03/26 00:00:00.000000000,1,0,202,7,4,39,0.0,-398
A5D89534-C108-05B1-DDCD-1EABC37D8621,Prospecting                                                                                                                                                                                                                                                    ,2019/12/29 00:00:00.000000000,1,0,203,20,2,44,0.0,-486
E7E4E227-DA2A-2327-88E7-A0DF67A25B2C,Prospecting                                                                                                                                                                                                                                                    ,2020/09/01 00:00:00.000000000,1,0,206,13,3,52,0.0,-239
E7E4E227-DA2A-2327-88E7-A0DF67A25B2C,Qualification                                                                                                                                                                                                                                                  ,2020/09/06 00:00:00.000000000,1,0,206,13,3,52,0.0,-234
E7E4E227-DA2A-2327-88E7-A0DF67A25B2C,Needs Analysis                                                                                                                                                                                                                                                 ,2020/09/12 00:00:00.000000000,1,0,206,13,3,52,0.0,-228
E7E4E227-DA2A-2327-88E7-A0DF67A25B2C,Value Proposition                                                                                                                                                                                                                                              ,2020/09/23 00:00:00.000000000,1,0,206,13,3,52,0.0,-217
E7E4E227-DA2A-2327-88E7-A0DF67A25B2C,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/10/08 00:00:00.000000000,1,0,206,13,3,52,0.0,-202
FF4EE2A4-E5F6-5BC4-BE8E-3EDC5B16BD9C,Prospecting                                                                                                                                                                                                                                                    ,2019/11/16 00:00:00.000000000,1,0,207,1,2,41,0.0,-529
FF4EE2A4-E5F6-5BC4-BE8E-3EDC5B16BD9C,Qualification                                                                                                                                                                                                                                                  ,2019/11/21 00:00:00.000000000,1,0,207,1,2,41,0.0,-524
FF4EE2A4-E5F6-5BC4-BE8E-3EDC5B16BD9C,Needs Analysis                                                                                                                                                                                                                                                 ,2019/12/02 00:00:00.000000000,1,0,207,1,2,41,0.0,-513
FF4EE2A4-E5F6-5BC4-BE8E-3EDC5B16BD9C,Value Proposition                                                                                                                                                                                                                                              ,2019/12/07 00:00:00.000000000,1,0,207,1,2,41,0.0,-508
FF4EE2A4-E5F6-5BC4-BE8E-3EDC5B16BD9C,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/12/26 00:00:00.000000000,1,0,207,1,2,41,0.0,-489
0CD6203E-A104-2DAC-DB6A-1E310F1EA313,Prospecting                                                                                                                                                                                                                                                    ,2020/02/17 00:00:00.000000000,1,0,208,4,3,65,0.0,-436
0CD6203E-A104-2DAC-DB6A-1E310F1EA313,Qualification                                                                                                                                                                                                                                                  ,2020/02/19 00:00:00.000000000,1,0,208,4,3,65,0.0,-434
0CD6203E-A104-2DAC-DB6A-1E310F1EA313,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/03 00:00:00.000000000,1,0,208,4,3,65,0.0,-421
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Prospecting                                                                                                                                                                                                                                                    ,2021/01/16 00:00:00.000000000,1,0,210,18,1,10,0.0,-102
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Qualification                                                                                                                                                                                                                                                  ,2021/01/23 00:00:00.000000000,1,0,210,18,1,10,0.0,-95
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Needs Analysis                                                                                                                                                                                                                                                 ,2021/01/30 00:00:00.000000000,1,0,210,18,1,10,0.0,-88
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Value Proposition                                                                                                                                                                                                                                              ,2021/02/10 00:00:00.000000000,1,0,210,18,1,10,0.0,-77
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Identifying Decision Makers                                                                                                                                                                                                                                    ,2021/02/24 00:00:00.000000000,1,0,210,18,1,10,0.0,-63
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Perception Analysis                                                                                                                                                                                                                                            ,2021/03/02 00:00:00.000000000,1,0,210,18,1,10,0.0,-57
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Proposal/Price Quote                                                                                                                                                                                                                                           ,2021/03/13 00:00:00.000000000,1,0,210,18,1,10,0.0,-46
98E9E9DA-CA24-B241-C27F-DB0321032FF7,Negotiation/Review                                                                                                                                                                                                                                             ,2021/03/18 00:00:00.000000000,1,0,210,18,1,10,0.0,-41
483EAB81-A24A-0AEC-842B-A2154361B991,Prospecting                                                                                                                                                                                                                                                    ,2020/03/05 00:00:00.000000000,1,0,214,8,2,50,0.0,-419
483EAB81-A24A-0AEC-842B-A2154361B991,Qualification                                                                                                                                                                                                                                                  ,2020/03/08 00:00:00.000000000,1,0,214,8,2,50,0.0,-416
483EAB81-A24A-0AEC-842B-A2154361B991,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/18 00:00:00.000000000,1,0,214,8,2,50,0.0,-406
483EAB81-A24A-0AEC-842B-A2154361B991,Value Proposition                                                                                                                                                                                                                                              ,2020/04/03 00:00:00.000000000,1,0,214,8,2,50,0.0,-390
483EAB81-A24A-0AEC-842B-A2154361B991,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/04/13 00:00:00.000000000,1,0,214,8,2,50,0.0,-380
483EAB81-A24A-0AEC-842B-A2154361B991,Perception Analysis                                                                                                                                                                                                                                            ,2020/04/15 00:00:00.000000000,1,0,214,8,2,50,0.0,-378
6295396F-BDB1-0422-4908-9C6D81904C4D,Prospecting                                                                                                                                                                                                                                                    ,2019/10/02 00:00:00.000000000,1,0,217,19,2,47,0.0,-574
6295396F-BDB1-0422-4908-9C6D81904C4D,Qualification                                                                                                                                                                                                                                                  ,2019/10/03 00:00:00.000000000,1,0,217,19,2,47,0.0,-573
6295396F-BDB1-0422-4908-9C6D81904C4D,Needs Analysis                                                                                                                                                                                                                                                 ,2019/10/22 00:00:00.000000000,1,0,217,19,2,47,0.0,-554
6295396F-BDB1-0422-4908-9C6D81904C4D,Value Proposition                                                                                                                                                                                                                                              ,2019/10/29 00:00:00.000000000,1,0,217,19,2,47,0.0,-547
6295396F-BDB1-0422-4908-9C6D81904C4D,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/11/04 00:00:00.000000000,1,0,217,19,2,47,0.0,-541
6295396F-BDB1-0422-4908-9C6D81904C4D,Perception Analysis                                                                                                                                                                                                                                            ,2019/11/18 00:00:00.000000000,1,0,217,19,2,47,0.0,-527
6295396F-BDB1-0422-4908-9C6D81904C4D,Proposal/Price Quote                                                                                                                                                                                                                                           ,2019/11/29 00:00:00.000000000,1,0,217,19,2,47,0.0,-516
6295396F-BDB1-0422-4908-9C6D81904C4D,Negotiation/Review                                                                                                                                                                                                                                             ,2019/12/04 00:00:00.000000000,1,0,217,19,2,47,0.0,-511
55A49C1C-FC1C-4846-B3A9-651970D147F3,Prospecting                                                                                                                                                                                                                                                    ,2020/02/25 00:00:00.000000000,1,0,221,5,1,22,0.0,-428
55A49C1C-FC1C-4846-B3A9-651970D147F3,Qualification                                                                                                                                                                                                                                                  ,2020/03/02 00:00:00.000000000,1,0,221,5,1,22,0.0,-422
55A49C1C-FC1C-4846-B3A9-651970D147F3,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/12 00:00:00.000000000,1,0,221,5,1,22,0.0,-412
55A49C1C-FC1C-4846-B3A9-651970D147F3,Value Proposition                                                                                                                                                                                                                                              ,2020/03/17 00:00:00.000000000,1,0,221,5,1,22,0.0,-407
55A49C1C-FC1C-4846-B3A9-651970D147F3,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/04/03 00:00:00.000000000,1,0,221,5,1,22,0.0,-390
55A49C1C-FC1C-4846-B3A9-651970D147F3,Perception Analysis                                                                                                                                                                                                                                            ,2020/04/14 00:00:00.000000000,1,0,221,5,1,22,0.0,-379
55A49C1C-FC1C-4846-B3A9-651970D147F3,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/04/19 00:00:00.000000000,1,0,221,5,1,22,0.0,-374
55A49C1C-FC1C-4846-B3A9-651970D147F3,Negotiation/Review                                                                                                                                                                                                                                             ,2020/05/04 00:00:00.000000000,1,0,221,5,1,22,0.0,-359
1D579C6E-C242-3708-955C-C0B64C48792C,Prospecting                                                                                                                                                                                                                                                    ,2019/11/19 00:00:00.000000000,1,0,222,9,1,69,0.0,-526
1D579C6E-C242-3708-955C-C0B64C48792C,Qualification                                                                                                                                                                                                                                                  ,2019/11/29 00:00:00.000000000,1,0,222,9,1,69,0.0,-516
1D579C6E-C242-3708-955C-C0B64C48792C,Needs Analysis                                                                                                                                                                                                                                                 ,2019/12/05 00:00:00.000000000,1,0,222,9,1,69,0.0,-510
1D579C6E-C242-3708-955C-C0B64C48792C,Value Proposition                                                                                                                                                                                                                                              ,2019/12/16 00:00:00.000000000,1,0,222,9,1,69,0.0,-499
FF258D33-0584-B2B9-8CEB-5BA34C909C83,Prospecting                                                                                                                                                                                                                                                    ,2020/04/04 00:00:00.000000000,1,0,225,11,2,74,0.0,-389
73AF3B07-C6CB-83FD-71C8-A82981DE6930,Prospecting                                                                                                                                                                                                                                                    ,2019/06/17 00:00:00.000000000,1,0,226,10,3,65,0.0,-681
73AF3B07-C6CB-83FD-71C8-A82981DE6930,Qualification                                                                                                                                                                                                                                                  ,2019/06/27 00:00:00.000000000,1,0,226,10,3,65,0.0,-671
73AF3B07-C6CB-83FD-71C8-A82981DE6930,Needs Analysis                                                                                                                                                                                                                                                 ,2019/07/05 00:00:00.000000000,1,0,226,10,3,65,0.0,-663
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Prospecting                                                                                                                                                                                                                                                    ,2020/08/04 00:00:00.000000000,1,0,227,3,2,68,0.0,-267
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Qualification                                                                                                                                                                                                                                                  ,2020/08/09 00:00:00.000000000,1,0,227,3,2,68,0.0,-262
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Needs Analysis                                                                                                                                                                                                                                                 ,2020/08/17 00:00:00.000000000,1,0,227,3,2,68,0.0,-254
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Value Proposition                                                                                                                                                                                                                                              ,2020/09/02 00:00:00.000000000,1,0,227,3,2,68,0.0,-238
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/09/04 00:00:00.000000000,1,0,227,3,2,68,0.0,-236
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Perception Analysis                                                                                                                                                                                                                                            ,2020/09/20 00:00:00.000000000,1,0,227,3,2,68,0.0,-220
4416CBEB-4DB7-FD4C-4D29-DDB33AB34831,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/10/03 00:00:00.000000000,1,0,227,3,2,68,0.0,-207
4CCB941D-901F-7F55-F3EF-9EAC10A5CB7F,Prospecting                                                                                                                                                                                                                                                    ,2019/08/12 00:00:00.000000000,1,0,230,2,2,47,0.0,-625
4CCB941D-901F-7F55-F3EF-9EAC10A5CB7F,Qualification                                                                                                                                                                                                                                                  ,2019/08/17 00:00:00.000000000,1,0,230,2,2,47,0.0,-620
4CCB941D-901F-7F55-F3EF-9EAC10A5CB7F,Needs Analysis                                                                                                                                                                                                                                                 ,2019/09/01 00:00:00.000000000,1,0,230,2,2,47,0.0,-605
4CCB941D-901F-7F55-F3EF-9EAC10A5CB7F,Value Proposition                                                                                                                                                                                                                                              ,2019/09/08 00:00:00.000000000,1,0,230,2,2,47,0.0,-598
1795C597-80FD-8C70-55FF-20620F21B864,Prospecting                                                                                                                                                                                                                                                    ,2019/06/18 00:00:00.000000000,1,0,235,3,5,13,0.0,-680
1795C597-80FD-8C70-55FF-20620F21B864,Qualification                                                                                                                                                                                                                                                  ,2019/06/20 00:00:00.000000000,1,0,235,3,5,13,0.0,-678
1795C597-80FD-8C70-55FF-20620F21B864,Needs Analysis                                                                                                                                                                                                                                                 ,2019/07/08 00:00:00.000000000,1,0,235,3,5,13,0.0,-660
1795C597-80FD-8C70-55FF-20620F21B864,Value Proposition                                                                                                                                                                                                                                              ,2019/07/11 00:00:00.000000000,1,0,235,3,5,13,0.0,-657
1795C597-80FD-8C70-55FF-20620F21B864,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/07/19 00:00:00.000000000,1,0,235,3,5,13,0.0,-649
1795C597-80FD-8C70-55FF-20620F21B864,Perception Analysis                                                                                                                                                                                                                                            ,2019/08/07 00:00:00.000000000,1,0,235,3,5,13,0.0,-630
1795C597-80FD-8C70-55FF-20620F21B864,Proposal/Price Quote                                                                                                                                                                                                                                           ,2019/08/09 00:00:00.000000000,1,0,235,3,5,13,0.0,-628
1795C597-80FD-8C70-55FF-20620F21B864,Negotiation/Review                                                                                                                                                                                                                                             ,2019/08/19 00:00:00.000000000,1,0,235,3,5,13,0.0,-618
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Prospecting                                                                                                                                                                                                                                                    ,2020/09/04 00:00:00.000000000,1,0,237,20,2,50,0.0,-236
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Qualification                                                                                                                                                                                                                                                  ,2020/09/09 00:00:00.000000000,1,0,237,20,2,50,0.0,-231
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Needs Analysis                                                                                                                                                                                                                                                 ,2020/09/15 00:00:00.000000000,1,0,237,20,2,50,0.0,-225
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Value Proposition                                                                                                                                                                                                                                              ,2020/10/02 00:00:00.000000000,1,0,237,20,2,50,0.0,-208
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Identifying Decision Makers                                                                                                                                                                                                                                    ,2020/10/07 00:00:00.000000000,1,0,237,20,2,50,0.0,-203
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Perception Analysis                                                                                                                                                                                                                                            ,2020/10/21 00:00:00.000000000,1,0,237,20,2,50,0.0,-189
24FA6A06-9C78-4C5A-093D-A9A52AA3A9DF,Proposal/Price Quote                                                                                                                                                                                                                                           ,2020/10/30 00:00:00.000000000,1,0,237,20,2,50,0.0,-180
734BD2CD-F697-1B39-4AD5-B52E6E31B5F4,Prospecting                                                                                                                                                                                                                                                    ,2019/10/09 00:00:00.000000000,1,0,239,18,1,62,0.0,-567
734BD2CD-F697-1B39-4AD5-B52E6E31B5F4,Qualification                                                                                                                                                                                                                                                  ,2019/10/18 00:00:00.000000000,1,0,239,18,1,62,0.0,-558
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Prospecting                                                                                                                                                                                                                                                    ,2019/06/27 00:00:00.000000000,1,0,240,12,5,92,0.0,-671
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Qualification                                                                                                                                                                                                                                                  ,2019/07/01 00:00:00.000000000,1,0,240,12,5,92,0.0,-667
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Needs Analysis                                                                                                                                                                                                                                                 ,2019/07/13 00:00:00.000000000,1,0,240,12,5,92,0.0,-655
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Value Proposition                                                                                                                                                                                                                                              ,2019/07/21 00:00:00.000000000,1,0,240,12,5,92,0.0,-647
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Identifying Decision Makers                                                                                                                                                                                                                                    ,2019/08/05 00:00:00.000000000,1,0,240,12,5,92,0.0,-632
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Perception Analysis                                                                                                                                                                                                                                            ,2019/08/11 00:00:00.000000000,1,0,240,12,5,92,0.0,-626
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Proposal/Price Quote                                                                                                                                                                                                                                           ,2019/08/23 00:00:00.000000000,1,0,240,12,5,92,0.0,-614
4FB85F6E-66B6-CDA4-364E-1BBD44D8EF76,Negotiation/Review                                                                                                                                                                                                                                             ,2019/09/02 00:00:00.000000000,1,0,240,12,5,92,0.0,-604
C68A15BA-EFE7-059A-9C43-4640B0DFBE4C,Prospecting                                                                                                                                                                                                                                                    ,2020/03/06 00:00:00.000000000,1,0,247,18,4,16,0.0,-418
C68A15BA-EFE7-059A-9C43-4640B0DFBE4C,Qualification                                                                                                                                                                                                                                                  ,2020/03/12 00:00:00.000000000,1,0,247,18,4,16,0.0,-412
C68A15BA-EFE7-059A-9C43-4640B0DFBE4C,Needs Analysis                                                                                                                                                                                                                                                 ,2020/03/22 00:00:00.000000000,1,0,247,18,4,16,0.0,-402
C68A15BA-EFE7-059A-9C43-4640B0DFBE4C,Value Proposition                                                                                                                                                                                                                                              ,2020/03/30 00:00:00.000000000,1,0,247,18,4,16,0.0,-394
6CD6194C-13C2-7313-14EC-9ACAC91C16A1,Prospecting                                                                                                                                                                                                                                                    ,2019/05/30 00:00:00.000000000,1,0,249,19,5,89,0.0,-699
6CD6194C-13C2-7313-14EC-9ACAC91C16A1,Qualification                                                                                                                                                                                                                                                  ,2019/06/03 00:00:00.000000000,1,0,249,19,5,89,0.0,-695
6CD6194C-13C2-7313-14EC-9ACAC91C16A1,Needs Analysis                                                                                                                                                                                                                                                 ,2019/06/19 00:00:00.000000000,1,0,249,19,5,89,0.0,-679
EA7C3C65-CBC6-1511-9235-A481572BAB3A,Prospecting                                                                                                                                                                                                                                                    ,2019/11/02 00:00:00.000000000,1,0,251,15,1,95,0.0,-543
EA7C3C65-CBC6-1511-9235-A481572BAB3A,Qualification                                                                                                                                                                                                                                                  ,2019/11/06 00:00:00.000000000,1,0,251,15,1,95,0.0,-539
EA7C3C65-CBC6-1511-9235-A481572BAB3A,Needs Analysis                                                                                                                                                                                                                                                 ,2019/11/14 00:00:00.000000000,1,0,251,15,1,95,0.0,-531
EA7C3C65-CBC6-1511-9235-A481572BAB3A,Value Proposition                                                                                                                                                                                                                                              ,2019/11/26 00:00:00.000000000,1,0,251,15,1,95,0.0,-519
