PRODUCT_CATEGORY_ID,PRODUCT_ID,PRODUCT_NAME,PRODUCT_MAINCODE,PRODUCT_PART_NUMBER,PRODUCT_UNIT_PRICE,PRODUCT_UNIT_COST,PRODUCT_CATEGORY_NAME
61,797,Ebony New Potatos                                           ,55341836810,55341836810,2.19,1.971,Vegetables                    
61,798,Ebony Beets                                                 ,32634223103,32634223103,2.71,2.439,Vegetables                    
61,799,Ebony Prepared Salad                                        ,79972090125,79972090125,2.84,2.556,Vegetables                    
61,800,Ebony Onions                                                ,81383071541,81383071541,3.26,2.934,Vegetables                    
61,801,Ebony Green Pepper                                          ,74056574702,74056574702,2.65,2.385,Vegetables                    
61,802,Ebony Shitake Mushrooms                                     ,79824493527,79824493527,2.99,2.691,Vegetables                    
61,803,Ebony Lettuce                                               ,65637893080,65637893080,3.51,3.159,Vegetables                    
61,804,Ebony Elephant Garlic                                       ,40643578171,40643578171,2.21,1.989,Vegetables                    
61,805,Ebony Red Pepper                                            ,61792613863,61792613863,2.88,2.592,Vegetables                    
61,806,Ebony Garlic                                                ,72133935093,72133935093,2.6,2.34,Vegetables                    
61,807,Ebony Potatos                                               ,62520737051,62520737051,1.41,1.269,Vegetables                    
61,808,Ebony Cauliflower                                           ,30882783532,30882783532,1.39,1.251,Vegetables                    
61,809,Ebony Tomatos                                               ,80507351756,80507351756,1.22,1.098,Vegetables                    
61,810,Ebony Mushrooms                                             ,29324205517,29324205517,0.57,0.513,Vegetables                    
61,811,Ebony Baby Onion                                            ,48186540007,48186540007,2.97,2.673,Vegetables                    
61,812,Ebony Dried Mushrooms                                       ,80143290162,80143290162,3.34,3.006,Vegetables                    
61,813,Ebony Fresh Lima Beans                                      ,44341260790,44341260790,1.45,1.305,Vegetables                    
61,814,Ebony Squash                                                ,21633647084,21633647084,1.73,1.557,Vegetables                    
99,815,Ebony Limes                                                 ,68971514105,68971514105,0.92,0.828,Fruit                         
67,816,Ebony Firm Tofu                                             ,15501666665,15501666665,2.29,2.061,Packaged Vegetables           
1,817,Ebony Almonds                                               ,98175169825,98175169825,1.68,1.512,Specialty                     
99,818,Ebony Macintosh Apples                                      ,68560245633,68560245633,1.35,1.215,Fruit                         
99,819,Ebony Golden Delcious Apples                                ,54373645186,54373645186,2.77,2.493,Fruit                         
99,820,Ebony Red Delcious Apples                                   ,95477200150,95477200150,0.7,0.63,Fruit                         
99,821,Ebony Lemons                                                ,50528365969,50528365969,1.91,1.719,Fruit                         
99,822,Ebony Fancy Plums                                           ,60869687199,60869687199,1.86,1.674,Fruit                         
99,823,Ebony Plums                                                 ,51256489157,51256489157,3.43,3.087,Fruit                         
99,824,Ebony Peaches                                               ,54737706780,54737706780,2.11,1.899,Fruit                         
61,825,Ebony Broccoli                                              ,14362275004,14362275004,2.83,2.547,Vegetables                    
99,826,Ebony Mandarin Oranges                                      ,41962087750,41962087750,1.83,1.647,Fruit                         
1,827,Ebony Mixed Nuts                                            ,60824422240,60824422240,0.95,0.855,Specialty                     
1,828,Ebony Canned Peanuts                                        ,68879042267,68879042267,1.29,1.161,Specialty                     
61,829,Ebony Sweet Onion                                           ,56979143023,56979143023,2.17,1.953,Vegetables                    
99,830,Ebony Cantelope                                             ,34271529316,34271529316,2.45,2.205,Fruit                         
99,831,Ebony Honey Dew                                             ,81609396338,81609396338,1.58,1.422,Fruit                         
99,832,Ebony Fuji Apples                                           ,28139548897,28139548897,3.24,2.916,Fruit                         
1,833,Ebony Walnuts                                               ,20813052058,20813052058,2.39,2.151,Specialty                     
99,834,Ebony Oranges                                               ,26580970883,26580970883,2.96,2.664,Fruit                         
99,835,Ebony Tangerines                                            ,78492240309,78492240309,3.49,3.141,Fruit                         
1,836,Ebony Party Nuts                                            ,84476624131,84476624131,1.18,1.062,Specialty                     
24,837,Curlew Lox                                                  ,15625659823,15625659823,1.62,1.458,Seafood                       
2,838,Curlew Scallops                                             ,49869111180,49869111180,2.58,2.322,Seafood                       
45,839,Nationeel Low Fat Cookies                                   ,40255913138,40255913138,0.66,0.594,Snack Foods                   
12,840,Nationeel BBQ Potato Chips                                  ,43737130761,43737130761,1.37,1.233,Snack Foods                   
12,841,Nationeel Corn Chips                                        ,93361698985,93361698985,1.85,1.665,Snack Foods                   
12,842,Nationeel Low Fat BBQ Chips                                 ,42178552746,42178552746,3.2,2.88,Snack Foods                   
45,843,Nationeel Sugar Cookies                                     ,61040887236,61040887236,2.94,2.646,Snack Foods                   
45,844,Nationeel Chocolate Chip Cookies                            ,69095507264,69095507264,3.31,2.979,Snack Foods                   
45,845,Nationeel Fudge Cookies                                     ,45978567004,45978567004,1.42,1.278,Snack Foods                   
45,846,Nationeel Fudge Brownies                                    ,23270953297,23270953297,1.71,1.539,Snack Foods                   
12,847,Nationeel Potato Chips                                      ,70608820319,70608820319,3.84,3.456,Snack Foods                   
45,848,Nationeel Lemon Cookies                                     ,17138972878,17138972878,2.26,2.034,Snack Foods                   
45,849,Nationeel Graham Crackers                                   ,99812476038,99812476038,1.65,1.485,Snack Foods                   
82,850,Nationeel Cheese Crackers                                   ,15580394864,15580394864,1.33,1.197,Snack Foods                   
54,851,Nationeel Buttered Popcorn                                  ,67491664290,67491664290,2.51,2.259,Snack Foods                   
54,852,Nationeel No Salt Popcorn                                   ,42497349381,42497349381,0.69,0.621,Snack Foods                   
54,853,Nationeel Low Fat Popcorn                                   ,94361411929,94361411929,3.88,3.492,Snack Foods                   
83,854,Nationeel Salsa Dip                                         ,38604863286,38604863286,1.6,1.44,Snack Foods                   
83,855,Nationeel Avocado Dip                                       ,28991665244,28991665244,2.41,2.169,Snack Foods                   
46,856,Nationeel Salted Pretzels                                   ,32472882866,32472882866,2.39,2.151,Snack Foods                   
83,857,Nationeel Cheese Dip                                        ,58195320963,58195320963,2.22,1.998,Snack Foods                   
83,858,Nationeel Fondue Mix                                        ,30914304852,30914304852,2.22,1.998,Snack Foods                   
84,859,Nationeel Mini Donuts                                       ,49776639342,49776639342,1.31,1.179,Snack Foods                   
17,860,Nationeel Beef Jerky                                        ,57831259369,57831259369,2.34,2.106,Snack Foods                   
84,861,Nationeel Chocolate Donuts                                  ,45931360125,45931360125,2.45,2.205,Snack Foods                   
12,862,Nationeel Low Fat Chips                                     ,12006705403,12006705403,2.73,2.457,Snack Foods                   
82,863,Nationeel Sesame Crackers                                   ,35442442297,35442442297,2.98,2.682,Snack Foods                   
45,864,Nationeel Frosted Cookies                                   ,95874724984,95874724984,1.63,1.467,Snack Foods                   
109,865,Nationeel Dried Apples                                      ,88548228144,88548228144,2.79,2.511,Snack Foods                   
109,866,Nationeel Apple Fruit Roll                                  ,94316146969,94316146969,3.46,3.114,Snack Foods                   
109,867,Nationeel Strawberry Fruit Roll                             ,56227416396,56227416396,1.88,1.692,Snack Foods                   
109,868,Nationeel Raspberry Fruit Roll                              ,31233101487,31233101487,3.58,3.222,Snack Foods                   
109,869,Nationeel Grape Fruit Roll                                  ,52382137179,52382137179,2.12,1.908,Snack Foods                   
109,870,Nationeel Dried Dates                                       ,86625588536,86625588536,1.97,1.773,Snack Foods                   
109,871,Nationeel Raisins                                           ,40425171256,40425171256,2.54,2.286,Snack Foods                   
109,872,Nationeel Golden Raisins                                    ,43906388878,43906388878,2.52,2.268,Snack Foods                   
109,873,Nationeel Dried Apricots                                    ,69628826975,69628826975,2.35,2.115,Snack Foods                   
84,874,Nationeel Frosted Donuts                                    ,42347810864,42347810864,1.59,1.431,Snack Foods                   
36,875,Thresher Tasty Candy Bar                                    ,61210145354,61210145354,3.44,3.096,Candy                         
36,876,Thresher Mint Chocolate Bar                                 ,69264765381,69264765381,1.71,1.539,Candy                         
36,877,Thresher Malted Milk Balls                                  ,57364866137,57364866137,1.58,1.422,Candy                         
36,878,Thresher Semi-Sweet Chocolate Bar                           ,34657252430,34657252430,1.87,1.683,Candy                         
37,879,Thresher Bubble Gum                                         ,58092989325,58092989325,1.11,0.999,Candy                         
38,880,Thresher Spicy Mints                                        ,83406100869,83406100869,3.65,3.285,Candy                         
38,881,Thresher Mints                                              ,99981734156,99981734156,1.81,1.629,Candy                         
36,882,Thresher White Chocolate Bar                                ,15749652981,15749652981,2.49,2.241,Candy                         
5,883,Monarch Ravioli                                             ,67660922408,67660922408,2.9,2.61,Starchy Foods                 
5,884,Monarch Manicotti                                           ,42666607499,42666607499,2.6,2.34,Starchy Foods                 
5,885,Monarch Spaghetti                                           ,63815643191,63815643191,1.38,1.242,Starchy Foods                 
57,886,Monarch Thai Rice                                           ,98059094548,98059094548,3.11,2.799,Starchy Foods                 
57,887,Monarch Rice Medly                                          ,88445896506,88445896506,1.8,1.62,Starchy Foods                 
5,888,Discover Ravioli                                            ,68024984002,68024984002,0.88,0.792,Starchy Foods                 
5,889,Discover Manicotti                                          ,58628250956,58628250956,1.61,1.449,Starchy Foods                 
5,890,Discover Spaghetti                                          ,31347234845,31347234845,2.61,2.349,Starchy Foods                 
57,891,Discover Thai Rice                                          ,26307439208,26307439208,2.47,2.223,Starchy Foods                 
57,892,Discover Rice Medly                                         ,58264189362,58264189362,2.73,2.457,Starchy Foods                 
43,893,Pearl Imported Beer                                         ,22462159991,22462159991,0.91,0.819,Beer and Wine                 
44,894,Pearl Light Wine                                            ,23656676411,23656676411,0.57,0.513,Beer and Wine                 
44,895,Pearl Chardonnay Wine                                       ,47092413306,47092413306,0.65,0.585,Beer and Wine                 
44,896,Pearl Chablis Wine                                          ,83622565865,83622565865,2.68,2.412,Beer and Wine                 
44,897,Pearl Merlot Wine                                           ,10198199152,10198199152,0.54,0.486,Beer and Wine                 
44,898,Pearl Chardonnay                                            ,94485405087,94485405087,1.74,1.566,Beer and Wine                 
44,899,Pearl White Zinfandel Wine                                  ,56396674513,56396674513,1.92,1.728,Beer and Wine                 
43,900,Pearl Light Beer                                            ,31402359604,31402359604,1.86,1.674,Beer and Wine                 
27,901,Fantastic Pumpernickel Bread                                ,52551395297,52551395297,2.99,2.691,Bread                         
27,902,Fantastic White Bread                                       ,86794846653,86794846653,0.97,0.873,Bread                         
27,903,Fantastic Rye Bread                                         ,77181648612,77181648612,2.52,2.268,Bread                         
26,904,Fantastic English Muffins                                   ,56760736107,56760736107,1.5,1.35,Bread                         
26,905,Fantastic Cranberry Muffins                                 ,16385304331,16385304331,2.33,2.097,Bread                         
26,906,Fantastic Muffins                                           ,79104288220,79104288220,0.63,0.567,Bread                         
25,907,Fantastic Bagels                                            ,15043191313,15043191313,3.42,3.078,Bread                         
26,908,Fantastic Blueberry Muffins                                 ,46999941468,46999941468,0.69,0.621,Bread                         
27,909,Fantastic Wheat Bread                                       ,11197912096,11197912096,1.55,1.395,Bread                         
49,910,BBB Best Sesame Oil                                         ,12392428517,12392428517,1.84,1.656,Baking Goods                  
53,911,BBB Best Chunky Peanut Butter                               ,35828165411,35828165411,1.97,1.773,Jams and Jellies              
51,912,BBB Best Hot Chocolate                                      ,72358317971,72358317971,2.63,2.367,Hot Beverages                 
50,913,BBB Best Brown Sugar                                        ,88933951258,88933951258,1.78,1.602,Baking Goods                  
50,914,BBB Best White Sugar                                        ,94701870083,94701870083,2.46,2.214,Baking Goods                  
90,915,BBB Best French Roast Coffee                                ,45396098494,45396098494,2.87,2.583,Hot Beverages                 
90,916,BBB Best Decaf Coffee                                       ,20401783585,20401783585,2.57,2.313,Hot Beverages                 
90,917,BBB Best Regular Coffee                                     ,41550819277,41550819277,1.12,1.008,Hot Beverages                 
49,918,BBB Best Vegetable Oil                                      ,75794270634,75794270634,2.97,2.673,Baking Goods                  
49,919,BBB Best Corn Oil                                           ,66181072592,66181072592,1.54,1.386,Baking Goods                  
48,920,BBB Best Tomato Sauce                                       ,45760160088,45760160088,0.73,0.657,Baking Goods                  
49,921,BBB Best Canola Oil                                         ,95384728312,95384728312,1.35,1.215,Baking Goods                  
33,922,BBB Best Grape Preserves                                    ,68103712201,68103712201,2.59,2.331,Jams and Jellies              
90,923,BBB Best Columbian Coffee                                   ,63063916563,63063916563,1.44,1.296,Hot Beverages                 
31,924,BBB Best Strawberry Jelly                                   ,35999365448,35999365448,2.7,2.43,Jams and Jellies              
4,925,BBB Best Pepper                                             ,90197336077,90197336077,0.76,0.684,Baking Goods                  
33,926,BBB Best Low Fat Apple Butter                               ,67489722371,67489722371,0.56,0.504,Jams and Jellies              
4,927,BBB Best Salt                                               ,24827589392,24827589392,0.63,0.567,Baking Goods                  
33,928,BBB Best Apple Butter                                       ,61357741951,61357741951,1.65,1.485,Jams and Jellies              
4,929,BBB Best Oregano                                            ,54031245112,54031245112,0.53,0.477,Baking Goods                  
31,930,BBB Best Apple Jelly                                        ,59799163937,59799163937,1.48,1.332,Jams and Jellies              
32,931,BBB Best Grape Jam                                          ,45612563490,45612563490,1.9,1.71,Jams and Jellies              
32,932,BBB Best Apple Jam                                          ,20618248581,20618248581,1.59,1.431,Jams and Jellies              
32,933,BBB Best Strawberry Jam                                     ,31341258883,31341258883,3.38,3.042,Jams and Jellies              
53,934,BBB Best Creamy Peanut Butter                               ,41682580113,41682580113,1.1,0.99,Jams and Jellies              
33,935,BBB Best Strawberry Preserves                               ,32069382071,32069382071,2.8,2.52,Jams and Jellies              
53,936,BBB Best Extra Chunky Peanut Butter                         ,35550599694,35550599694,2.78,2.502,Jams and Jellies              
33,937,BBB Best Apple Preserves                                    ,85175167918,85175167918,3.61,3.249,Jams and Jellies              
31,938,BBB Best Grape Jelly                                        ,33992021679,33992021679,1.61,1.449,Jams and Jellies              
30,939,Fabulous Berry Juice                                        ,52854356169,52854356169,0.7,0.63,Pure Juice Beverages          
52,940,Fabulous Mango Drink                                        ,84811106324,84811106324,2.84,2.556,Drinks                        
52,941,Fabulous Strawberry Drink                                   ,49009076952,49009076952,3.95,3.555,Drinks                        
19,942,Fabulous Cream Soda                                         ,79714244008,79714244008,2.34,2.106,Carbonated Beverages          
19,943,Fabulous Diet Soda                                          ,37052111029,37052111029,2.47,2.223,Carbonated Beverages          
19,944,Fabulous Cola                                               ,73582263588,73582263588,0.88,0.792,Carbonated Beverages          
19,945,Fabulous Diet Cola                                          ,66255766749,66255766749,2.28,2.052,Carbonated Beverages          
30,946,Fabulous Orange Juice                                       ,72023685574,72023685574,2.85,2.565,Pure Juice Beverages          
30,947,Fabulous Cranberry Juice                                    ,57837085127,57837085127,0.65,0.585,Pure Juice Beverages          
30,948,Fabulous Apple Juice                                        ,98940640091,98940640091,2.96,2.664,Pure Juice Beverages          
52,949,Fabulous Apple Drink                                        ,53991805911,53991805911,2.51,2.259,Drinks                        
35,950,Special Oatmeal                                             ,64333127140,64333127140,3.47,3.123,Breakfast Foods               
35,951,Special Corn Puffs                                          ,43502888083,43502888083,1.93,1.737,Breakfast Foods               
35,952,Special Wheat Puffs                                         ,46984105706,46984105706,2.91,2.619,Breakfast Foods               
35,953,Special Grits                                               ,96608673930,96608673930,2.74,2.466,Breakfast Foods               
62,954,Just Right Canned Beets                                     ,45425527691,45425527691,1.74,1.566,Vegetables                    
62,955,Just Right Creamed Corn                                     ,64287862181,64287862181,3.83,3.447,Vegetables                    
62,956,Just Right Canned String Beans                              ,72342482209,72342482209,1.2,1.08,Vegetables                    
58,957,Just Right Chicken Soup                                     ,60442582964,60442582964,2.97,2.673,Canned Soup                   
62,958,Just Right Canned Yams                                      ,37734969258,37734969258,1.36,1.224,Vegetables                    
58,959,Just Right Vegetable Soup                                   ,26051535010,26051535010,1.5,1.35,Canned Soup                   
62,960,Just Right Canned Tomatos                                   ,62581687569,62581687569,2.15,1.935,Vegetables                    
58,961,Just Right Noodle Soup                                      ,55255190730,55255190730,1.31,1.179,Canned Soup                   
58,962,Just Right Regular Ramen Soup                               ,61023109555,61023109555,1.87,1.683,Canned Soup                   
58,963,Just Right Chicken Noodle Soup                              ,22934378981,22934378981,2.4,2.16,Canned Soup                   
58,964,Just Right Turkey Noodle Soup                               ,87940064072,87940064072,1.99,1.791,Canned Soup                   
58,965,Just Right Beef Soup                                        ,19089099764,19089099764,1.53,1.377,Canned Soup                   
62,966,Just Right Canned Peas                                      ,53332551121,53332551121,2.49,2.241,Vegetables                    
58,967,Just Right Chicken Ramen Soup                               ,43719353079,43719353079,0.61,0.549,Canned Soup                   
93,968,Just Right Canned Tuna in Water                             ,35983529686,35983529686,1.28,1.152,Canned Tuna                   
93,969,Just Right Canned Tuna in Oil                               ,85608097910,85608097910,1.76,1.584,Canned Tuna                   
94,970,Just Right Large Canned Shrimp                              ,34424951672,34424951672,3.11,2.799,Canned Shrimp                 
95,971,Just Right Fancy Canned Anchovies                           ,53287286162,53287286162,2.85,2.565,Canned Anchovies              
96,972,Just Right Fancy Canned Clams                               ,61341906189,61341906189,2.23,2.007,Canned Clams                  
97,973,Just Right Fancy Canned Oysters                             ,49442006945,49442006945,1.34,1.206,Canned Oysters                
98,974,Just Right Fancy Canned Sardines                            ,26734393239,26734393239,0.79,0.711,Canned Sardines               
58,975,Just Right Rice Soup                                        ,74072260260,74072260260,3.76,3.384,Canned Soup                   
3,976,Big City Canned Mixed Fruit                                 ,20602412819,20602412819,1.17,1.053,Fruit                         
3,977,Big City Canned Peaches                                     ,67893072962,67893072962,0.76,0.684,Fruit                         
89,978,Symphony Rosy Sunglasses                                    ,73660991787,73660991787,1.6,1.44,Specialty                     
103,979,James Bay Eyeglass Screwdriver                              ,35572261214,35572261214,3.78,3.402,Hardware                      
102,980,James Bay City Map                                          ,10577946305,10577946305,1.72,1.548,Miscellaneous                 
15,981,Even Better Low Fat Cottage Cheese                          ,31726981997,31726981997,1.27,1.143,Dairy                         
14,982,Even Better Low Fat Sour Cream                              ,65970433354,65970433354,2.88,2.592,Dairy                         
14,983,Even Better Sour Cream                                      ,56357235312,56357235312,0.82,0.738,Dairy                         
11,984,Even Better Jack Cheese                                     ,59838452935,59838452935,0.81,0.729,Dairy                         
11,985,Even Better Muenster Cheese                                 ,85560891032,85560891032,0.72,0.648,Dairy                         
11,986,Even Better String Cheese                                   ,23160703778,23160703778,3.5,3.15,Dairy                         
11,987,Even Better Low Fat String Cheese                           ,42023038268,42023038268,2.59,2.331,Dairy                         
11,988,Even Better Havarti Cheese                                  ,50077658295,50077658295,3.61,3.249,Dairy                         
11,989,Even Better Head Cheese                                     ,38177759051,38177759051,0.84,0.756,Dairy                         
11,990,Even Better Cheese Spread                                   ,15470145344,15470145344,3.12,2.808,Dairy                         
11,991,Even Better Sharp Cheddar Cheese                            ,38905882239,38905882239,3.25,2.925,Dairy                         
11,992,Even Better Mild Cheddar Cheese                             ,99338164925,99338164925,1.79,1.611,Dairy                         
15,993,Even Better Large Curd Cottage Cheese                       ,92011668086,92011668086,3.95,3.555,Dairy                         
76,994,Even Better 2% Milk                                         ,62660415768,62660415768,0.79,0.711,Dairy                         
76,995,Even Better Buttermilk                                      ,24571685194,24571685194,1.15,1.035,Dairy                         
76,996,Even Better Chocolate Milk                                  ,89577370285,89577370285,0.85,0.765,Dairy                         
76,997,Even Better 1% Milk                                         ,20726405978,20726405978,3.29,2.961,Dairy                         
76,998,Even Better Whole Milk                                      ,54969857335,54969857335,1.25,1.125,Dairy                         
6,999,Even Better Strawberry Yogurt                               ,45356659293,45356659293,2.71,2.439,Dairy                         
6,1000,Even Better Blueberry Yogurt                                ,48837876915,48837876915,2.69,2.421,Dairy                         
81,1001,American Chicken Hot Dogs                                   ,74560315012,74560315012,2.52,2.268,Meat                          
91,1002,American Pimento Loaf                                       ,47279298901,47279298901,2.76,2.484,Meat                          
91,1003,American Beef Bologna                                       ,31022462248,31022462248,0.78,0.702,Meat                          
91,1004,American Low Fat Bologna                                    ,39077082276,39077082276,2.87,2.583,Meat                          
81,1005,American Turkey Hot Dogs                                    ,27177183032,27177183032,2.74,2.466,Meat                          
81,1006,American Foot-Long Hot Dogs                                 ,94469569325,94469569325,2.14,1.926,Meat                          
16,1007,American Low Fat Cole Slaw                                  ,27905306220,27905306220,2.27,2.043,Side Dishes                   
16,1008,American Cole Slaw                                          ,64435458779,64435458779,0.89,0.801,Side Dishes                   
77,1009,American Roasted Chicken                                    ,81011092066,81011092066,2.97,2.673,Meat                          
8,1010,American Corned Beef                                        ,86779010891,86779010891,2.65,2.385,Meat                          
8,1011,American Sliced Turkey                                      ,48690280318,48690280318,3.17,2.853,Meat                          
8,1012,American Sliced Ham                                         ,11010876297,11010876297,2.76,2.484,Meat                          
16,1013,American Potato Salad                                       ,32159911990,32159911990,1.55,1.395,Side Dishes                   
8,1014,American Sliced Chicken                                     ,66403363347,66403363347,0.59,0.531,Meat                          
66,1015,National Small Brown Eggs                                   ,56790165305,56790165305,2.19,1.971,Eggs                          
66,1016,National Large Brown Eggs                                   ,36369252800,36369252800,1.17,1.053,Eggs                          
66,1017,National Small Eggs                                         ,85993821024,85993821024,2.89,2.601,Eggs                          
66,1018,National Large Eggs                                         ,58712804913,58712804913,0.93,0.837,Eggs                          
66,1019,National Egg Substitute                                     ,53673009276,53673009276,3.74,3.366,Eggs                          
34,1020,PigTail Low Fat Waffles                                     ,50246916413,50246916413,0.51,0.459,Breakfast Foods               
110,1021,PigTail Orange Popsicles                                    ,14444887042,14444887042,1.22,1.098,Frozen Desserts               
100,1022,PigTail Frozen Chicken Breast                               ,15639403462,15639403462,1.51,1.359,Meat                          
29,1023,PigTail Frozen Pancakes                                     ,39075140357,39075140357,1.64,1.476,Breakfast Foods               
63,1024,PigTail Low Fat French Fries                                ,75605292916,75605292916,3.95,3.555,Vegetables                    
64,1025,PigTail Frozen Sausage Pizza                                ,92180926203,92180926203,1.45,1.305,Pizza                         
34,1026,PigTail Blueberry Waffles                                   ,97948845028,97948845028,2.13,1.917,Breakfast Foods               
63,1027,PigTail Fajita French Fries                                 ,59860114455,59860114455,2.31,2.079,Vegetables                    
34,1028,PigTail Waffles                                             ,34865799546,34865799546,2.24,2.016,Breakfast Foods               
64,1029,PigTail Frozen Pepperoni Pizza                              ,20895664095,20895664095,1.68,1.512,Pizza                         
64,1030,PigTail Frozen Cheese Pizza                                 ,55139115452,55139115452,2.64,2.376,Pizza                         
64,1031,PigTail Frozen Mushroom Pizza                               ,45525917410,45525917410,1.21,1.089,Pizza                         
34,1032,PigTail Apple Cinnamon Waffles                              ,25105004906,25105004906,0.55,0.495,Breakfast Foods               
60,1033,PigTail Frozen Carrots                                      ,74729573130,74729573130,1.91,1.719,Vegetables                    
10,1034,PigTail Turkey TV Dinner                                    ,47448557019,47448557019,2.91,2.619,Frozen Entrees                
10,1035,PigTail Chicken TV Dinner                                   ,42408761382,42408761382,1.11,0.999,Frozen Entrees                
10,1036,PigTail Beef TV Dinner                                      ,74365511536,74365511536,2.14,1.926,Frozen Entrees                
28,1037,PigTail Pancake Mix                                         ,38563482165,38563482165,0.58,0.522,Breakfast Foods               
110,1038,PigTail Grape Popsicles                                     ,94638827443,94638827443,0.74,0.666,Frozen Desserts               
63,1039,PigTail Home Style French Fries                             ,28074564337,28074564337,0.81,0.729,Vegetables                    
110,1040,PigTail Lime Popsicles                                      ,64604716897,64604716897,1.32,1.188,Frozen Desserts               
9,1041,PigTail Ice Cream                                           ,81180350184,81180350184,0.71,0.639,Frozen Desserts               
9,1042,PigTail Ice Cream Sandwich                                  ,86948269009,86948269009,1.15,1.035,Frozen Desserts               
60,1043,PigTail Frozen Cauliflower                                  ,48859538435,48859538435,1.57,1.413,Vegetables                    
60,1044,PigTail Frozen Broccoli                                     ,23865223526,23865223526,1.27,1.143,Vegetables                    
60,1045,PigTail Frozen Corn                                         ,45014259219,45014259219,3.7,3.33,Vegetables                    
60,1046,PigTail Frozen Peas                                         ,79257710576,79257710576,1.66,1.494,Vegetables                    
9,1047,PigTail Popsicles                                           ,34525341391,34525341391,3.23,2.907,Frozen Desserts               
100,1048,PigTail Frozen Chicken Thighs                               ,14104428887,14104428887,2.21,1.989,Meat                          
100,1049,PigTail Frozen Chicken Wings                                ,63728997111,63728997111,3.93,3.537,Meat                          
110,1050,PigTail Lemon Popsicles                                     ,36447980999,36447980999,1.28,1.152,Frozen Desserts               
78,1051,Bird Call Silky Smooth Hair Conditioner                     ,31408185362,31408185362,0.52,0.468,Bathroom Products             
39,1052,Bird Call Tartar Control Toothpaste                         ,63364935517,63364935517,1.4,1.26,Hygiene                       
39,1053,Bird Call Whitening Toothpast                               ,27562906146,27562906146,1.85,1.665,Hygiene                       
39,1054,Bird Call Toothpaste                                        ,94855292439,94855292439,1.48,1.332,Hygiene                       
39,1055,Bird Call Deodorant                                         ,40712446570,40712446570,1.62,1.458,Hygiene                       
79,1056,Bird Call Conditioning Shampoo                              ,77242599129,77242599129,2.93,2.637,Bathroom Products             
79,1057,Bird Call Extra Moisture Shampoo                            ,69916102290,69916102290,1.43,1.287,Bathroom Products             
88,1058,Bird Call Angled Toothbrush                                 ,75684021115,75684021115,2.76,2.484,Bathroom Products             
79,1059,Bird Call Apricot Shampoo                                   ,61497420668,61497420668,2.28,2.052,Bathroom Products             
70,1060,Bird Call Childrens Aspirin                                 ,36503105759,36503105759,2.87,2.583,Pain Relievers                
70,1061,Bird Call Buffered Aspirin                                  ,57652141451,57652141451,1.66,1.494,Pain Relievers                
71,1062,Bird Call 200 MG Ibuprofen                                  ,67993462681,67993462681,2.38,2.142,Pain Relievers                
72,1063,Bird Call 200 MG Acetominifen                               ,58380264639,58380264639,3.18,2.862,Pain Relievers                
73,1064,Bird Call HCL Nasal Spray                                   ,92840180993,92840180993,0.54,0.486,Decongestants                 
73,1065,Bird Call Dishwasher Detergent                              ,52464749217,52464749217,1.88,1.692,Decongestants                 
75,1066,Bird Call Multi-Symptom Cold Remedy                         ,91281602978,91281602978,2.89,2.601,Cold Remedies                 
75,1067,Bird Call Childrens Cold Remedy                             ,20143937468,20143937468,1.74,1.566,Cold Remedies                 
74,1068,Bird Call Laundry Detergent                                 ,52100687623,52100687623,2.11,1.899,Bathroom Products             
74,1069,Bird Call Mint Mouthwash                                    ,16298658251,16298658251,0.57,0.513,Bathroom Products             
80,1070,High Quality 60 Watt Lightbulb                              ,83591044545,83591044545,3.51,3.159,Electrical                    
56,1071,High Quality Plastic Forks                                  ,40928911566,40928911566,2.64,2.376,Plastic Products              
56,1072,High Quality Plastic Spoons                                 ,77459064126,77459064126,1.95,1.755,Plastic Products              
56,1073,High Quality Plastic Knives                                 ,58915526270,58915526270,3.45,3.105,Plastic Products              
101,1074,High Quality C-Size Batteries                               ,64683445096,64683445096,3.13,2.817,Electrical                    
80,1075,High Quality 100 Watt Lightbulb                             ,50496844649,50496844649,1.54,1.386,Electrical                    
101,1076,High Quality AAA-Size Batteries                             ,91600399613,91600399613,3.24,2.916,Electrical                    
55,1077,High Quality Paper Plates                                   ,46651565432,46651565432,3.68,3.312,Paper Products                
55,1078,High Quality Paper Cups                                     ,56992886662,56992886662,1.64,1.476,Paper Products                
80,1079,High Quality 75 Watt Lightbulb                              ,47379688620,47379688620,2.21,1.989,Electrical                    
22,1080,High Quality Toilet Bowl Cleaner                            ,50860906243,50860906243,2.19,1.971,Cleaning Supplies             
22,1081,High Quality Counter Cleaner                                ,63898255228,63898255228,2.91,2.619,Cleaning Supplies             
22,1082,High Quality Glass Cleaner                                  ,12715108990,12715108990,1.91,1.719,Cleaning Supplies             
80,1083,High Quality 25 Watt Lightbulb                              ,31577443480,31577443480,0.5,0.45,Electrical                    
101,1084,High Quality AA-Size Batteries                              ,39632063508,39632063508,1.37,1.233,Electrical                    
101,1085,High Quality D-Size Batteries                               ,27732164263,27732164263,2.24,2.016,Electrical                    
18,1086,High Quality Paper Towels                                   ,95024550557,95024550557,2.53,2.277,Paper Products                
18,1087,High Quality Soft Napkins                                   ,52362417578,52362417578,1.66,1.494,Paper Products                
18,1088,High Quality Scented Tissue                                 ,88892570137,88892570137,3.32,2.988,Paper Products                
